item_code,brand_x,brand_y,manufacturer,id,mrp,count
ITB0004,it-brex 200 cap 10's,it zole 200 capsule 4s,MCBREX LIFE SCIENCES,216908.0,,6
ITB0004,it-brex 200 cap 10's,it bert 200 capsule 4s,MCBREX LIFE SCIENCES,370626.0,,6
LAS0014,himalaya lasuna capsules 60's,himalaya moringa capsule 60s,THE HIMALAYA DRUG COMPANY-(WELLNESS),210986.0,,4
LAS0014,himalaya lasuna capsules 60's,himalaya sunthi capsule 60s,THE HIMALAYA DRUG COMPANY-(WELLNESS),211071.0,,4
LAS0014,himalaya lasuna capsules 60's,himalaya vigorcare capsule 60s,THE HIMALAYA DRUG COMPANY-(WELLNESS),211089.0,,4
LAS0014,himalaya lasuna capsules 60's,himalaya talekt capsule 60s,THE HIMALAYA DRUG COMPANY-(WELLNESS),364495.0,,4
LIP0312,lipicure gold 20mg cap 15's,lipicure cf 20mg capsule 10s,INTAS PHARMACEUTICALS LTD,228548.0,,2
LIP0312,lipicure gold 20mg cap 15's,lipicure gold 40 capsule 10s,INTAS PHARMACEUTICALS LTD,371233.0,,2
LUM0164,lumia 60k caps,lumia 60k capsule 4s,SUN PHARMACEUTICAL INDUSTRIES LTD,231941.0,,2
LUM0164,lumia 60k caps,lumia 60k capsule 8s,SUN PHARMACEUTICAL INDUSTRIES LTD,231942.0,,2
LYC0114,lyco zs cap 10's,lyco 4 capsule 10s,LEVIN LIFESCIENCES PVT LTD,232530.0,,5
LYC0114,lyco zs cap 10's,lyco big capsule 10s,LEVIN LIFESCIENCES PVT LTD,232531.0,,5
LYC0114,lyco zs cap 10's,lyco cv capsule 10s,LEVIN LIFESCIENCES PVT LTD,232532.0,,5
LYC0114,lyco zs cap 10's,lyco j capsule 10s,LEVIN LIFESCIENCES PVT LTD,232533.0,,5
LYC0114,lyco zs cap 10's,lyco plus capsule 10s,LEVIN LIFESCIENCES PVT LTD,232534.0,,5
LYC0186,lyco gx cap 10's,lyco 4 capsule 10s,ADONIS LABORATORIES PVT LTD,232530.0,,5
LYC0186,lyco gx cap 10's,lyco big capsule 10s,ADONIS LABORATORIES PVT LTD,232531.0,,5
LYC0186,lyco gx cap 10's,lyco cv capsule 10s,ADONIS LABORATORIES PVT LTD,232532.0,,5
LYC0186,lyco gx cap 10's,lyco j capsule 10s,ADONIS LABORATORIES PVT LTD,232533.0,,5
LYC0186,lyco gx cap 10's,lyco plus capsule 10s,ADONIS LABORATORIES PVT LTD,232534.0,,5
MIG0025,migrabeta tr 20 cap 10's,migrabeta 40 capsule 10s,ALKEM LABORATORIES LTD,241025.0,,3
MIG0025,migrabeta tr 20 cap 10's,migrabeta 60mg capsule 10s,ALKEM LABORATORIES LTD,241026.0,,3
MIG0025,migrabeta tr 20 cap 10's,migrabeta 80mg capsule 10s,ALKEM LABORATORIES LTD,241027.0,,3
MUL0020,multivite gold caps,multivite fm capsule 30s,SANOFI AVENTIS INDIA LTD,246004.0,,2
MUL0020,multivite gold caps,multivite woman capsule 30s,SANOFI AVENTIS INDIA LTD,246009.0,,2
NER0005,nervijen plus cap 10's,nervijen capsule 10s,JENBURKT PHAMACEUTICALS  LTD,251020.0,,3
NER0005,nervijen plus cap 10's,nervijen  xt capsule 10s,JENBURKT PHAMACEUTICALS  LTD,251024.0,,3
NER0005,nervijen plus cap 10's,new nervijen plus soft gelatin capsule 10s,JENBURKT PHAMACEUTICALS  LTD,252202.0,,3
NER0073,nervic 1500mcg cap 10's,nervic  od capsule 10s,UNIMARCK HEALTHCARE LTD,251002.0,,2
NER0073,nervic 1500mcg cap 10's,nervic p capsule 10s,UNIMARCK HEALTHCARE LTD,251007.0,,2
NOV0001,novaclox  lb caps,novaclox lb capsule 6s,CIPLA LTD,256321.0,,3
NOV0001,novaclox  lb caps,novaclox lb capsule 9s,CIPLA LTD,256322.0,,3
NOV0001,novaclox  lb caps,novaclox lb capsule 10s,CIPLA LTD,256323.0,,3
OME0008,omez d sr cap 15's,omez 10 capsule 15s,DR REDDY'S LABORATORIES,263343.0,,3
OME0008,omez d sr cap 15's,omez 20mg capsule 15s,DR REDDY'S LABORATORIES,263345.0,,3
OME0008,omez d sr cap 15's,omez dsr capsule 15s,DR REDDY'S LABORATORIES,263352.0,,3
OST0302,osta d360k cap,osta eve capsule 10s,REVENBHEL HEALTHCARE PBT LTD,267292.0,,2
OST0302,osta d360k cap,osta heal capsule 20s,REVENBHEL HEALTHCARE PBT LTD,267294.0,,2
OXY0266,oxy- q- 100mg cap 10's,oxy 500mg capsule 10s,OXYGEN PHARMA CARE PVT LTD,268561.0,,4
OXY0266,oxy- q- 100mg cap 10's,oxy g capsule 10s,OXYGEN PHARMA CARE PVT LTD,268571.0,,4
OXY0266,oxy- q- 100mg cap 10's,oxy plus capsule 10s,OXYGEN PHARMA CARE PVT LTD,268577.0,,4
OXY0266,oxy- q- 100mg cap 10's,oxy vital capsule 10s,OXYGEN PHARMA CARE PVT LTD,268583.0,,4
PAN0023,pantium -d sr cap 10's,pantium dsr capsule 10s,INTAS PHARMACEUTICALS LTD,270987.0,,2
PAN0023,pantium -d sr cap 10's,pantium l capsule sr 10s,INTAS PHARMACEUTICALS LTD,270988.0,,2
PAN0039,pantop-dsr cap 10's,pantop it capsule sr 10s,ARISTO PHARMACEUTICALS PVT LTD,271224.0,,6
PAN0039,pantop-dsr cap 10's,pantop ls capsule sr 10s,ARISTO PHARMACEUTICALS PVT LTD,271225.0,,6
PAN0039,pantop-dsr cap 10's,pantop plus capsule 10s,ARISTO PHARMACEUTICALS PVT LTD,271227.0,,6
PAN0039,pantop-dsr cap 10's,pantop d capsule 10s,ARISTO PHARMACEUTICALS PVT LTD,271235.0,,6
PAN0039,pantop-dsr cap 10's,pantop d sr capsule 10s,ARISTO PHARMACEUTICALS PVT LTD,271236.0,,6
PAN0039,pantop-dsr cap 10's,pantop m capsule sr 10s,ARISTO PHARMACEUTICALS PVT LTD,271249.0,,6
PAU0005,paurush jiwan caps,paurush jiwan capsule 10s,DAY`S MEDICAL STORES (MFG),273154.0,,2
PAU0005,paurush jiwan caps,paurush jiwan capsule 60s,DAY`S MEDICAL STORES (MFG),273155.0,,2
PRE1279,pregastar plus 75mg cap 15's,pregastar 75 capsule 15s,LUPIN LABORATORIES LTD,373453.0,,2
PRE1279,pregastar plus 75mg cap 15's,pregastar plus capsule 15s,LUPIN LABORATORIES LTD,373455.0,,2
PRI0567,p-rich cap 10's,p 2 capsule 10s,PRI-PRIME LIFE SCIENCE,269127.0,,4
PRI0567,p-rich cap 10's,p biotic capsule 10s,PRI-PRIME LIFE SCIENCE,269142.0,,4
PRI0567,p-rich cap 10's,p biotics capsule 10s,PRI-PRIME LIFE SCIENCE,269144.0,,4
PRI0567,p-rich cap 10's,p sac capsule 10s,PRI-PRIME LIFE SCIENCE,269217.0,,4
QSC0001,q-score cap,q next capsule 10s,GRATUS HEALTHCARE,283382.0,,17
QSC0001,q-score cap,q star capsule 10s,GRATUS HEALTHCARE,283420.0,,17
QSC0001,q-score cap,q ten capsule 10s,GRATUS HEALTHCARE,283432.0,,17
QSC0001,q-score cap,q active capsule 10s,GRATUS HEALTHCARE,283452.0,,17
QSC0001,q-score cap,q forte capsule 10s,GRATUS HEALTHCARE,283521.0,,17
QSC0001,q-score cap,q grace capsule 10s,GRATUS HEALTHCARE,283525.0,,17
QSC0001,q-score cap,q mac capsule 10s,GRATUS HEALTHCARE,283567.0,,17
QSC0001,q-score cap,q mega capsule 10s,GRATUS HEALTHCARE,283575.0,,17
QSC0001,q-score cap,q nock capsule 10s,GRATUS HEALTHCARE,283591.0,,17
QSC0001,q-score cap,q one capsule 10s,GRATUS HEALTHCARE,283607.0,,17
QSC0001,q-score cap,q sense capsule 10s,GRATUS HEALTHCARE,283660.0,,17
QSC0001,q-score cap,q tor capsule 10s,GRATUS HEALTHCARE,283718.0,,17
QSC0001,q-score cap,q tox capsule 10s,GRATUS HEALTHCARE,283719.0,,17
QSC0001,q-score cap,q vestin capsule 10s,GRATUS HEALTHCARE,284337.0,,17
QSC0001,q-score cap,q zim q capsule 10s,GRATUS HEALTHCARE,284363.0,,17
QSC0001,q-score cap,q soft capsule 15s,GRATUS HEALTHCARE,373610.0,,17
QSC0001,q-score cap,q mark capsule 10s,GRATUS HEALTHCARE,373625.0,,17
QTO0001,q-top cap 10's,q next capsule 10s,ABIA PHARMACEUTICALS LTD,283382.0,,16
QTO0001,q-top cap 10's,q star capsule 10s,ABIA PHARMACEUTICALS LTD,283420.0,,16
QTO0001,q-top cap 10's,q ten capsule 10s,ABIA PHARMACEUTICALS LTD,283432.0,,16
QTO0001,q-top cap 10's,q active capsule 10s,ABIA PHARMACEUTICALS LTD,283452.0,,16
QTO0001,q-top cap 10's,q forte capsule 10s,ABIA PHARMACEUTICALS LTD,283521.0,,16
QTO0001,q-top cap 10's,q grace capsule 10s,ABIA PHARMACEUTICALS LTD,283525.0,,16
QTO0001,q-top cap 10's,q mac capsule 10s,ABIA PHARMACEUTICALS LTD,283567.0,,16
QTO0001,q-top cap 10's,q mega capsule 10s,ABIA PHARMACEUTICALS LTD,283575.0,,16
QTO0001,q-top cap 10's,q nock capsule 10s,ABIA PHARMACEUTICALS LTD,283591.0,,16
QTO0001,q-top cap 10's,q one capsule 10s,ABIA PHARMACEUTICALS LTD,283607.0,,16
QTO0001,q-top cap 10's,q sense capsule 10s,ABIA PHARMACEUTICALS LTD,283660.0,,16
QTO0001,q-top cap 10's,q tor capsule 10s,ABIA PHARMACEUTICALS LTD,283718.0,,16
QTO0001,q-top cap 10's,q tox capsule 10s,ABIA PHARMACEUTICALS LTD,283719.0,,16
QTO0001,q-top cap 10's,q vestin capsule 10s,ABIA PHARMACEUTICALS LTD,284337.0,,16
QTO0001,q-top cap 10's,q zim q capsule 10s,ABIA PHARMACEUTICALS LTD,284363.0,,16
QTO0001,q-top cap 10's,q mark capsule 10s,ABIA PHARMACEUTICALS LTD,373625.0,,16
RAB0058,rabesec dsr cap 10's,rabesec ls capsule 10s,CIPLA LTD,284882.0,,2
RAB0058,rabesec dsr cap 10's,rabesec d sr capsule 10s,CIPLA LTD,362564.0,,2
RAB1240,rabitrol-l cap 10's,rabitrol 20mg capsule 10s,ASARAVA LIFE SCIENCE PVT LTD,285398.0,,2
RAB1240,rabitrol-l cap 10's,rabitrol d capsule 10s,ASARAVA LIFE SCIENCE PVT LTD,285399.0,,2
RAZ0118,razel gold 10mg cap 15's,razel gold 10/150 capsule 15s,GLENMARK PHARMACEUTICAL LTD,287291.0,,2
RAZ0118,razel gold 10mg cap 15's,razel gold capsule 15s,GLENMARK PHARMACEUTICAL LTD,287295.0,,2
RAZ0134,raz-ls cap 10's,raz 20mg capsule 10s,SAIN MEDICAMENTS PVT LTD,287263.0,,2
RAZ0134,raz-ls cap 10's,raz dsr capsule 10s,SAIN MEDICAMENTS PVT LTD,287269.0,,2
RBT0002,rb tone cap 15's,rb plus capsule 10s,MEDLEY PHARMACEUTICALS PVT LTD,287389.0,,2
RBT0002,rb tone cap 15's,rb dsr capsule 10s,MEDLEY PHARMACEUTICALS PVT LTD,287399.0,,2
REF0133,reflex-ace cap 14's,reflex capsule 30s,NOVELTY HEALTHSHINE PVT LTD,288271.0,,3
REF0133,reflex-ace cap 14's,reflex capsule 60s,NOVELTY HEALTHSHINE PVT LTD,288272.0,,3
REF0133,reflex-ace cap 14's,reflex capsule 120s,NOVELTY HEALTHSHINE PVT LTD,288273.0,,3
REN0018,renerve plus caps,renerve plus bt capsule 15s,STRIDES SHASUN LTD,289134.0,,2
REN0018,renerve plus caps,renerve plus softgel capsule 15s,STRIDES SHASUN LTD,289136.0,,2
ROS0295,rosutor gold 10/75mg cap 10's,rosutor gold 20/75 capsule 10s,AJANTA PHARMA LTD,293702.0,,2
ROS0295,rosutor gold 10/75mg cap 10's,rosutor a 10/75 capsule 10s,AJANTA PHARMA LTD,293705.0,,2
SAL0029,salbair b transcaps 30's,salbair b 200mcg/100mcg transcaps 30s,LUPIN LABORATORIES LTD,295894.0,,2
SAL0029,salbair b transcaps 30's,salbair b forte 400mcg/200mcg transcaps 30s,LUPIN LABORATORIES LTD,295896.0,,2
SER0013,seroflo 250mcg rotacaps 30's,seroflo 100 rotacaps 30s,CIPLA LTD,310511.0,,2
SER0013,seroflo 250mcg rotacaps 30's,seroflo 250 rotacap 30,CIPLA LTD,310520.0,,2
SER0125,seroflo 500mcg rotacaps 30's,seroflo 100 rotacaps 30s,CIPLA LTD,310511.0,,2
SER0125,seroflo 500mcg rotacaps 30's,seroflo 500 rotacap 30,CIPLA LTD,310526.0,,2
SPH0004,s-phyllin 100 cap 10's,s bristina capsule 10s,STERIS HEALTHCARE PVT LTD,295258.0,,4
SPH0004,s-phyllin 100 cap 10's,s fex xt capsule 10s,STERIS HEALTHCARE PVT LTD,295287.0,,4
SPH0004,s-phyllin 100 cap 10's,s nil capsule 10s,STERIS HEALTHCARE PVT LTD,295307.0,,4
SPH0004,s-phyllin 100 cap 10's,s rd capsule sr 10s,STERIS HEALTHCARE PVT LTD,316304.0,,4
STA0714,statpure gold 20 cap 10's,statpure gold 10 capsule 10s,MANKIND PHARMA PVT LTD,374699.0,,3
STA0714,statpure gold 20 cap 10's,statpure cv 20 capsule 10s,MANKIND PHARMA PVT LTD,374704.0,,3
STA0714,statpure gold 20 cap 10's,statpure gold 75mg/20mg/75mg capsule 10s,MANKIND PHARMA PVT LTD,374700.0,,3
SUP0161,super sonic cap,super fe capsule 15s,NOT-NOT SPECIF,319193.0,,3
SUP0161,super sonic cap,super power capsule 10s,NOT-NOT SPECIF,319203.0,,3
SUP0161,super sonic cap,super power capsule 4s,NOT-NOT SPECIF,319204.0,,3
THI0291,thioquest-twist 4mg softgel cap 10's,thioquest twist 4 fast acting soft gelatin capsule 10s,ALCHEM INTENATIONALS PVT LTD,325972.0,,3
THI0291,thioquest-twist 4mg softgel cap 10's,thioquest d 4 capsule 10s,ALCHEM INTENATIONALS PVT LTD,325965.0,,3
THI0291,thioquest-twist 4mg softgel cap 10's,thioquest dp 4 capsule 10s,ALCHEM INTENATIONALS PVT LTD,325967.0,,3
TME0001,t-mend cap 10's,t mr 4mg capsule 10s,TROIKAA PHARMACEUTICALS,320881.0,,3
TME0001,t-mend cap 10's,t mr 8mg capsule 10s,TROIKAA PHARMACEUTICALS,320882.0,,3
TME0001,t-mend cap 10's,t heal capsule 10s,TROIKAA PHARMACEUTICALS,325633.0,,3
TRI0233,himalaya trikatu capsules 60's,himalaya moringa capsule 60s,THE HIMALAYA DRUG COMPANY-(WELLNESS),210986.0,,4
TRI0233,himalaya trikatu capsules 60's,himalaya sunthi capsule 60s,THE HIMALAYA DRUG COMPANY-(WELLNESS),211071.0,,4
TRI0233,himalaya trikatu capsules 60's,himalaya vigorcare capsule 60s,THE HIMALAYA DRUG COMPANY-(WELLNESS),211089.0,,4
TRI0233,himalaya trikatu capsules 60's,himalaya talekt capsule 60s,THE HIMALAYA DRUG COMPANY-(WELLNESS),364495.0,,4
TYN0050,tynor knee cap pair (m),tynor d 23 knee cap comfeel (pair) 1 m,TYNOR PHARMA,332030.0,,2
TYN0050,tynor knee cap pair (m),tynor l 06 knee cap oac (pair) 1 m,TYNOR PHARMA,332219.0,,2
TYN0051,tynor knee cap pair (l),tynor l 06 knee cap oac (pair) 1 xl,TYNOR PHARMA,332217.0,,6
TYN0051,tynor knee cap pair (l),tynor l 06 knee cap oac (pair) 1 l,TYNOR PHARMA,332220.0,,6
TYN0051,tynor knee cap pair (l),tynor d 23 knee cap comfeel (pair) 1 l,TYNOR PHARMA,332031.0,,6
TYN0051,tynor knee cap pair (l),tynor l 06 knee cap oac (pair) 1 s,TYNOR PHARMA,332218.0,,6
TYN0051,tynor knee cap pair (l),tynor l 06 knee cap oac (pair) 1 m,TYNOR PHARMA,332219.0,,6
TYN0051,tynor knee cap pair (l),tynor l 06 knee cap oac (pair) 1 xxl,TYNOR PHARMA,332221.0,,6
VEN0022,venlift od 37.5 mg cap 10's,venlift od 150mg capsule 10s,TORRENT (AZUCA),336746.0,,2
VEN0022,venlift od 37.5 mg cap 10's,venlift od 75 capsule pr 10s,TORRENT (AZUCA),336748.0,,2
VIT0120,vitoxy plus cap 10's,vitoxy plus soft gelatin capsule 10s,AN PHARMACEUTICALS PVT LTD,339391.0,,2
VIT0120,vitoxy plus cap 10's,vitoxy capsule 10s,AN PHARMACEUTICALS PVT LTD,339388.0,,2
VSI0001,v sight cap 10's,v ex capsule 10s,VISION MEDILINK,334770.0,,6
VSI0001,v sight cap 10's,v kit capsule 10s,VISION MEDILINK,334788.0,,6
VSI0001,v sight cap 10's,v life capsule 10s,VISION MEDILINK,334791.0,,6
VSI0001,v sight cap 10's,v ret capsule 10s,VISION MEDILINK,334801.0,,6
VSI0001,v sight cap 10's,v ph capsule 10s,VISION MEDILINK,341292.0,,6
VSI0001,v sight cap 10's,v strong capsule 10s,VISION MEDILINK,341388.0,,6
WEL0005,well women caps 15's,well 4g capsule 10s,VITALIS LIFE SCIENCES,342010.0,,3
WEL0005,well women caps 15's,well q10 capsule 10s,VITALIS LIFE SCIENCES,342016.0,,3
WEL0005,well women caps 15's,well d capsule 10s,VITALIS LIFE SCIENCES,342032.0,,3
ZAP0041,zaptra ls 12.5mg cap 10's,zaptra ls capsule 10s,INTAS PHARMACEUTICALS LTD,345961.0,,2
ZAP0041,zaptra ls 12.5mg cap 10's,zaptra 12.5mg/0.25mg capsule 10s,INTAS PHARMACEUTICALS LTD,345959.0,,2
ZIN0335,zincosule 4g cap 10's,zincosule forte capsule 10s,SOMATICO PHARMACEUTICALS LTD,348346.0,,2
ZIN0335,zincosule 4g cap 10's,zincosule g capsule 10s,SOMATICO PHARMACEUTICALS LTD,348347.0,,2
AST0300,astymin m forte cap 2x15's,astymin m forte capsule 20s,TABLETS INDIA LTD,116987.0,,2
AST0300,astymin m forte cap 2x15's,astymin m forte capsule 30s,TABLETS INDIA LTD,366815.0,,2
B290010,b-29 max cap 10's,b colex capsule 10s,CORONA REMEDIES LTD,121840.0,,8
B290010,b-29 max cap 10's,b complex capsule 10s,CORONA REMEDIES LTD,121843.0,,8
B290010,b-29 max cap 10's,b fact capsule 10s,CORONA REMEDIES LTD,121862.0,,8
B290010,b-29 max cap 10's,b fit capsule 10s,CORONA REMEDIES LTD,121864.0,,8
B290010,b-29 max cap 10's,b rich capsule 10s,CORONA REMEDIES LTD,121906.0,,8
B290010,b-29 max cap 10's,b star capsule 10s,CORONA REMEDIES LTD,121908.0,,8
B290010,b-29 max cap 10's,b vital capsule 10s,CORONA REMEDIES LTD,121922.0,,8
B290010,b-29 max cap 10's,b 29max capsule 10s,CORONA REMEDIES LTD,366995.0,,8
BIO0001,bio-d3 0.25 cap 10's,bio d3 ds capsule 10s,MACLEODS PHARMACEUTICALS LTD,127090.0,,5
BIO0001,bio-d3 0.25 cap 10's,bio d3 max capsule 10s,MACLEODS PHARMACEUTICALS LTD,127093.0,,5
BIO0001,bio-d3 0.25 cap 10's,bio d3 soft gelatin capsule 10s,MACLEODS PHARMACEUTICALS LTD,127096.0,,5
BIO0001,bio-d3 0.25 cap 10's,bio d3 strong capsules 10s,MACLEODS PHARMACEUTICALS LTD,127097.0,,5
BIO0001,bio-d3 0.25 cap 10's,bio capsule 10s,MACLEODS PHARMACEUTICALS LTD,126768.0,,5
DOC0171,doctor pan-d 40/30mg cap 15's,doctor s best d phenylalanine 500mg veggie capsule 60s,DR REDDY'S LABORATORIES,168304.0,,2
DOC0171,doctor pan-d 40/30mg cap 15's,doctor s best d ribose 850mg veggie capsule 120s,DR REDDY'S LABORATORIES,168305.0,,2
EFF0054,effectum active softgel cap 10's,effectum active soft gelatin capsule 10s,CANVARZY HEALTHCARE LTD,184297.0,,2
EFF0054,effectum active softgel cap 10's,effectum capsule 10s,CANVARZY HEALTHCARE LTD,184298.0,,2
EPO0087,epo-gold softgel cap 10's,epo 1000mg capsule 10s,STROFF PHARMACEUTICAL PVT LTD,187724.0,,2
EPO0087,epo-gold softgel cap 10's,epo 500mg capsule 10s,STROFF PHARMACEUTICAL PVT LTD,187726.0,,2
FOL0656,foligood-d softgel cap 10's,foligood d soft gelatin capsule 10s,FOREGEN HEALTHCARE LTD,196888.0,,2
FOL0656,foligood-d softgel cap 10's,foligood capsule 10s,FOREGEN HEALTHCARE LTD,369708.0,,2
FOR0141,foracort forte 400mcg rotacaps 30's,foracort 400 rotacap 30,CIPLA LTD,197222.0,,2
FOR0141,foracort forte 400mcg rotacaps 30's,foracort forte rotacap 30,CIPLA LTD,197224.0,,2
GPE0007,g pep rd cap 10's,g folvin z capsule 10s,DOER LIFE SCIENCES,199064.0,,5
GPE0007,g pep rd cap 10's,g zole 20mg capsule 10s,DOER LIFE SCIENCES,199135.0,,5
GPE0007,g pep rd cap 10's,g 2 tone capsule 10s,DOER LIFE SCIENCES,199155.0,,5
GPE0007,g pep rd cap 10's,g flora forte capsule 10s,DOER LIFE SCIENCES,201557.0,,5
GPE0007,g pep rd cap 10's,g vit forte capsule 10s,DOER LIFE SCIENCES,205964.0,,5
KRE0030,krelogem-k softgel cap 10's,krelogem k soft gelatin capsule 10s,CRMS PHARMACEUTICALS PVT LTD,223049.0,,2
KRE0030,krelogem-k softgel cap 10's,krelogem capsule 10s,CRMS PHARMACEUTICALS PVT LTD,223047.0,,2
LIF0334,life be one cap 10's (lupin),life plus capsule 10s,LUPIN LABORATORIES LTD,228014.0,,2
LIF0334,life be one cap 10's (lupin),life rich capsule 10s,LUPIN LABORATORIES LTD,228064.0,,2
PRI0538,primosa boost softgel cap 10's,primosa 1000 soft gelatin capsule 15s,SAN-SANOFI,280400.0,,2
PRI0538,primosa boost softgel cap 10's,primosa 500mg soft gelatin capsule 15s,SAN-SANOFI,280401.0,,2
PRO2541,pro-adwi softgel cap 10's,pro lb capsule 10s,ADWEYA BIOTECH PVT LTD,280552.0,,5
PRO2541,pro-adwi softgel cap 10's,pro retina capsule 10s,ADWEYA BIOTECH PVT LTD,280556.0,,5
PRO2541,pro-adwi softgel cap 10's,pro z capsule 10s,ADWEYA BIOTECH PVT LTD,280577.0,,5
PRO2541,pro-adwi softgel cap 10's,pro bebtic capsule 10s,ADWEYA BIOTECH PVT LTD,280640.0,,5
PRO2541,pro-adwi softgel cap 10's,pro bv capsule 10s,ADWEYA BIOTECH PVT LTD,280708.0,,5
PUD0002,dabur pudin hara capsules 10's,dabur stimulex capsule 10s,DABUR INDIA LTD,161409.0,,2
PUD0002,dabur pudin hara capsules 10's,dabur shilajit capsule 10s,DABUR INDIA LTD,363575.0,,2
PUR0144,purtia - plus softgel cap 10's,purtia  plus soft gelatin capsule 10s,AN PHARMACEUTICALS PVT LTD,282959.0,,2
PUR0144,purtia - plus softgel cap 10's,purtia capsule 10s,AN PHARMACEUTICALS PVT LTD,282958.0,,2
ROS0588,rosumac gold forte 10mg cap 10's,rosumac gold forte 20mg capsule 10s,MACLEODS PHARMACEUTICALS LTD,293596.0,,3
ROS0588,rosumac gold forte 10mg cap 10's,rosumac gold capsule 10s,MACLEODS PHARMACEUTICALS LTD,293594.0,,3
ROS0588,rosumac gold forte 10mg cap 10's,rosumac gold forte 150mg/10mg/150mg capsule 10s,MACLEODS PHARMACEUTICALS LTD,293595.0,,3
ROZ0346,rozavel a forte 75 cap 10's,rozavel a forte 150 capsule 10s,SUN PHARMA LABORATORIES LTD.,374259.0,,2
ROZ0346,rozavel a forte 75 cap 10's,rozavel a capsule 10s,SUN PHARMA LABORATORIES LTD.,294387.0,,2
VIB0037,the vibrania d cap 10's,the vitamin shoppe biotin 300mcg capsule 100s,USV LTD,325602.0,,5
VIB0037,the vibrania d cap 10's,the vitamin shoppe glucosamine chondroitin msm capsule 60s,USV LTD,325605.0,,5
VIB0037,the vibrania d cap 10's,the vitamin shoppe korean ginseng 648mg capsule 100s,USV LTD,325607.0,,5
VIB0037,the vibrania d cap 10's,the vitamin shoppe l arginine 500mg capsule 100s,USV LTD,325608.0,,5
VIB0037,the vibrania d cap 10's,the vitamin shoppe saw palmetto 540mg capsule 100s,USV LTD,325615.0,,5
ZAN0242,zandu vigorex gold caps 10(s),zandu vigorex gold capsule 10s,EMAMI LTD,345830.0,,2
ZAN0242,zandu vigorex gold caps 10(s),zandu vigorex gold capsule 20s,EMAMI LTD,345831.0,,2
ZBT0001,z & b cap 10's,z & b capsule 15s,MICRO LABS LTD,345500.0,,7
ZBT0001,z & b cap 10's,z cal capsule 10s,MICRO LABS LTD,345506.0,,7
ZBT0001,z & b cap 10's,z cd3 capsule 10s,MICRO LABS LTD,345507.0,,7
ZBT0001,z & b cap 10's,z clox capsule 10s,MICRO LABS LTD,345514.0,,7
ZBT0001,z & b cap 10's,z fer capsule 10s,MICRO LABS LTD,345519.0,,7
ZBT0001,z & b cap 10's,z rd capsule 10s,MICRO LABS LTD,345551.0,,7
ZBT0001,z & b cap 10's,z vidol capsule 10s,MICRO LABS LTD,350458.0,,7
ATO0003,a to z gold cap 15's,a to z gold ns capsule 15s,ALKEM LABORATORIES LTD,100641.0,,2
ATO0003,a to z gold cap 15's,new a to z gold soft gelatin capsule 15s,ALKEM LABORATORIES LTD,252035.0,,2
ATO0408,a to z woman cap 15's,a to z women capsule 15s,ALKEM LABORATORIES LTD,100640.0,,2
ATO0408,a to z woman cap 15's,a to z gold ns capsule 15s,ALKEM LABORATORIES LTD,100641.0,,2
CAL2476,calci-calci plus softgel cap 10's,calci care   xt capsule 10s,MERIDIAN HEALTHCARE,143710.0,,4
CAL2476,calci-calci plus softgel cap 10's,calci cz capsule 10s,MERIDIAN HEALTHCARE,143711.0,,4
CAL2476,calci-calci plus softgel cap 10's,calci  d3 capsule 10s,MERIDIAN HEALTHCARE,143712.0,,4
CAL2476,calci-calci plus softgel cap 10's,calci soft gelatin capsule 10s,MERIDIAN HEALTHCARE,143718.0,,4
D3O0003,d-3 once 60k cap 4's,d all 60k capsule 4s,ASARAVA LIFE SCIENCE PVT LTD,160876.0,,6
D3O0003,d-3 once 60k cap 4's,d bright 60k capsule 4s,ASARAVA LIFE SCIENCE PVT LTD,160898.0,,6
D3O0003,d-3 once 60k cap 4's,d build 60k capsule 4s,ASARAVA LIFE SCIENCE PVT LTD,160899.0,,6
D3O0003,d-3 once 60k cap 4's,d vita 60k capsule 4s,ASARAVA LIFE SCIENCE PVT LTD,161041.0,,6
D3O0003,d-3 once 60k cap 4's,d rise 60k capsule 4s,ASARAVA LIFE SCIENCE PVT LTD,181336.0,,6
D3O0003,d-3 once 60k cap 4's,d well 60k capsule 4s,ASARAVA LIFE SCIENCE PVT LTD,182712.0,,6
D3S0008,d3 sure soft gel cap 10's,d3 60000iu capsule 10s,AAREEN HEALTHCARE PVT LTD,161074.0,,3
D3S0008,d3 sure soft gel cap 10's,d3 care capsule 10s,AAREEN HEALTHCARE PVT LTD,161077.0,,3
D3S0008,d3 sure soft gel cap 10's,d3 myo capsule 10s,AAREEN HEALTHCARE PVT LTD,161101.0,,3
ORG0014,organic india herbal antibiotic cap 60's,organic india bowelcare capsule 60s,ORGANIC INDIA PVT.LTD,265938.0,,17
ORG0014,organic india herbal antibiotic cap 60's,organic india amalaki capsule 60s,ORGANIC INDIA PVT.LTD,265942.0,,17
ORG0014,organic india herbal antibiotic cap 60's,organic india ashwagandha capsule 60s,ORGANIC INDIA PVT.LTD,265947.0,,17
ORG0014,organic india herbal antibiotic cap 60's,organic india brahmi capsule 60s,ORGANIC INDIA PVT.LTD,265950.0,,17
ORG0014,organic india herbal antibiotic cap 60's,organic india cinnamon capsule 60s,ORGANIC INDIA PVT.LTD,265953.0,,17
ORG0014,organic india herbal antibiotic cap 60's,organic india flexibility capsule 60s,ORGANIC INDIA PVT.LTD,265958.0,,17
