item_code,brand_x,Master Catalogue name,medicine_type_x,exp_sku_brand,mod_brand,count_syp,exp_sku_brand2,exp_sku_brand3,exp_sku_brand4,exp_sku_brand5,id,brand_y,medicine_type_y,sku_brand,new_brand,new_brand2,cosine,max_cosine,salt_flag,mod_brand2,uom_flag,uom_x,uom_y,pack,manufacturer,catg,subcatg,mrp,medicine_type_flag,count_cap,count_tab,count,mod_cosine,quantity_x,quantity_y,quantity_flag,strength_flag,strength_x,strength_y
33732,zacy mr tab 4mg 10s,,tablet,zacy,zacy 4 10s,,zacy,zacy,zacy,,345637.0,zacy  mr tablet 10s,tablet,zacy,zacy 10s,zacy tablet 10s,0.8164965809277259,0.8660254037844387,0.0,zacy tablet 4mg 10s,2.0,mg ,,10s,Comed Chemicals Ltd,,,199.0,,,1.0,2,0.8164965809277259,10.0,10,0.0,2.0,4,
33869,xifarix tab 550mg tab,,tablet,xifarix,xifarix 550s,,xifarix,xifarix,xifarix,,379207.0,xifarix 400 tablet 10s,tablet,xifarix,xifarix 400 10s,xifarix 400 tablet 10s,0.40824829046386296,0.40824829046386296,0.0,xifarix tablet 550mgs,2.0,,,10s,SINSAN PHARMACEUTICALS,,,430.0,,,2.0,3,0.40824829046386296,550.0,10,1.0,2.0,550,
33869,xifarix tab 550mg tab,,tablet,xifarix,xifarix 550s,,xifarix,xifarix,xifarix,,379212.0,xifarix 550 tablet 10s,tablet,xifarix,xifarix 550 10s,xifarix 550 tablet 10s,0.40824829046386296,0.40824829046386296,0.0,xifarix tablet 550mgs,2.0,,,10s,SINSAN PHARMACEUTICALS,,,430.0,,,2.0,3,0.40824829046386296,550.0,10,1.0,2.0,550,
33869,xifarix tab 550mg tab,,tablet,xifarix,xifarix 550s,,xifarix,xifarix,xifarix,,380946.0,xifarix 550mg tablet 10s,tablet,xifarix,xifarix 550 10s,xifarix 550mg tablet 10s,0.40824829046386296,0.40824829046386296,0.0,xifarix tablet 550mgs,2.0,,mg ,10s,SINSAN PHARMACEUTICALS,,,430.0,,,2.0,3,0.40824829046386296,550.0,10,1.0,0.0,550,550.0
33968,lipitas tab 5mg 15s,,tablet,lipitas,lipitas 5 15s,,lipitas,lipitas,lipitas,,228636.0,lipitas 10 tablet 15s,tablet,lipitas,lipitas 10 15s,lipitas 10 tablet 15s,0.6666666666666667,0.6666666666666667,0.0,lipitas tablet 5mg 15s,2.0,mg ,,15s,Intas Pharmaceuticals Ltd,,,141.0,,,1.0,3,0.6666666666666667,15.0,15,0.0,2.0,5,
33968,lipitas tab 5mg 15s,,tablet,lipitas,lipitas 5 15s,,lipitas,lipitas,lipitas,,228639.0,lipitas 5mg tablet 10s,tablet,lipitas,lipitas 5 10s,lipitas 5mg tablet 10s,0.6666666666666667,0.6666666666666667,0.0,lipitas tablet 5mg 15s,0.0,mg ,mg ,15s,Intas Pharmaceuticals Ltd,,,141.0,,,1.0,3,0.6666666666666667,15.0,10,1.0,0.0,5,5.0
33968,lipitas tab 5mg 15s,,tablet,lipitas,lipitas 5 15s,,lipitas,lipitas,lipitas,,377692.0,lipitas 20mg tablet 15s,tablet,lipitas,lipitas 20 15s,lipitas 20mg tablet 15s,0.6666666666666667,0.6666666666666667,0.0,lipitas tablet 5mg 15s,0.0,mg ,mg ,15s,Intas Pharmaceuticals Ltd,,,141.0,,,1.0,3,0.6666666666666667,15.0,15,0.0,1.0,5,20.0
33980,sitalembic tab 50/500mg 15s,,tablet,sitalembic,sitalembic 50/500 15s,,sitalembic,sitalembic,sitalembic,,377397.0,sitalembic m 50mg/500mg tablet 15s,tablet,sitalembic,sitalembic m 50/500 15s,sitalembic m 50mg/500mg tablet 15s,0.8944271909999159,0.8944271909999159,0.0,sitalembic tablet 50/500mg 15s,0.0,mg ,mg ,15s,Alembic Pharmaceuticals Ltd,,,150.0,,,1.0,2,0.8944271909999159,15.0,15,0.0,1.0,50/500,50.0
33980,sitalembic tab 50/500mg 15s,,tablet,sitalembic,sitalembic 50/500 15s,,sitalembic,sitalembic,sitalembic,,377394.0,sitalembic 50mg tablet 15s,tablet,sitalembic,sitalembic 50 15s,sitalembic 50mg tablet 15s,0.8660254037844387,0.8944271909999159,0.0,sitalembic tablet 50/500mg 15s,0.0,mg ,mg ,15s,Alembic Pharmaceuticals Ltd,,,150.0,,,1.0,2,0.8660254037844387,15.0,15,0.0,1.0,50/500,50.0
33414,duonem 300er tab 10s,,tablet,duonem 300er,duonem 300er 10s,,duonem,duonem,duonem,,182263.0,duonem 200 tablet 10s,tablet,duonem,duonem 200 10s,duonem 200 tablet 10s,0.6666666666666667,0.6666666666666667,0.0,duonem 300er tablet 10s,2.0,,,10s,Zydus Cadila,,,1395.1,,,1.0,2,0.6666666666666667,10.0,10,0.0,2.0,,
33414,duonem 300er tab 10s,,tablet,duonem 300er,duonem 300er 10s,,duonem,duonem,duonem,,368936.0,duonem 300 er tablet 10s,tablet,duonem,duonem 300 10s,duonem 300 tablet 10s,0.6666666666666667,0.6666666666666667,0.0,duonem 300er tablet 10s,2.0,,,10s,Zydus Cadila,,,1395.1,,,1.0,2,0.6666666666666667,10.0,10,0.0,2.0,,
33666,telgard am tab 10s,,tablet,telgard am,telgard am 10s,,telgard,telgard,telgard,,323080.0,telgard 40 tablet 10s,tablet,telgard,telgard 40 10s,telgard 40 tablet 10s,0.6666666666666667,0.6666666666666667,1.0,telgard am tablet 10s,2.0,,,10s,Cipla Ltd,,,73.92,,,1.0,2,0.6666666666666667,10.0,10,0.0,2.0,,
33666,telgard am tab 10s,,tablet,telgard am,telgard am 10s,,telgard,telgard,telgard,,381152.0,telgard h tablet 10s,tablet,telgard,telgard h 10s,telgard h tablet 10s,0.6666666666666667,0.6666666666666667,1.0,telgard am tablet 10s,2.0,,,10s,Cipla Ltd,,,73.92,,,1.0,2,0.6666666666666667,10.0,10,0.0,2.0,,
33679,glimed mf2 sr tab 1000mg 10s,,tablet,glimed mf2,glimed mf2 1000 10s,,glimed,glimed,glimed,,202207.0,glimed mf 1 mg/1000 mg tablet 10s,tablet,glimed,glimed mf 1/1000 10s,glimed mf 1mg/1000mg tablet 10s,0.6708203932499369,0.6708203932499369,0.0,glimed mf2 tablet 1000mg 10s,0.0,mg ,mg ,10s,Knoll Healthcare Pvt Ltd,,,86.6,,,1.0,3,0.6708203932499369,10.0,10,0.0,1.0,1000,1.0
33679,glimed mf2 sr tab 1000mg 10s,,tablet,glimed mf2,glimed mf2 1000 10s,,glimed,glimed,glimed,,202208.0,glimed mf 2mg/1000mg tablet 10s,tablet,glimed,glimed mf 2/1000 10s,glimed mf 2mg/1000mg tablet 10s,0.6708203932499369,0.6708203932499369,0.0,glimed mf2 tablet 1000mg 10s,0.0,mg ,mg ,10s,Knoll Healthcare Pvt Ltd,,,86.6,,,1.0,3,0.6708203932499369,10.0,10,0.0,1.0,1000,2.0
33679,glimed mf2 sr tab 1000mg 10s,,tablet,glimed mf2,glimed mf2 1000 10s,,glimed,glimed,glimed,,369996.0,glimed mf 2/1000 sr tablet 10s,tablet,glimed,glimed mf 2/1000 10s,glimed mf 2/1000 tablet 10s,0.6708203932499369,0.6708203932499369,0.0,glimed mf2 tablet 1000mg 10s,2.0,mg ,,10s,Knoll Healthcare Pvt Ltd,,,86.6,,,1.0,3,0.6708203932499369,10.0,10,0.0,2.0,1000,
33690,glimed mf 2 tab 500mg 10s,,tablet,glimed mf,glimed mf 2 500 10s,,glimed,glimed,glimed,,369994.0,glimed mf 2mg/500mg tablet 10s,tablet,glimed,glimed mf 2/500 10s,glimed mf 2mg/500mg tablet 10s,0.9999999999999998,0.9999999999999998,0.0,glimed mf 2 tablet 500mg 10s,0.0,mg ,mg ,10s,Knoll Healthcare Pvt Ltd,,,47.25,,,1.0,2,0.9999999999999998,10.0,10,0.0,1.0,500,2.0
33690,glimed mf 2 tab 500mg 10s,,tablet,glimed mf,glimed mf 2 500 10s,,glimed,glimed,glimed,,369997.0,glimed mf 2/500 er tablet 10s,tablet,glimed,glimed mf 2/500 10s,glimed mf 2/500 tablet 10s,0.9999999999999998,0.9999999999999998,0.0,glimed mf 2 tablet 500mg 10s,2.0,mg ,,10s,Knoll Healthcare Pvt Ltd,,,47.25,,,1.0,2,0.9999999999999998,10.0,10,0.0,2.0,500,
33704,kingnerve 3d tab 10s,,tablet,kingnerve 3d,kingnerve 3d 10s,,kingnerve,kingnerve,kingnerve,,222178.0,kingnerve forte tablet 10s,tablet,kingnerve,kingnerve forte 10s,kingnerve forte tablet 10s,0.6666666666666667,0.6666666666666667,0.0,kingnerve 3d tablet 10s,2.0,,,10s,Bio-Zenesis Healthcare,,,489.0,,,1.0,2,0.6666666666666667,10.0,10,0.0,2.0,,
33704,kingnerve 3d tab 10s,,tablet,kingnerve 3d,kingnerve 3d 10s,,kingnerve,kingnerve,kingnerve,,222179.0,kingnerve nt tablet 10s,tablet,kingnerve,kingnerve nt 10s,kingnerve nt tablet 10s,0.6666666666666667,0.6666666666666667,0.0,kingnerve 3d tablet 10s,2.0,,,10s,Bio-Zenesis Healthcare,,,489.0,,,1.0,2,0.6666666666666667,10.0,10,0.0,2.0,,
33815,pulmocef cv tab 250mg 10s,,tablet,pulmocef cv,pulmocef cv 250 10s,,pulmocef,pulmocef,pulmocef,,373572.0,pulmocef cv 250mg/125mg tablet 10s,tablet,pulmocef,pulmocef cv 250/125 10s,pulmocef cv 250mg/125mg tablet 10s,0.8944271909999159,0.8944271909999159,0.0,pulmocef cv tablet 250mg 10s,0.0,mg ,mg ,10s,Micro Labs Ltd,,,382.0,,,1.0,2,0.8944271909999159,10.0,10,0.0,0.0,250,250.0
33815,pulmocef cv tab 250mg 10s,,tablet,pulmocef cv,pulmocef cv 250 10s,,pulmocef,pulmocef,pulmocef,,282606.0,pulmocef 250 tablet 10s,tablet,pulmocef,pulmocef 250 10s,pulmocef 250 tablet 10s,0.8660254037844387,0.8944271909999159,1.0,pulmocef cv tablet 250mg 10s,2.0,mg ,,10s,Micro Labs Ltd,,,382.0,,,1.0,2,0.8660254037844387,10.0,10,0.0,2.0,250,
33816,sitara dm tab 10/100/100mg 10s,,tablet,sitara dm,sitara dm 10/100/100 10s,,sitara,sitara,sitara,,377304.0,sitara 100mg tablet 10s,tablet,sitara,sitara 100 10s,sitara 100mg tablet 10s,0.8164965809277259,0.8164965809277259,0.0,sitara dm tablet 10/100/100mg 10s,0.0,mg ,mg ,10s,Intas Pharmaceuticals Ltd,,,210.0,,,1.0,2,0.8164965809277259,10.0,10,0.0,1.0,10/100/100,100.0
33816,sitara dm tab 10/100/100mg 10s,,tablet,sitara dm,sitara dm 10/100/100 10s,,sitara,sitara,sitara,,377485.0,sitara d 100mg/10mg tablet 10s,tablet,sitara,sitara d 100/10 10s,sitara d 100mg/10mg tablet 10s,0.7905694150420948,0.8164965809277259,0.0,sitara dm tablet 10/100/100mg 10s,0.0,mg ,mg ,10s,Intas Pharmaceuticals Ltd,,,210.0,,,1.0,2,0.7905694150420948,10.0,10,0.0,1.0,10/100/100,100.0
33970,geofit woman tab 10s,,tablet,geofit woman,geofit woman 10s,,geofit,geofit,geofit,,201073.0,geofit men tablet 10s,tablet,geofit,geofit men 10s,geofit men tablet 10s,0.6666666666666667,0.6666666666666667,0.0,geofit woman tablet 10s,2.0,,,10s,Leeford Healthcare,,,150.0,,,1.0,2,0.6666666666666667,10.0,10,0.0,2.0,,
33970,geofit woman tab 10s,,tablet,geofit woman,geofit woman 10s,,geofit,geofit,geofit,,369915.0,geofit women tablet 10s,tablet,geofit,geofit women 10s,geofit women tablet 10s,0.6666666666666667,0.6666666666666667,0.0,geofit woman tablet 10s,2.0,,,10s,Leeford Healthcare,,,150.0,,,1.0,2,0.6666666666666667,10.0,10,0.0,2.0,,
33978,amlong mt tab 25mg 15s,,tablet,amlong mt,aong mt 25 15s,,amlong,amlong,amlong,,378161.0,amlong mt 5mg/25mg tablet 15s,tablet,amlong,aong mt 5/25 15s,amlong mt 5mg/25mg tablet 15s,0.8944271909999159,0.8944271909999159,0.0,amlong mt tablet 25mg 15s,0.0,mg ,mg ,15s,Micro Labs Ltd,,,150.0,,,1.0,2,0.8944271909999159,15.0,15,0.0,1.0,25,5.0
33978,amlong mt tab 25mg 15s,,tablet,amlong mt,aong mt 25 15s,,amlong,amlong,amlong,,383720.0,amlong mt 2.5mg/25mg tablet 15s,tablet,amlong,aong mt 2.5/25 15s,amlong mt 2.5mg/25mg tablet 15s,0.8164965809277261,0.8944271909999159,0.0,amlong mt tablet 25mg 15s,0.0,mg ,mg ,15s,Micro Labs Ltd,,,150.0,,,1.0,2,0.8164965809277261,15.0,15,0.0,1.0,25,2.5
34006,new zecal tab 500mg 15s,,tablet,new zecal,new zecal 500 15s,,new,new,new,,252203.0,new nicip 100mg tablet 15s,tablet,new,new nicip 100 15s,new nicip 100mg tablet 15s,0.5,0.5,0.0,new zecal tablet 500mg 15s,0.0,mg ,mg ,15s,Indchemie Health Specialities Pvt Ltd,,,168.0,,,1.0,2,0.5,15.0,15,0.0,1.0,500,100.0
34006,new zecal tab 500mg 15s,,tablet,new zecal,new zecal 500 15s,,new,new,new,,372425.0,new supra plus tablet 15s,tablet,new,new supra plus 15s,new supra plus tablet 15s,0.5,0.5,0.0,new zecal tablet 500mg 15s,2.0,mg ,,15s,Indchemie Health Specialities Pvt Ltd,,,168.0,,,1.0,2,0.5,15.0,15,0.0,2.0,500,
34009,glimipack m 1 tab 10s,,tablet,glimipack m,glimipack m 1 10s,,glimipack,glimipack,glimipack,,202455.0,glimipack m 1mg/500mg tablet 10s,tablet,glimipack,glimipack m 1/500 10s,glimipack m 1mg/500mg tablet 10s,0.8944271909999159,0.8944271909999159,0.0,glimipack m 1 tablet 10s,2.0,,mg ,10s,Koye Pharmaceuticals Pvt ltd,,,72.6,,,1.0,2,0.8944271909999159,10.0,10,0.0,2.0,,1.0
34009,glimipack m 1 tab 10s,,tablet,glimipack m,glimipack m 1 10s,,glimipack,glimipack,glimipack,,202458.0,glimipack m forte 1mg/1000mg tablet 10s,tablet,glimipack,glimipack m forte 1/1000 10s,glimipack m forte 1mg/1000mg tablet 10s,0.8164965809277261,0.8944271909999159,0.0,glimipack m 1 tablet 10s,2.0,,mg ,10s,Koye Pharmaceuticals Pvt ltd,,,72.6,,,1.0,2,0.8164965809277261,10.0,10,0.0,2.0,,1.0
34021,rexipra ls tab 15s,,tablet,rexipra ls,rexipra ls 15s,,rexipra,rexipra,rexipra,,290644.0,rexipra ls tablet 10s,tablet,rexipra,rexipra ls 10s,rexipra ls tablet 10s,0.6666666666666667,0.6666666666666667,0.0,rexipra ls tablet 15s,2.0,,,15s,Intas Pharmaceuticals Ltd,,,214.5,,,1.0,4,0.6666666666666667,15.0,10,1.0,2.0,,
34021,rexipra ls tab 15s,,tablet,rexipra ls,rexipra ls 15s,,rexipra,rexipra,rexipra,,383056.0,rexipra forte tablet 15s,tablet,rexipra,rexipra forte 15s,rexipra forte tablet 15s,0.6666666666666667,0.6666666666666667,0.0,rexipra ls tablet 15s,2.0,,,15s,Intas Pharmaceuticals Ltd,,,214.5,,,1.0,4,0.6666666666666667,15.0,15,0.0,2.0,,
34021,rexipra ls tab 15s,,tablet,rexipra ls,rexipra ls 15s,,rexipra,rexipra,rexipra,,383057.0,rexipra plus tablet 15s,tablet,rexipra,rexipra plus 15s,rexipra plus tablet 15s,0.6666666666666667,0.6666666666666667,0.0,rexipra ls tablet 15s,2.0,,,15s,Intas Pharmaceuticals Ltd,,,214.5,,,1.0,4,0.6666666666666667,15.0,15,0.0,2.0,,
34021,rexipra ls tab 15s,,tablet,rexipra ls,rexipra ls 15s,,rexipra,rexipra,rexipra,,383080.0,rexipra lite tablet 15s,tablet,rexipra,rexipra lite 15s,rexipra lite tablet 15s,0.6666666666666667,0.6666666666666667,0.0,rexipra ls tablet 15s,2.0,,,15s,Intas Pharmaceuticals Ltd,,,214.5,,,1.0,4,0.6666666666666667,15.0,15,0.0,2.0,,
33332,fast&up vitalize orange tab 20s,,tablet,fast&up vitalize orange,fast&up vitalize orange 20s,,fast&up vitalize,fast&up,fast&up,,192124.0,fast&up vitalize multi vitamins effervescent tablet 20s orange,tablet,fast&up,fast&up vitalize multi vitamins effervescent 20s orange,fast&up vitalize multi vitamins effervescent tablet 20s orange,0.7905694150420948,0.7905694150420948,0.0,fast&up vitalize orange tablet 20s,2.0,,,20s,AERONUTRIX SPORTS LTD,,,390.0,,,1.0,2,0.7905694150420948,20.0,20,0.0,2.0,,
33332,fast&up vitalize orange tab 20s,,tablet,fast&up vitalize orange,fast&up vitalize orange 20s,,fast&up vitalize,fast&up,fast&up,,192096.0,fast&up charge effervescent tablet 20s orange,tablet,fast&up,fast&up charge effervescent 20s orange,fast&up charge effervescent tablet 20s orange,0.7302967433402214,0.7905694150420948,0.0,fast&up vitalize orange tablet 20s,2.0,,,20s,AERONUTRIX SPORTS LTD,,,390.0,,,1.0,2,0.7302967433402214,20.0,20,0.0,2.0,,
33630,a-moxum-clav 625 tab 10s,,tablet,a moxum clav,a moxum clav 625 10s,,a moxum,a,a,,100616.0,a nil tablet 10s,tablet,a,a nil 10s,a nil tablet 10s,0.5163977794943222,0.5163977794943222,0.0,a moxum clav 625 tablet 10s,2.0,,,10s,Mediste Pharmaceuticals Pvt Ltd,,,223.44,,,1.0,2,0.5163977794943222,10.0,10,0.0,2.0,,
33630,a-moxum-clav 625 tab 10s,,tablet,a moxum clav,a moxum clav 625 10s,,a moxum,a,a,,114071.0,a plus tablet 10s,tablet,a,a plus 10s,a plus tablet 10s,0.5163977794943222,0.5163977794943222,0.0,a moxum clav 625 tablet 10s,2.0,,,10s,Mediste Pharmaceuticals Pvt Ltd,,,223.44,,,1.0,2,0.5163977794943222,10.0,10,0.0,2.0,,
33900,setu lean lite tab 30s,,tablet,setu lean lite,setu lean lite 30s,,setu lean,setu,setu,,310977.0,setu eye max tablet 30s,tablet,setu,setu eye max 30s,setu eye max tablet 30s,0.5,0.5,0.0,setu lean lite tablet 30s,2.0,,,30s,SETU NUTRATION PVT LTD,,,700.0,,,1.0,6,0.5,30.0,30,0.0,2.0,,
33900,setu lean lite tab 30s,,tablet,setu lean lite,setu lean lite 30s,,setu lean,setu,setu,,310979.0,setu liver lift tablet 30s,tablet,setu,setu liver lift 30s,setu liver lift tablet 30s,0.5,0.5,0.0,setu lean lite tablet 30s,2.0,,,30s,SETU NUTRATION PVT LTD,,,700.0,,,1.0,6,0.5,30.0,30,0.0,2.0,,
33900,setu lean lite tab 30s,,tablet,setu lean lite,setu lean lite 30s,,setu lean,setu,setu,,310981.0,setu pressure pal tablet 30s,tablet,setu,setu pressure pal 30s,setu pressure pal tablet 30s,0.5,0.5,0.0,setu lean lite tablet 30s,2.0,,,30s,SETU NUTRATION PVT LTD,,,700.0,,,1.0,6,0.5,30.0,30,0.0,2.0,,
33900,setu lean lite tab 30s,,tablet,setu lean lite,setu lean lite 30s,,setu lean,setu,setu,,310982.0,setu silymarin life tablet 30s,tablet,setu,setu silymarin life 30s,setu silymarin life tablet 30s,0.5,0.5,0.0,setu lean lite tablet 30s,2.0,,,30s,SETU NUTRATION PVT LTD,,,700.0,,,1.0,6,0.5,30.0,30,0.0,2.0,,
33900,setu lean lite tab 30s,,tablet,setu lean lite,setu lean lite 30s,,setu lean,setu,setu,,310983.0,setu sugar shield tablet 30s,tablet,setu,setu sugar shield 30s,setu sugar shield tablet 30s,0.5,0.5,0.0,setu lean lite tablet 30s,2.0,,,30s,SETU NUTRATION PVT LTD,,,700.0,,,1.0,6,0.5,30.0,30,0.0,2.0,,
33900,setu lean lite tab 30s,,tablet,setu lean lite,setu lean lite 30s,,setu lean,setu,setu,,310984.0,setu sugar soldier tablet 30s,tablet,setu,setu sugar soldier 30s,setu sugar soldier tablet 30s,0.5,0.5,0.0,setu lean lite tablet 30s,2.0,,,30s,SETU NUTRATION PVT LTD,,,700.0,,,1.0,6,0.5,30.0,30,0.0,2.0,,
33334,fast&up n acetylcysteine strawberry tab 20s,,tablet,fast&up n acetylcysteine strawberry,fast&up n acetylcysteine strawberry 20s,,fast&up n acetylcysteine,fast&up n,fast&up,,192096.0,fast&up charge effervescent tablet 20s orange,tablet,fast&up,fast&up charge effervescent 20s orange,fast&up charge effervescent tablet 20s orange,0.5000000000000001,0.5000000000000001,0.0,fast&up n acetylcysteine strawberry tablet 20s,2.0,,,20s,AERONUTRIX SPORTS LTD,,,410.0,,,1.0,4,0.5000000000000001,20.0,20,0.0,2.0,,
33334,fast&up n acetylcysteine strawberry tab 20s,,tablet,fast&up n acetylcysteine strawberry,fast&up n acetylcysteine strawberry 20s,,fast&up n acetylcysteine,fast&up n,fast&up,,192117.0,fast&up reload hydration effervescent tablet 20s cola,tablet,fast&up,fast&up reload hydration effervescent 20s cola,fast&up reload hydration effervescent tablet 20s cola,0.4629100498862757,0.5000000000000001,0.0,fast&up n acetylcysteine strawberry tablet 20s,2.0,,,20s,AERONUTRIX SPORTS LTD,,,410.0,,,1.0,4,0.4629100498862757,20.0,20,0.0,2.0,,
33334,fast&up n acetylcysteine strawberry tab 20s,,tablet,fast&up n acetylcysteine strawberry,fast&up n acetylcysteine strawberry 20s,,fast&up n acetylcysteine,fast&up n,fast&up,,192120.0,fast&up reload hydration effervescent tablet 20s citrus,tablet,fast&up,fast&up reload hydration effervescent 20s citrus,fast&up reload hydration effervescent tablet 20s citrus,0.4629100498862757,0.5000000000000001,0.0,fast&up n acetylcysteine strawberry tablet 20s,2.0,,,20s,AERONUTRIX SPORTS LTD,,,410.0,,,1.0,4,0.4629100498862757,20.0,citru,1.0,2.0,,
33334,fast&up n acetylcysteine strawberry tab 20s,,tablet,fast&up n acetylcysteine strawberry,fast&up n acetylcysteine strawberry 20s,,fast&up n acetylcysteine,fast&up n,fast&up,,192121.0,fast&up reload hydration effervescent tablet 20s berry,tablet,fast&up,fast&up reload hydration effervescent 20s berry,fast&up reload hydration effervescent tablet 20s berry,0.4629100498862757,0.5000000000000001,0.0,fast&up n acetylcysteine strawberry tablet 20s,2.0,,,20s,AERONUTRIX SPORTS LTD,,,410.0,,,1.0,4,0.4629100498862757,20.0,20,0.0,2.0,,
33439,pure nutrition magnesium glycinate tab 350mg 60s,,tablet,pure nutrition magnesium glycinate,pure nutrition magnesium glycinate 350 60s,,pure nutrition magnesium,pure nutrition,pure,,282781.0,pure nutrition meta b12 tablet 60s,tablet,pure,pure nutrition meta b12 60s,pure nutrition meta b12 tablet 60s,0.5477225575051661,0.5477225575051661,0.0,pure nutrition magnesium glycinate tablet 350mg 60s,2.0,mg ,,60s,Herbs Nutriproducts Pvt Ltd,,,649.0,,,1.0,3,0.5477225575051661,60.0,60,0.0,2.0,350,
33439,pure nutrition magnesium glycinate tab 350mg 60s,,tablet,pure nutrition magnesium glycinate,pure nutrition magnesium glycinate 350 60s,,pure nutrition magnesium,pure nutrition,pure,,382179.0,pure nutrition vitamin c tablet 60s,tablet,pure,pure nutrition vitamin c 60s,pure nutrition vitamin c tablet 60s,0.5477225575051661,0.5477225575051661,0.0,pure nutrition magnesium glycinate tablet 350mg 60s,2.0,mg ,,60s,Herbs Nutriproducts Pvt Ltd,,,649.0,,,1.0,3,0.5477225575051661,60.0,60,0.0,2.0,350,
33439,pure nutrition magnesium glycinate tab 350mg 60s,,tablet,pure nutrition magnesium glycinate,pure nutrition magnesium glycinate 350 60s,,pure nutrition magnesium,pure nutrition,pure,,382641.0,pure nutrition ashwa ginseng tablet 60s,tablet,pure,pure nutrition ashwa ginseng 60s,pure nutrition ashwa ginseng tablet 60s,0.5477225575051661,0.5477225575051661,0.0,pure nutrition magnesium glycinate tablet 350mg 60s,2.0,mg ,,60s,Herbs Nutriproducts Pvt Ltd,,,649.0,,,1.0,3,0.5477225575051661,60.0,60,0.0,2.0,350,
33447,alsita m forte ir tab 50mg 10s,,tablet,alsita m forte ir,alsita m forte ir 50 10s,,alsita m forte,alsita m,alsita,,377293.0,alsita m 50mg forte ir tablet 10s,tablet,alsita,alsita m 50 forte ir 10s,alsita m 50mg forte ir tablet 10s,1.0000000000000002,1.0000000000000002,0.0,alsita m forte ir tablet 50mg 10s,0.0,mg ,mg ,10s,Alkem Laboratories Ltd,,,92.0,,,1.0,2,1.0000000000000002,10.0,10,0.0,0.0,50,50.0
33447,alsita m forte ir tab 50mg 10s,,tablet,alsita m forte ir,alsita m forte ir 50 10s,,alsita m forte,alsita m,alsita,,377295.0,alsita m 50mg forte tablet er 10s,tablet,alsita,alsita m 50 forte 10s,alsita m 50mg forte tablet 10s,0.9128709291752768,1.0000000000000002,0.0,alsita m forte ir tablet 50mg 10s,0.0,mg ,mg ,10s,Alkem Laboratories Ltd,,,92.0,,,1.0,2,0.9128709291752768,10.0,10,0.0,0.0,50,50.0
33590,microcid cap 25mg 10s,,capsule,microcid,microcid 25 10s,,microcid,microcid,microcid,,240721.0,microcid capsule 10s,capsule,microcid,microcid 10s,microcid capsule 10s,0.8164965809277259,0.8164965809277259,0.0,microcid capsule 25mg 10s,2.0,mg,,10s,Micro Labs Ltd,,,46.0,,1.0,,2,0.8164965809277259,10.0,10,0.0,2.0,25.0,
33590,microcid cap 25mg 10s,,capsule,microcid,microcid 25 10s,,microcid,microcid,microcid,,240722.0,microcid sr capsule 10s,capsule,microcid,microcid 10s,microcid capsule 10s,0.8164965809277259,0.8164965809277259,0.0,microcid capsule 25mg 10s,2.0,mg,,10s,Micro Labs Ltd,,,46.0,,1.0,,2,0.8164965809277259,10.0,10,0.0,2.0,25.0,
33975,candiforce cap 200mg 10s,,capsule,candiforce,candiforce 200 10s,,candiforce,candiforce,candiforce,,144928.0,candiforce 200 capsule 4s,capsule,candiforce,candiforce 200 4s,candiforce 200 capsule 4s,0.6666666666666667,0.6666666666666667,0.0,candiforce capsule 200mg 10s,2.0,mg,,10s,Mankind Pharma Ltd,,,229.9,,1.0,,3,0.6666666666666667,10.0,4,1.0,2.0,200.0,
33975,candiforce cap 200mg 10s,,capsule,candiforce,candiforce 200 10s,,candiforce,candiforce,candiforce,,144929.0,candiforce 200 capsule 7s,capsule,candiforce,candiforce 200 7s,candiforce 200 capsule 7s,0.6666666666666667,0.6666666666666667,0.0,candiforce capsule 200mg 10s,2.0,mg,,10s,Mankind Pharma Ltd,,,229.9,,1.0,,3,0.6666666666666667,10.0,7,1.0,2.0,200.0,
33975,candiforce cap 200mg 10s,,capsule,candiforce,candiforce 200 10s,,candiforce,candiforce,candiforce,,380114.0,candiforce 200mg capsule 7s,capsule,candiforce,candiforce 200 7s,candiforce 200mg capsule 7s,0.6666666666666667,0.6666666666666667,0.0,candiforce capsule 200mg 10s,0.0,mg,mg,10s,Mankind Pharma Ltd,,,229.9,,1.0,,3,0.6666666666666667,10.0,7,1.0,0.0,200.0,200.0
33712,kapiva shilajit gold cap 30s,,capsule,kapiva shilajit gold,kapiva shilajit gold 30s,,kapiva shilajit,kapiva,kapiva,,219817.0,kapiva ayurveda amla capsule 60s,capsule,kapiva,kapiva ayurveda aa 60s,kapiva ayurveda amla capsule 60s,0.25,0.25,0.0,kapiva shilajit gold capsule 30s,2.0,,,30s,Adret Retail Pvt. Ltd. (Kapiva),,,449.0,,1.0,,12,0.25,30.0,60,1.0,2.0,,
33712,kapiva shilajit gold cap 30s,,capsule,kapiva shilajit gold,kapiva shilajit gold 30s,,kapiva shilajit,kapiva,kapiva,,219823.0,kapiva ayurveda arjun capsule 60s,capsule,kapiva,kapiva ayurveda arjun 60s,kapiva ayurveda arjun capsule 60s,0.25,0.25,0.0,kapiva shilajit gold capsule 30s,2.0,,,30s,Adret Retail Pvt. Ltd. (Kapiva),,,449.0,,1.0,,12,0.25,30.0,60,1.0,2.0,,
