item_code,brand_x,Master Catalogue name,medicine_type_x,exp_sku_brand,mod_brand,count_cap,exp_sku_brand2,exp_sku_brand3,exp_sku_brand4,id,brand_y,category_c1,sku_brand,new_brand,medicine_type_y,new_brand2,cosine,max_cosine,quantity_x,quantity_y,quantity_flag,salt_flag,mod_brand2,uom_flag,uom_x,uom_y,strength_flag,strength_x,strength_y,pack,manufacturer,catg,subcatg,mrp,count,mod_cosine
SPA0010,spasmo proxyvon  cap,,capsule,spasmo proxyvon,spasmo proxyvon capsule,1.0,spasmo,spasmo,spasmo,670524.0,spasmo proxyvon capsule,Allopathy_RX_A,spasmo,spasmo proxyvon,capsule,spasmo proxyvon capsule,0.8164965809277259,0.8164965809277259,cap,pa,1.0,0.0,spasmo proxyvon capsule,2.0,,,2.0,,,8,WOCKHARDT LTD,,,6.32,1,0.8164965809277259
SPA0150,spark royal cap 10's (vasu),,capsule,spark royal,spark royal 10s vasu,1.0,spark,spark,spark,315448.0,spark 369 soft gelatin capsule 10s,ALLOPATHY NON-MEDICINE,spark,spark 369 sg 10s,capsule,spark 369 sg capsule 10s,0.5,0.5,va,10,1.0,0.0,spark royal capsule 10s vasu,2.0,,,2.0,,,10,VASU ORGANICS PVT LTD,,,17.0,1,0.5
SPE0072,speed height cap,,capsule,speed height,speed height capsule,1.0,speed,speed,speed,365833.0,speed height capsule 60s,AYURVEDIC,speed,speed height 60s,capsule,speed height capsule 60s,0.6666666666666667,0.6666666666666667,cap,60,1.0,0.0,speed height capsule,2.0,,,2.0,,,20,KEE PHARMA LTD,,,5.85,1,0.6666666666666667
SPE0092,speed health cap,,capsule,speed health,speed health capsule,1.0,speed,speed,speed,365833.0,speed height capsule 60s,AYURVEDIC,speed,speed height 60s,capsule,speed height capsule 60s,0.33333333333333337,0.33333333333333337,cap,60,1.0,0.0,speed health capsule,2.0,,,2.0,,,1,DUMMY,,,3.25,1,0.33333333333333337
SPI0151,spirulina 30's caps,,capsule,spirulina 30s,spirulina 30s capsule,1.0,spirulina,spirulina,spirulina,316092.0,spirulina capsule 10s,ALLOPATHY NON-MEDICINE,spirulina,spirulina 10s,capsule,spirulina capsule 10s,0.40824829046386296,0.40824829046386296,cap,10,1.0,0.0,spirulina 30s capsule,2.0,,,2.0,,,1,VAISHNAVI SURGICALS,,,200.0,2,0.40824829046386296
SPI0151,spirulina 30's caps,,capsule,spirulina 30s,spirulina 30s capsule,1.0,spirulina,spirulina,spirulina,316093.0,spirulina capsule 60s,ALLOPATHY NON-MEDICINE,spirulina,spirulina 60s,capsule,spirulina capsule 60s,0.40824829046386296,0.40824829046386296,cap,60,1.0,0.0,spirulina 30s capsule,2.0,,,2.0,,,1,VAISHNAVI SURGICALS,,,200.0,2,0.40824829046386296
STA0300,stay on 30 cap,,capsule,stay on,stay on 30 capsule,1.0,stay,stay,stay,382050.0,stay on capsule 30s,,stay,stay on 30s,capsule,stay on capsule 30s,0.5773502691896258,0.5773502691896258,cap,30,1.0,0.0,stay on 30 capsule,2.0,,,2.0,,,1,UPPER INDIA,,,17.67,2,0.5773502691896258
STA0300,stay on 30 cap,,capsule,stay on,stay on 30 capsule,1.0,stay,stay,stay,417433.0,stay-on-10 capsules,Allopathy_RX_A,stay,stay on 10,capsule,stay on 10 capsule,0.5773502691896258,0.5773502691896258,cap,,1.0,0.0,stay on 30 capsule,2.0,,,2.0,,,1,UPPER INDIA,,,17.67,2,0.5773502691896258
STA0714,statpure gold 20 cap 10's,,capsule,statpure gold,statpure gold 20 10s,1.0,statpure,statpure,statpure,374699.0,statpure gold 10 capsule 10s,,statpure,statpure gold 10 10s,capsule,statpure gold 10 capsule 10s,0.75,0.75,10,10,0.0,0.0,statpure gold 20 capsule 10s,2.0,,,2.0,,,10,MANKIND PHARMA,,,16.39,4,0.75
STA0714,statpure gold 20 cap 10's,,capsule,statpure gold,statpure gold 20 10s,1.0,statpure,statpure,statpure,374704.0,statpure cv 20 capsule 10s,,statpure,statpure cv 20 10s,capsule,statpure cv 20 capsule 10s,0.75,0.75,10,10,0.0,0.0,statpure gold 20 capsule 10s,2.0,,,2.0,,,10,MANKIND PHARMA,,,16.39,4,0.75
STA0714,statpure gold 20 cap 10's,,capsule,statpure gold,statpure gold 20 10s,1.0,statpure,statpure,statpure,380604.0,statpure gold 20 capsule 15s,,statpure,statpure gold 20 15s,capsule,statpure gold 20 capsule 15s,0.75,0.75,10,15,1.0,0.0,statpure gold 20 capsule 10s,2.0,,,2.0,,,10,MANKIND PHARMA,,,16.39,4,0.75
STA0714,statpure gold 20 cap 10's,,capsule,statpure gold,statpure gold 20 10s,1.0,statpure,statpure,statpure,374700.0,statpure gold 75mg/20mg/75mg capsule 10s,,statpure,statpure gold 75/20/75 10s,capsule,statpure gold 75mg/20mg/75mg capsule 10s,0.7071067811865475,0.75,10,10,0.0,0.0,statpure gold 20 capsule 10s,2.0,,mg,2.0,,75,10,MANKIND PHARMA,,,16.39,4,0.7071067811865475
STA0931,stabigra veg cap 15's (tripada),,capsule,stabigra veg,stabigra veg 15s tripada,1.0,stabigra,stabigra,stabigra,388787.0,stabletigra capsule,Allopathy_RX_A,stabigra,stabletigra,capsule,stabletigra capsule,0.0,0.0,15,,1.0,0.0,stabigra veg capsule 15s tripada,2.0,,,2.0,,,15,TRIPADA HEALTH CARE PVT LTD,,,35.0,1,0.0
STO0293,stone hide cap 60's,,capsule,stone hide,stone hide 60s,1.0,stone,stone,stone,614987.0,stone capsule 10s,Allopathy_RX_A,stone,stone 10s,capsule,stone capsule 10s,0.40824829046386296,0.40824829046386296,60,10,1.0,0.0,stone hide capsule 60s,2.0,,,2.0,,,1,CLIDE INTERNATIONAL PVT LTD,,,325.0,1,0.40824829046386296
STO0313,stone hide cap 10's,,capsule,stone hide,stone hide 10s,1.0,stone,stone,stone,614987.0,stone capsule 10s,Allopathy_RX_A,stone,stone 10s,capsule,stone capsule 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,0.0,stone hide capsule 10s,2.0,,,2.0,,,10,CLIDE INTERNATIONAL PVT LTD,,,9.0,1,0.8164965809277259
STR0532,stress free cap 10's (vasishta),,capsule,stress free,stress free 10s vasishta,1.0,stress,stress,stress,317948.0,stress zn capsule 10s,ALLOPATHY NON-MEDICINE,stress,stress zn 10s,capsule,stress zn capsule 10s,0.5773502691896258,0.5773502691896258,i,10,1.0,0.0,stress free capsule 10s vasishta,2.0,,,2.0,,,10,VASISHTA PHARMACEUTICALS PVT LTD,,,3.0,1,0.5773502691896258
STR0559,straton softgel cap 10's,,capsule,straton softgel,straton softgel 10s,1.0,straton,straton,straton,379512.0,straton capsule 10s,,straton,straton 10s,capsule,straton capsule 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,0.0,straton softgel capsule 10s,2.0,,,2.0,,,10,AMAZONE PHARMACEUTICALS PVT LTD,,,49.5,1,0.8164965809277259
SUG0121,sugar remedy cap 10's,,capsule,sugar remedy,sugar remedy 10s,1.0,sugar,sugar,sugar,318527.0,sugar balance capsule 10s,NON-MEDICINE,sugar,sugar balance 10s,capsule,sugar balance capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,sugar remedy capsule 10s,2.0,,,2.0,,,10,UMA-UMA,,,360.0,1,0.6666666666666667
SUP0089,supractiv complete cap 15's,,capsule,supractiv complete,supractiv complete 15s,1.0,supractiv,supractiv,supractiv,319370.0,supractiv capsule 15s,ALLOPATHY NON-MEDICINE,supractiv,supractiv 15s,capsule,supractiv capsule 15s,0.8164965809277259,0.8164965809277259,15,15,0.0,0.0,supractiv complete capsule 15s,2.0,,,2.0,,,15,NICHOLAS PIRAMAL INDIA LTD,,,9.38,1,0.8164965809277259
SUP0150,super act-99 cap 10's,,capsule,super act,super act 99 10s,1.0,super,super,super,319203.0,super power capsule 10s,NON-MEDICINE,super,super power 10s,capsule,super power capsule 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,0.0,super act 99 capsule 10s,2.0,,,2.0,,,10,ACCENT PAHRMA,,,17.0,1,0.5773502691896258
SUP0161,super sonic cap,,capsule,super sonic,super sonic capsule,1.0,super,super,super,319193.0,super fe capsule 15s,AYURVEDIC,super,super fe 15s,capsule,super fe capsule 15s,0.33333333333333337,0.33333333333333337,cap,15,1.0,0.0,super sonic capsule,2.0,,,2.0,,,4,NOT-NOT SPECIF,,,70.0,3,0.33333333333333337
SUP0161,super sonic cap,,capsule,super sonic,super sonic capsule,1.0,super,super,super,319203.0,super power capsule 10s,NON-MEDICINE,super,super power 10s,capsule,super power capsule 10s,0.33333333333333337,0.33333333333333337,cap,10,1.0,0.0,super sonic capsule,2.0,,,2.0,,,4,NOT-NOT SPECIF,,,70.0,3,0.33333333333333337
SUP0161,super sonic cap,,capsule,super sonic,super sonic capsule,1.0,super,super,super,319204.0,super power capsule 4s,NON-MEDICINE,super,super power 4s,capsule,super power capsule 4s,0.33333333333333337,0.33333333333333337,cap,4,1.0,0.0,super sonic capsule,2.0,,,2.0,,,4,NOT-NOT SPECIF,,,70.0,3,0.33333333333333337
SUP0339,super slim cap,,capsule,super slim,super slim capsule,1.0,super,super,super,319193.0,super fe capsule 15s,AYURVEDIC,super,super fe 15s,capsule,super fe capsule 15s,0.33333333333333337,0.33333333333333337,cap,15,1.0,0.0,super slim capsule,2.0,,,2.0,,,1,DUMMY,,,6.6,3,0.33333333333333337
SUP0339,super slim cap,,capsule,super slim,super slim capsule,1.0,super,super,super,319203.0,super power capsule 10s,NON-MEDICINE,super,super power 10s,capsule,super power capsule 10s,0.33333333333333337,0.33333333333333337,cap,10,1.0,0.0,super slim capsule,2.0,,,2.0,,,1,DUMMY,,,6.6,3,0.33333333333333337
SUP0339,super slim cap,,capsule,super slim,super slim capsule,1.0,super,super,super,319204.0,super power capsule 4s,NON-MEDICINE,super,super power 4s,capsule,super power capsule 4s,0.33333333333333337,0.33333333333333337,cap,4,1.0,0.0,super slim capsule,2.0,,,2.0,,,1,DUMMY,,,6.6,3,0.33333333333333337
SUP0544,supra-x cap 10's (innovative),,capsule,supra x,supra x 10s innovative,1.0,supra,supra,supra,319343.0,supra 20mg capsule dr 10s,RX,supra,supra 20 10s,capsule,supra 20mg capsule 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,0.0,supra x capsule 10s innovative,2.0,,mg,2.0,,20,1,INNOVATIVE LIFE SCIENCES LTD,,,195.0,1,0.5773502691896258
SWA0118,swadeshi sexobest capsule 20's,,capsule,swadeshi sexobest,swadeshi sexobest 20s,1.0,swadeshi,swadeshi,swadeshi,319874.0,swadeshi arogya jeevan capsule 20s,AYURVEDIC,swadeshi,swadeshi arogya jeevan 20s,capsule,swadeshi arogya jeevan capsule 20s,0.5773502691896258,0.5773502691896258,20,20,0.0,0.0,swadeshi sexobest capsule 20s,2.0,,,2.0,,,1,SWASWADESHI,,,200.0,2,0.5773502691896258
SWA0118,swadeshi sexobest capsule 20's,,capsule,swadeshi sexobest,swadeshi sexobest 20s,1.0,swadeshi,swadeshi,swadeshi,319932.0,swadeshi sexo best capsule 20s,AYURVEDIC,swadeshi,swadeshi sexo best 20s,capsule,swadeshi sexo best capsule 20s,0.5773502691896258,0.5773502691896258,20,20,0.0,0.0,swadeshi sexobest capsule 20s,2.0,,,2.0,,,1,SWASWADESHI,,,200.0,2,0.5773502691896258
TES0056,testovit forte cap 10's,,capsule,testovit forte,testovit forte 10s,1.0,testovit,testovit,testovit,325055.0,testovit forte capsule 6s,AYURVEDIC,testovit,testovit forte 6s,capsule,testovit forte capsule 6s,0.6666666666666667,0.6666666666666667,10,6,1.0,0.0,testovit forte capsule 10s,2.0,,,2.0,,,10,LABS (INDIA)PLVT LTD,,,13.47,1,0.6666666666666667
THE0253,the best 500mg cap 30's,,capsule,the best,the best 500 30s,1.0,the,the,the,325608.0,the vitamin shoppe l arginine 500mg capsule 100s,ALLOPATHY NON-MEDICINE,the,the vitamin shoppe l arginine 500 100s,capsule,the vitamin shoppe l arginine 500mg capsule 100s,0.3779644730092272,0.3779644730092272,30,100,1.0,0.0,the best 500mg capsule 30s,0.0,mg,mg,0.0,500,500,1,GR HEALTHCARE LABORATORIES,,,3000.0,1,0.3779644730092272
THE0337,the best 500mg cap 15's,,capsule,the best,the best 500 15s,1.0,the,the,the,325608.0,the vitamin shoppe l arginine 500mg capsule 100s,ALLOPATHY NON-MEDICINE,the,the vitamin shoppe l arginine 500 100s,capsule,the vitamin shoppe l arginine 500mg capsule 100s,0.3779644730092272,0.3779644730092272,15,100,1.0,0.0,the best 500mg capsule 15s,0.0,mg,mg,0.0,500,500,15,G R HEALTHCARE,,,100.0,1,0.3779644730092272
TRI0233,himalaya trikatu capsules 60's,,capsule,himalaya trikatu,himalaya trikatu 60s,1.0,himalaya,himalaya,himalaya,210986.0,himalaya moringa capsule 60s,AYURVEDIC,himalaya,himalaya moringa 60s,capsule,himalaya moringa capsule 60s,0.6666666666666667,0.6666666666666667,60,60,0.0,0.0,himalaya trikatu capsule 60s,2.0,,,2.0,,,1,THE HIMALAYA DRUG COMPANY-(WELLNESS),,,152.0,8,0.6666666666666667
TRI0233,himalaya trikatu capsules 60's,,capsule,himalaya trikatu,himalaya trikatu 60s,1.0,himalaya,himalaya,himalaya,211071.0,himalaya sunthi capsule 60s,AYURVEDIC,himalaya,himalaya sunthi 60s,capsule,himalaya sunthi capsule 60s,0.6666666666666667,0.6666666666666667,60,60,0.0,0.0,himalaya trikatu capsule 60s,2.0,,,2.0,,,1,THE HIMALAYA DRUG COMPANY-(WELLNESS),,,152.0,8,0.6666666666666667
TRI0233,himalaya trikatu capsules 60's,,capsule,himalaya trikatu,himalaya trikatu 60s,1.0,himalaya,himalaya,himalaya,211089.0,himalaya vigorcare capsule 60s,AYURVEDIC,himalaya,himalaya vigorcare 60s,capsule,himalaya vigorcare capsule 60s,0.6666666666666667,0.6666666666666667,60,60,0.0,0.0,himalaya trikatu capsule 60s,2.0,,,2.0,,,1,THE HIMALAYA DRUG COMPANY-(WELLNESS),,,152.0,8,0.6666666666666667
TRI0233,himalaya trikatu capsules 60's,,capsule,himalaya trikatu,himalaya trikatu 60s,1.0,himalaya,himalaya,himalaya,364495.0,himalaya talekt capsule 60s,AYURVEDIC,himalaya,himalaya talekt 60s,capsule,himalaya talekt capsule 60s,0.6666666666666667,0.6666666666666667,60,60,0.0,0.0,himalaya trikatu capsule 60s,2.0,,,2.0,,,1,THE HIMALAYA DRUG COMPANY-(WELLNESS),,,152.0,8,0.6666666666666667
TRI0233,himalaya trikatu capsules 60's,,capsule,himalaya trikatu,himalaya trikatu 60s,1.0,himalaya,himalaya,himalaya,376922.0,himalaya guduchi capsule 60s,,himalaya,himalaya guduchi 60s,capsule,himalaya guduchi capsule 60s,0.6666666666666667,0.6666666666666667,60,60,0.0,0.0,himalaya trikatu capsule 60s,2.0,,,2.0,,,1,THE HIMALAYA DRUG COMPANY-(WELLNESS),,,152.0,8,0.6666666666666667
TRI0233,himalaya trikatu capsules 60's,,capsule,himalaya trikatu,himalaya trikatu 60s,1.0,himalaya,himalaya,himalaya,377001.0,himalaya hadjod capsule 60s,,himalaya,himalaya hadjod 60s,capsule,himalaya hadjod capsule 60s,0.6666666666666667,0.6666666666666667,60,60,0.0,0.0,himalaya trikatu capsule 60s,2.0,,,2.0,,,1,THE HIMALAYA DRUG COMPANY-(WELLNESS),,,152.0,8,0.6666666666666667
TRI0233,himalaya trikatu capsules 60's,,capsule,himalaya trikatu,himalaya trikatu 60s,1.0,himalaya,himalaya,himalaya,380999.0,himalaya gokshura capsule 60s,,himalaya,himalaya gokshura 60s,capsule,himalaya gokshura capsule 60s,0.6666666666666667,0.6666666666666667,60,60,0.0,0.0,himalaya trikatu capsule 60s,2.0,,,2.0,,,1,THE HIMALAYA DRUG COMPANY-(WELLNESS),,,152.0,8,0.6666666666666667
TRI0233,himalaya trikatu capsules 60's,,capsule,himalaya trikatu,himalaya trikatu 60s,1.0,himalaya,himalaya,himalaya,381046.0,himalaya tagara capsule 60s,,himalaya,himalaya tagara 60s,capsule,himalaya tagara capsule 60s,0.6666666666666667,0.6666666666666667,60,60,0.0,0.0,himalaya trikatu capsule 60s,2.0,,,2.0,,,1,THE HIMALAYA DRUG COMPANY-(WELLNESS),,,152.0,8,0.6666666666666667
TRI1012,trim   me cap 10's,,capsule,trim me,trim me 10s,1.0,trim,trim,trim,388853.0,trim well capsule 60s,Allopathy_RX_A,trim,trim well 60s,capsule,trim well capsule 60s,0.33333333333333337,0.33333333333333337,10,60,1.0,1.0,trim me capsule 10s,2.0,,,2.0,,,10,GOD GIFT HEALTH CARE PVT LTD,,,9.09,1,0.33333333333333337
TRI1017,tripleacal d cap 10's,,capsule,tripleacal d,tripleacal d 10s,1.0,tripleacal,tripleacal,tripleacal,330148.0,tripleacal  os capsule 10s,ALLOPATHY NON-MEDICINE,tripleacal,tripleacal os 10s,capsule,tripleacal os capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,1.0,tripleacal d capsule 10s,2.0,,,2.0,,,10,USV LTD,,,6.6,1,0.6666666666666667
TRI1260,trim you cap 90's,,capsule,trim you,trim you 90s,1.0,trim,trim,trim,388853.0,trim well capsule 60s,Allopathy_RX_A,trim,trim well 60s,capsule,trim well capsule 60s,0.33333333333333337,0.33333333333333337,90,60,1.0,0.0,trim you capsule 90s,2.0,,,2.0,,,1,AKCENT HEALTHCARE INDIA PVT LTD,,,2550.0,1,0.33333333333333337
TUM0007,tummy ease cap 10's,,capsule,tummy ease,tummy ease 10s,1.0,tummy,tummy,tummy,331390.0,tummy free capsule 60s,AYURVEDIC,tummy,tummy free 60s,capsule,tummy free capsule 60s,0.33333333333333337,0.33333333333333337,10,60,1.0,0.0,tummy ease capsule 10s,2.0,,,2.0,,,10,DUMMY,,,2.54,1,0.33333333333333337
TYN0008,tynor knee cap pair (s),,capsule,tynor knee,tynor knee pair s,1.0,tynor,tynor,tynor,332029.0,tynor d 23 knee cap comfeel (pair) 1 s,DEVICES,tynor,tynor d 23 knee comfeel pair 1 s,capsule,tynor d 23 knee capsule comfeel pair 1 s,0.7071067811865475,0.7071067811865475,,,0.0,0.0,tynor knee capsule pair s,2.0,,,2.0,,,1,TYNOR PHARMA,,,210.0,2,0.7071067811865475
TYN0008,tynor knee cap pair (s),,capsule,tynor knee,tynor knee pair s,1.0,tynor,tynor,tynor,332218.0,tynor l 06 knee cap oac (pair) 1 s,DEVICES,tynor,tynor l 06 knee oac pair 1 s,capsule,tynor l 06 knee capsule oac pair 1 s,0.7071067811865475,0.7071067811865475,,,0.0,0.0,tynor knee capsule pair s,2.0,,,2.0,,,1,TYNOR PHARMA,,,210.0,2,0.7071067811865475
TYN0050,tynor knee cap pair (m),,capsule,tynor knee,tynor knee pair m,1.0,tynor,tynor,tynor,332030.0,tynor d 23 knee cap comfeel (pair) 1 m,DEVICES,tynor,tynor d 23 knee comfeel pair 1 m,capsule,tynor d 23 knee capsule comfeel pair 1 m,0.7071067811865475,0.7071067811865475,,,1.0,0.0,tynor knee capsule pair m,2.0,,,2.0,,,1,TYNOR PHARMA,,,231.0,2,0.7071067811865475
TYN0050,tynor knee cap pair (m),,capsule,tynor knee,tynor knee pair m,1.0,tynor,tynor,tynor,332219.0,tynor l 06 knee cap oac (pair) 1 m,DEVICES,tynor,tynor l 06 knee oac pair 1 m,capsule,tynor l 06 knee capsule oac pair 1 m,0.7071067811865475,0.7071067811865475,,,1.0,0.0,tynor knee capsule pair m,2.0,,,2.0,,,1,TYNOR PHARMA,,,231.0,2,0.7071067811865475
TYN0051,tynor knee cap pair (l),,capsule,tynor knee,tynor knee pair l,1.0,tynor,tynor,tynor,332217.0,tynor l 06 knee cap oac (pair) 1 xl,DEVICES,tynor,tynor l 06 knee oac pair 1,capsule,tynor l 06 knee capsule oac pair 1,0.7559289460184544,0.7559289460184544,,,1.0,0.0,tynor knee capsule pair l,2.0,,,2.0,,,1,TYNOR PHARMA,,,937.0,6,0.7559289460184544
TYN0051,tynor knee cap pair (l),,capsule,tynor knee,tynor knee pair l,1.0,tynor,tynor,tynor,332220.0,tynor l 06 knee cap oac (pair) 1 l,DEVICES,tynor,tynor l 06 knee oac pair 1,capsule,tynor l 06 knee capsule oac pair 1 l,0.7559289460184544,0.7559289460184544,,,1.0,0.0,tynor knee capsule pair l,2.0,,,2.0,,,1,TYNOR PHARMA,,,937.0,6,0.7559289460184544
TYN0051,tynor knee cap pair (l),,capsule,tynor knee,tynor knee pair l,1.0,tynor,tynor,tynor,332031.0,tynor d 23 knee cap comfeel (pair) 1 l,DEVICES,tynor,tynor d 23 knee comfeel pair 1 l,capsule,tynor d 23 knee capsule comfeel pair 1 l,0.7071067811865475,0.7559289460184544,,,1.0,0.0,tynor knee capsule pair l,2.0,,,2.0,,,1,TYNOR PHARMA,,,937.0,6,0.7071067811865475
TYN0051,tynor knee cap pair (l),,capsule,tynor knee,tynor knee pair l,1.0,tynor,tynor,tynor,332218.0,tynor l 06 knee cap oac (pair) 1 s,DEVICES,tynor,tynor l 06 knee oac pair 1 s,capsule,tynor l 06 knee capsule oac pair 1 s,0.7071067811865475,0.7559289460184544,,,1.0,0.0,tynor knee capsule pair l,2.0,,,2.0,,,1,TYNOR PHARMA,,,937.0,6,0.7071067811865475
TYN0051,tynor knee cap pair (l),,capsule,tynor knee,tynor knee pair l,1.0,tynor,tynor,tynor,332219.0,tynor l 06 knee cap oac (pair) 1 m,DEVICES,tynor,tynor l 06 knee oac pair 1 m,capsule,tynor l 06 knee capsule oac pair 1 m,0.7071067811865475,0.7559289460184544,,,1.0,0.0,tynor knee capsule pair l,2.0,,,2.0,,,1,TYNOR PHARMA,,,937.0,6,0.7071067811865475
TYN0051,tynor knee cap pair (l),,capsule,tynor knee,tynor knee pair l,1.0,tynor,tynor,tynor,332221.0,tynor l 06 knee cap oac (pair) 1 xxl,DEVICES,tynor,tynor l 06 knee oac pair 1 xxl,capsule,tynor l 06 knee capsule oac pair 1 xxl,0.7071067811865475,0.7559289460184544,,,1.0,0.0,tynor knee capsule pair l,2.0,,,2.0,,,1,TYNOR PHARMA,,,937.0,6,0.7071067811865475
TYN0052,tynor knee cap rigid hinge (l),,capsule,tynor knee,tynor knee rigid hinge l,1.0,tynor,tynor,tynor,331994.0,tynor d06 knee cap (with rigid hinge) 1 l,NON-MEDICINE,tynor,tynor d06 knee with rigid hinge 1 l,capsule,tynor d06 knee capsule with rigid hinge 1 l,0.7905694150420948,0.7905694150420948,,,1.0,0.0,tynor knee capsule rigid hinge l,2.0,,,2.0,,,1,TYNOR PHARMA,,,380.0,1,0.7905694150420948
TYN0053,tynor knee cap rigid hinge (m),,capsule,tynor knee,tynor knee rigid hinge m,1.0,tynor,tynor,tynor,331993.0,tynor d06 knee cap (with rigid hinge) 1 m,NON-MEDICINE,tynor,tynor d06 knee with rigid hinge 1 m,capsule,tynor d06 knee capsule with rigid hinge 1 m,0.7905694150420948,0.7905694150420948,,,1.0,0.0,tynor knee capsule rigid hinge m,2.0,,,2.0,,,1,TYNOR PHARMA,,,365.0,1,0.7905694150420948
TYN0054,tynor knee cap rigid hinge (s),,capsule,tynor knee,tynor knee rigid hinge s,1.0,tynor,tynor,tynor,331996.0,tynor d06 knee cap (with rigid hinge) 1 s,NON-MEDICINE,tynor,tynor d06 knee with rigid hinge 1 s,capsule,tynor d06 knee capsule with rigid hinge 1 s,0.7905694150420948,0.7905694150420948,,,0.0,0.0,tynor knee capsule rigid hinge s,2.0,,,2.0,,,1,TYNOR PHARMA,,,365.0,1,0.7905694150420948
TYN0141,tynor knee cap j-15,,capsule,tynor knee,tynor knee j 15,1.0,tynor,tynor,tynor,331988.0,tynor d 04 knee cap 1 xl,DEVICES,tynor,tynor d 04 knee 1,capsule,tynor d 04 knee capsule 1,0.4472135954999579,0.4472135954999579,,,1.0,0.0,tynor knee capsule j 15,2.0,,,2.0,,,1,3M INDIA LTD,,,1.0,5,0.4472135954999579
TYN0141,tynor knee cap j-15,,capsule,tynor knee,tynor knee j 15,1.0,tynor,tynor,tynor,331987.0,tynor d 04 knee cap 1 l,DEVICES,tynor,tynor d 04 knee 1 l,capsule,tynor d 04 knee capsule 1 l,0.4082482904638631,0.4472135954999579,,,1.0,0.0,tynor knee capsule j 15,2.0,,,2.0,,,1,3M INDIA LTD,,,1.0,5,0.4082482904638631
TYN0141,tynor knee cap j-15,,capsule,tynor knee,tynor knee j 15,1.0,tynor,tynor,tynor,331989.0,tynor d 04 knee cap 1 m,DEVICES,tynor,tynor d 04 knee 1 m,capsule,tynor d 04 knee capsule 1 m,0.4082482904638631,0.4472135954999579,,,1.0,0.0,tynor knee capsule j 15,2.0,,,2.0,,,1,3M INDIA LTD,,,1.0,5,0.4082482904638631
TYN0141,tynor knee cap j-15,,capsule,tynor knee,tynor knee j 15,1.0,tynor,tynor,tynor,331990.0,tynor d 04 knee cap 1 s,DEVICES,tynor,tynor d 04 knee 1 s,capsule,tynor d 04 knee capsule 1 s,0.4082482904638631,0.4472135954999579,,,1.0,0.0,tynor knee capsule j 15,2.0,,,2.0,,,1,3M INDIA LTD,,,1.0,5,0.4082482904638631
TYN0141,tynor knee cap j-15,,capsule,tynor knee,tynor knee j 15,1.0,tynor,tynor,tynor,331991.0,tynor d 04 knee cap 1 xxl,DEVICES,tynor,tynor d 04 knee 1 xxl,capsule,tynor d 04 knee capsule 1 xxl,0.4082482904638631,0.4472135954999579,,,1.0,0.0,tynor knee capsule j 15,2.0,,,2.0,,,1,3M INDIA LTD,,,1.0,5,0.4082482904638631
UBI0018,ubiphene l cap 10's,,capsule,ubiphene l,ubiphene l 10s,1.0,ubiphene,ubiphene,ubiphene,379745.0,ubiphene c 100mg capsule 10s,,ubiphene,ubiphene c 100 10s,capsule,ubiphene c 100mg capsule 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,1.0,ubiphene l capsule 10s,2.0,,mg,2.0,,100,10,CONSERN PHARMA LTD,,,25.0,3,0.5773502691896258
UBI0018,ubiphene l cap 10's,,capsule,ubiphene l,ubiphene l 10s,1.0,ubiphene,ubiphene,ubiphene,381104.0,ubiphene c 50mg capsule 10s,,ubiphene,ubiphene c 50 10s,capsule,ubiphene c 50mg capsule 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,1.0,ubiphene l capsule 10s,2.0,,mg,2.0,,50,10,CONSERN PHARMA LTD,,,25.0,3,0.5773502691896258
UBI0018,ubiphene l cap 10's,,capsule,ubiphene l,ubiphene l 10s,1.0,ubiphene,ubiphene,ubiphene,383518.0,ubiphene n 50mg capsule 10s,,ubiphene,ubiphene n 50 10s,capsule,ubiphene n 50mg capsule 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,1.0,ubiphene l capsule 10s,2.0,,mg,2.0,,50,10,CONSERN PHARMA LTD,,,25.0,3,0.5773502691896258
UBI0060,ubicon softgel cap 10's,,capsule,ubicon softgel,ubicon softgel 10s,1.0,ubicon,ubicon,ubicon,382806.0,ubicon plus soft gelatin capsule 10s,,ubicon,ubicon plus sg 10s,capsule,ubicon plus sg capsule 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,0.0,ubicon softgel capsule 10s,2.0,,,2.0,,,10,UNICON LIFE SCIENCES,,,65.0,1,0.5773502691896258
ULT0268,ultra gold cap,,capsule,ultra gold,ultra gold capsule,1.0,ultra,ultra,ultra,333063.0,ultra gold capsule 10s,ALLOPATHY NON-MEDICINE,ultra,ultra gold 10s,capsule,ultra gold capsule 10s,0.6666666666666667,0.6666666666666667,cap,10,1.0,0.0,ultra gold capsule,2.0,,,2.0,,,1,MED LIFE SCIENCES,,,36.63,1,0.6666666666666667
