item_code,brand_x,Master Catalogue name,medicine_type_x,exp_sku_brand,mod_brand,count_tab,exp_sku_brand2,exp_sku_brand3,exp_sku_brand4,id,brand_y,sku_brand,new_brand,medicine_type_y,new_brand2,cosine,max_cosine,quantity_x,quantity_y,quantity_flag,mod_brand2,uom_flag,uom_x,uom_y,strength_flag,strength_x,strength_y,salt_flag,pack,manufacturer,catg,subcatg,mrp,count,mod_cosine
1105688,maxum tab 1*10,,tablet,maxum,maxum 10s,1.0,maxum,maxum,maxum,361825.0,maxum tablet 10s,maxum,maxum 10s,tablet,maxum tablet 10s,,,,,,maxum tablet 10s,,,,,,,0,,ERIS(PHOENIX),,,109.8,1,
1105713,zisper md-1 tab 1*10,,tablet,zisper,zisper 1 10s,1.0,zisper,zisper,zisper,348686.0,zisper md 1mg tablet 10s,zisper,zisper 1 10s,tablet,zisper 1mg tablet 10s,,,,,,zisper 1 tablet 10s,,,,,,,0,,UNICHEM UNIFOREVA,,,16.97,1,
1105715,hetrazan-100mg tab 1*30,,tablet,hetrazan,hetrazan 100 30s,1.0,hetrazan,hetrazan,hetrazan,210299.0,hetrazan 100 tablet 30s,hetrazan,hetrazan 100 30s,tablet,hetrazan 100 tablet 30s,,,,,,hetrazan 100mg tablet 30s,,,,,,,0,,WYETH,,,44.39,1,
1105758,maxtra cold tab 1*10,,tablet,maxtra cold,maxtra cold 10s,1.0,maxtra,maxtra,maxtra,235770.0,maxtra cold tablet 10s,maxtra,maxtra cold 10s,tablet,maxtra cold tablet 10s,,,,,,maxtra cold tablet 10s,,,,,,,0,,ZUVENTUS HEALTHCARE LTD,,,51.6,1,
1105775,milixim o tab 1*10,,tablet,milixim o,milixim o 10s,1.0,milixim,milixim,milixim,241300.0,milixim o tablet 10s,milixim,milixim o 10s,tablet,milixim o tablet 10s,,,,,,milixim o tablet 10s,,,,,,,0,,GLENMARK-[ MILIEUS ],,,135.5,1,
1105786,rostar-f tab 1*10,,tablet,rostar f,rostar f 10s,1.0,rostar,rostar,rostar,293387.0,rostar f tablet 10s,rostar,rostar f 10s,tablet,rostar f tablet 10s,,,,,,rostar f tablet 10s,,,,,,,0,,UNICHEM,,,203.48,1,
1105794,ovanac plus tab 1*10,,tablet,ovanac plus,ovanac plus 10s,1.0,ovanac,ovanac,ovanac,267799.0,ovanac  plus tablet 10s,ovanac,ovanac plus 10s,tablet,ovanac plus tablet 10s,,,,,,ovanac plus tablet 10s,,,,,,,0,,NEXGEN-RX-MAIN-DIV,,,165.0,1,
1105796,proteaz tab 1*10,,tablet,proteaz,proteaz 10s,1.0,proteaz,proteaz,proteaz,281644.0,proteaz tablet 10s,proteaz,proteaz 10s,tablet,proteaz tablet 10s,,,,,,proteaz tablet 10s,,,,,,,0,,NEXGEN-ESSENTIA DIV,,,250.0,1,
1105800,d-1000 cal tab 1*10,,tablet,d 1000 cal,d 1000 cal 10s,1.0,d 1000,d,d,160863.0,d 1000 cal tablet 10s,d,d 1000 cal 10s,tablet,d 1000 cal tablet 10s,,,,,,d 1000 cal tablet 10s,,,,,,,0,,ERIS-{ NIKKOS },,,50.82,1,
1105815,pulmoclear tab 1*15,,tablet,pulmoclear,pulmoclear 15s,1.0,pulmoclear,pulmoclear,pulmoclear,373575.0,pulmoclear tablet 15s,pulmoclear,pulmoclear 15s,tablet,pulmoclear tablet 15s,,,,,,pulmoclear tablet 15s,,,,,,,0,,FOURRTS:-[ VIBRANT ],,,260.0,1,
1105820,flanzen 5 tab 1*10,,tablet,flanzen,flanzen 5 10s,1.0,flanzen,flanzen,flanzen,195115.0,flanzen 5 tablet 10s,flanzen,flanzen 5 10s,tablet,flanzen 5 tablet 10s,,,,,,flanzen 5 tablet 10s,,,,,,,0,,SVIZERA INSPIRA,,,53.8,1,
1105821,flanzen d tab 1*10,,tablet,flanzen d,flanzen d 10s,1.0,flanzen,flanzen,flanzen,195117.0,flanzen d tablet 10s,flanzen,flanzen d 10s,tablet,flanzen d tablet 10s,,,,,,flanzen d tablet 10s,,,,,,,0,,SVIZERA INSPIRA,,,128.25,1,
1105825,duoflam plus tab 1*10,,tablet,duoflam plus,duoflam plus 10s,1.0,duoflam,duoflam,duoflam,182222.0,duoflam plus tablet 10s,duoflam,duoflam plus 10s,tablet,duoflam plus tablet 10s,,,,,,duoflam plus tablet 10s,,,,,,,0,,SVIZERA INSPIRA,,,19.7,1,
1105839,nimusia tab 1*10,,tablet,nimusia,nimusia 10s,1.0,nimusia,nimusia,nimusia,254230.0,nimusia tablet 10s,nimusia,nimusia 10s,tablet,nimusia tablet 10s,,,,,,nimusia tablet 10s,,,,,,,0,,FOREGEN (GENASIA BIOTECH),,,36.0,1,
1105872,alerfix total tab 1*15,,tablet,alerfix total,alerfix total 15s,1.0,alerfix,alerfix,alerfix,107704.0,alerfix total tablet sr 15s,alerfix,alerfix total 15s,tablet,alerfix total tablet 15s,,,,,,alerfix total tablet 15s,,,,,,,0,,ERIS-{ NIKKOS },,,262.02,1,
1105897,vitaresp tab 1*10,,tablet,vitaresp,vitaresp 10s,1.0,vitaresp,vitaresp,vitaresp,339133.0,vitaresp tablet 10s,vitaresp,vitaresp 10s,tablet,vitaresp tablet 10s,,,,,,vitaresp tablet 10s,,,,,,,0,,ALEMBIC-( PHARMA ),,,90.0,1,
1105904,orofer xt total tab 1*10,,tablet,orofer total,orofer total 10s,1.0,orofer,orofer,orofer,266627.0,orofer xt total tablet 10s,orofer,orofer total 10s,tablet,orofer total tablet 10s,,,,,,orofer total tablet 10s,,,,,,,0,,EMCURE:-[ PHARMA LTD ],,,206.5,1,
1105910,rostar 20 tab 1*10,,tablet,rostar,rostar 20 10s,1.0,rostar,rostar,rostar,293384.0,rostar 20 tablet 10s,rostar,rostar 20 10s,tablet,rostar 20 tablet 10s,,,,,,rostar 20 tablet 10s,,,,,,,0,,UNICHEM LAB,,,196.28,1,
1105938,chymonac-tc tab 1*10,,tablet,chymonac tc,chymonac tc 10s,1.0,chymonac,chymonac,chymonac,151548.0,chymonac tc tablet 10s,chymonac,chymonac tc 10s,tablet,chymonac tc tablet 10s,,,,,,chymonac tc tablet 10s,,,,,,,0,,WANBURY=( SURGLIFE ),,,103.0,1,
1105946,nifty-sr tab 1*10,,tablet,nifty,nifty 10s,1.0,nifty,nifty,nifty,253341.0,nifty sr tablet 10s,nifty,nifty 10s,tablet,nifty tablet 10s,,,,,,nifty tablet 10s,,,,,,,0,,WANBURY=( SURGLIFE ),,,89.9,1,
1105958,neual-20 tab 1*10,,tablet,neual,neual 20 10s,1.0,neual,neual,neual,251321.0,neual 20 tablet 10s,neual,neual 20 10s,tablet,neual 20 tablet 10s,,,,,,neual 20 tablet 10s,,,,,,,0,,EMCURE:-[ NUCRON ],,,75.0,1,
1105960,hepexa m tab 1*10,,tablet,hepexa m,hepexa m 10s,1.0,hepexa,hepexa,hepexa,364316.0,hepexa m tablet 10s,hepexa,hepexa m 10s,tablet,hepexa m tablet 10s,,,,,,hepexa m tablet 10s,,,,,,,0,,ERIS-2,,,169.4,1,
1105965,olmax am tab 1*15,,tablet,olmax am,olmax am 15s,1.0,olmax,olmax,olmax,262320.0,olmax am tablet 15s,olmax,olmax am 15s,tablet,olmax am tablet 15s,,,,,,olmax am tablet 15s,,,,,,,0,,GLENMARK-[ CV ],,,271.0,1,
1105971,milical tab 1*15,,tablet,milical,milical 15s,1.0,milical,milical,milical,241261.0,milical tablet 15s,milical,milical 15s,tablet,milical tablet 15s,,,,,,milical tablet 15s,,,,,,,0,,GLENMARK INTERGRACE G@G,,,107.5,1,
1105972,milical xp tab 1*15,,tablet,milical xp,milical xp 15s,1.0,milical,milical,milical,241263.0,milical xp tablet 15s,milical,milical xp 15s,tablet,milical xp tablet 15s,,,,,,milical xp tablet 15s,,,,,,,0,,GLENMARK INTERGRACE G@G,,,84.4,1,
1105974,mumfer xt tab 1*15,,tablet,mumfer,mumfer 15s,1.0,mumfer,mumfer,mumfer,246050.0,mumfer xt tablet 15s,mumfer,mumfer 15s,tablet,mumfer tablet 15s,,,,,,mumfer tablet 15s,,,,,,,0,,GLENMARK INTERGRACE G@G,,,227.0,1,
1106043,rasotan-40 tab 1*10,,tablet,rasotan,rasotan 40 10s,1.0,rasotan,rasotan,rasotan,287068.0,rasotan 40mg tablet 10s,rasotan,rasotan 40 10s,tablet,rasotan 40mg tablet 10s,,,,,,rasotan 40 tablet 10s,,,,,,,0,,EMCURE:-[ CRIANTE ],,,45.0,1,
1106051,xilia-m1 forte tab 1*10,,tablet,xilia m1 forte,xilia m1 forte 10s,1.0,xilia m1,xilia,xilia,344197.0,xilia m1 forte tablet 10s,xilia,xilia m1 forte 10s,tablet,xilia m1 forte tablet 10s,,,,,,xilia m1 forte tablet 10s,,,,,,,0,,EMCURE:-[ CRIANTE ],,,88.0,1,
1106053,xilia m-1 tab 1*10,,tablet,xilia m,xilia m 1 10s,1.0,xilia,xilia,xilia,344194.0,xilia m 1 tablet er 10s,xilia,xilia m 1 10s,tablet,xilia m 1 tablet 10s,,,,,,xilia m 1 tablet 10s,,,,,,,0,,EMCURE:- [CD],,,134.85,1,
1106054,xilia m-2 tab 1*10,,tablet,xilia m,xilia m 2 10s,1.0,xilia,xilia,xilia,344196.0,xilia m 2 tablet pr 10s,xilia,xilia m 2 10s,tablet,xilia m 2 tablet 10s,,,,,,xilia m 2 tablet 10s,,,,,,,0,,EMCURE:- [CD],,,168.0,1,
1106055,xilia mp-1 tab 1*10,,tablet,xilia mp,xilia mp 1 10s,1.0,xilia,xilia,xilia,344198.0,xilia mp 1 tablet er 10s,xilia,xilia mp 1 10s,tablet,xilia mp 1 tablet 10s,,,,,,xilia mp 1 tablet 10s,,,,,,,0,,EMCURE:- [CD],,,119.75,1,
1106065,xilia mp-2 tab 1*10,,tablet,xilia mp,xilia mp 2 10s,1.0,xilia,xilia,xilia,344199.0,xilia mp 2 tablet 10s,xilia,xilia mp 2 10s,tablet,xilia mp 2 tablet 10s,,,,,,xilia mp 2 tablet 10s,,,,,,,0,,EMCURE:- [CD],,,149.75,1,
1106083,taxim of tab 1*10,,tablet,taxim of,taxim of 10s,1.0,taxim,taxim,taxim,322156.0,taxim of tablet 10s,taxim,taxim of 10s,tablet,taxim of tablet 10s,,,,,,taxim of tablet 10s,,,,,,,0,,ALKEM (*ALPHA MAX),,,166.0,1,
1106085,atorlip 80 tab 1*7,,tablet,atorlip,atorlip 80 7s,1.0,atorlip,atorlip,atorlip,117876.0,atorlip 80 tablet 7s,atorlip,atorlip 80 7s,tablet,atorlip 80 tablet 7s,,,,,,atorlip 80 tablet 7s,,,,,,,0,,CIPLA-( VCC ),,,312.57,1,
1106096,quetia-25 tab 1*10,,tablet,quetia,quetia 25 10s,1.0,quetia,quetia,quetia,283904.0,quetia 25mg tablet 10s,quetia,quetia 25 10s,tablet,quetia 25mg tablet 10s,,,,,,quetia 25 tablet 10s,,,,,,,0,,UNICHEM PHARMA,,,28.0,1,
1106099,quetia-50 tab 1*10,,tablet,quetia,quetia 50 10s,1.0,quetia,quetia,quetia,283905.0,quetia 50mg tablet 10s,quetia,quetia 50 10s,tablet,quetia 50mg tablet 10s,,,,,,quetia 50 tablet 10s,,,,,,,0,,UNICHEM PHARMA,,,42.0,1,
1106136,greatcefi-o tab 1*10,,tablet,greatcefi o,greatcefi o 10s,1.0,greatcefi,greatcefi,greatcefi,205416.0,greatcefi o tablet 10s,greatcefi,greatcefi o 10s,tablet,greatcefi o tablet 10s,,,,,,greatcefi o tablet 10s,,,,,,,0,,RONYD (ASTA)_,,,113.88,1,
1116148,cepodem o tab 1*10,,tablet,cepodem o,cepodem o 10s,1.0,cepodem,cepodem,cepodem,149732.0,cepodem o tablet 10s,cepodem,cepodem o 10s,tablet,cepodem o tablet 10s,,,,,,cepodem o tablet 10s,,,,,,,0,,SUN PHARMA=[ PHARMA ],,,210.0,1,
1116183,doxinate plus tab 1*30,,tablet,doxinate plus,doxinate plus 30s,1.0,doxinate,doxinate,doxinate,169941.0,doxinate plus tablet 30s,doxinate,doxinate plus 30s,tablet,doxinate plus tablet 30s,,,,,,doxinate plus tablet 30s,,,,,,,0,,SVIZERA HEALTHCARE,,,254.2,1,
1116200,ursokem plus tab 1*10,,tablet,ursokem plus,ursokem plus 10s,1.0,ursokem,ursokem,ursokem,334419.0,ursokem plus tablet 10s,ursokem,ursokem plus 10s,tablet,ursokem plus tablet 10s,,,,,,ursokem plus tablet 10s,,,,,,,0,,ALKEM-(*ACE ),,,375.0,1,
1116204,meltolan-10 tab 1*10,,tablet,meltolan,meltolan 10 10s,1.0,meltolan,meltolan,meltolan,371728.0,meltolan 10 tablet 10s,meltolan,meltolan 10 10s,tablet,meltolan 10 tablet 10s,,,,,,meltolan 10 tablet 10s,,,,,,,0,,ALKEM-(*PENTACARE ),,,87.0,1,
1116217,finax tab 1*30,,tablet,finax,finax 30s,1.0,finax,finax,finax,194441.0,finax tablet 30s,finax,finax 30s,tablet,finax tablet 30s,,,,,,finax tablet 30s,,,,,,,0,,DR.REDDY-[ DERMATOLOGY ],,,285.25,1,
1116227,pinodin tab 1*10,,tablet,pinodin,pinodin 10s,1.0,pinodin,pinodin,pinodin,276470.0,pinodin tablet 10s,pinodin,pinodin 10s,tablet,pinodin tablet 10s,,,,,,pinodin tablet 10s,,,,,,,0,,NEXGEN-RX-MAIN-DIV,,,145.0,1,
1116244,big-nac-mr 4 tab 1*10,,tablet,big nac,big nac 4 10s,1.0,big,big,big,126532.0,big nac mr 4 tablet 10s,big,big nac 4 10s,tablet,big nac 4 tablet 10s,,,,,,big nac 4 tablet 10s,,,,,,,0,,RONYD,,,149.0,1,
1116256,methypreg tab 1*10,,tablet,methypreg,methypreg 10s,1.0,methypreg,methypreg,methypreg,239637.0,methypreg tablet 10s,methypreg,methypreg 10s,tablet,methypreg tablet 10s,,,,,,methypreg tablet 10s,,,,,,,0,,ZUVENTUS-( ODENEA ),,,144.35,1,
1116258,puron-25 tab 1*10,,tablet,puron,puron 25 10s,1.0,puron,puron,puron,282947.0,puron 25mg tablet 10s,puron,puron 25 10s,tablet,puron 25mg tablet 10s,,,,,,puron 25 tablet 10s,,,,,,,0,,ZUVENTUS HEALTHCARE LTD,,,33.9,1,
1116262,diziron d tab 1*10,,tablet,diziron d,diziron d 10s,1.0,diziron,diziron,diziron,167959.0,diziron d tablet md 10s,diziron,diziron d 10s,tablet,diziron d tablet 10s,,,,,,diziron d tablet 10s,,,,,,,0,,GLENMARK-[ MAJESTA ],,,71.0,1,
1116302,tg-tor f-160 tab 1*10,,tablet,tg tor f,tg tor f 160 10s,1.0,tg tor,tg,tg,325285.0,tg tor f 160 tablet 10s,tg,tg tor f 160 10s,tablet,tg tor f 160 tablet 10s,,,,,,tg tor f 160 tablet 10s,,,,,,,0,,UNISEARCH CV LIFE,,,227.7,1,
1116334,dolamide tab 1*10,,tablet,dolamide,dolamide 10s,1.0,dolamide,dolamide,dolamide,168447.0,dolamide tablet 10s,dolamide,dolamide 10s,tablet,dolamide tablet 10s,,,,,,dolamide tablet 10s,,,,,,,0,,(RANBAXY),,,74.5,1,
1116346,ceroxim 250 tab 1*10,,tablet,ceroxim,ceroxim 250 10s,1.0,ceroxim,ceroxim,ceroxim,150023.0,ceroxim 250mg tablet 10s,ceroxim,ceroxim 250 10s,tablet,ceroxim 250mg tablet 10s,,,,,,ceroxim 250 tablet 10s,,,,,,,0,,SUN PHARMA=[ PHARMA ],,,198.0,1,
1116348,ceroxim 500 tab 1*10,,tablet,ceroxim,ceroxim 500 10s,1.0,ceroxim,ceroxim,ceroxim,150024.0,ceroxim 500mg tablet 10s,ceroxim,ceroxim 500 10s,tablet,ceroxim 500mg tablet 10s,,,,,,ceroxim 500 tablet 10s,,,,,,,0,,SUN PHARMA=[ PHARMA ],,,460.0,1,
1116388,taxim oz tab 1*10,,tablet,taxim oz,taxim oz 10s,1.0,taxim,taxim,taxim,322173.0,taxim oz tablet 10s,taxim,taxim oz 10s,tablet,taxim oz tablet 10s,,,,,,taxim oz tablet 10s,,,,,,,0,,ALKEM-(*ALPHA ),,,253.0,1,
1116393,letsi-2.5 tab 1*5,,tablet,letsi 2.5,letsi 2.5 5s,1.0,letsi,letsi,letsi,226551.0,letsi 2.5mg tablet 5s,letsi,letsi 2.5 5s,tablet,letsi 2.5mg tablet 5s,,,,,,letsi 2.5 tablet 5s,,,,,,,0,,SERUM INSTITUTE OF INDIA,,,186.65,1,
1116411,fevridol-650 er tab 1*10,,tablet,fevridol,fevridol 650 10s,1.0,fevridol,fevridol,fevridol,193914.0,fevridol 650 mg tablet er 10s,fevridol,fevridol 650 10s,tablet,fevridol 650mg tablet 10s,,,,,,fevridol 650 tablet 10s,,,,,,,0,,ZUVENTUS-( LASOR ),,,21.25,1,
1116425,tydol 50 tab 1*10,,tablet,tydol,tydol 50 10s,1.0,tydol,tydol,tydol,331787.0,tydol 50 tablet 10s,tydol,tydol 50 10s,tablet,tydol 50 tablet 10s,,,,,,tydol 50 tablet 10s,,,,,,,0,,SUN PHARMA=[ PHARMA-LIFE ],,,177.0,1,
1116427,tydol 100 tab 1*10,,tablet,tydol,tydol 100 10s,1.0,tydol,tydol,tydol,331786.0,tydol 100 tablet 10s,tydol,tydol 100 10s,tablet,tydol 100 tablet 10s,,,,,,tydol 100 tablet 10s,,,,,,,0,,SUN PHARMA=[ PHARMA-LIFE ],,,346.0,1,
1116436,azee 250 tab 1*6,,tablet,azee,azee 250 6s,1.0,azee,azee,azee,120105.0,azee 250 tablet 6s,azee,azee 250 6s,tablet,azee 250 tablet 6s,,,,,,azee 250 tablet 6s,,,,,,,0,,CIPLA-( INSPIRA ),,,78.75,1,
1116448,dapox 30 tab 1*6,,tablet,dapox,dapox 30 6s,1.0,dapox,dapox,dapox,161789.0,dapox 30 mg tablet 6s,dapox,dapox 30 6s,tablet,dapox 30mg tablet 6s,,,,,,dapox 30 tablet 6s,,,,,,,0,,SUN PHARMA=[ URO ],,,144.0,1,
1116456,romilast l-5 tab 1*10,,tablet,romilast l,romilast l 5 10s,1.0,romilast,romilast,romilast,292727.0,romilast l 5 tablet 10s,romilast,romilast l 5 10s,tablet,romilast l 5 tablet 10s,,,,,,romilast l 5 tablet 10s,,,,,,,0,,RPG:-{ PHARMA },,,125.05,1,
1116465,algeclo sp tab 1*10,,tablet,algeclo sp,algeclo sp 10s,1.0,algeclo,algeclo,algeclo,108062.0,algeclo sp tablet 10s,algeclo,algeclo sp 10s,tablet,algeclo sp tablet 10s,,,,,,algeclo sp tablet 10s,,,,,,,0,,ALGEN HEALTHCARE,,,95.0,1,
1116470,m-solvin tab 1*10,,tablet,m solvin,m solvin 10s,1.0,m,m,m,245581.0,m solvin tablet 10s,m,m solvin 10s,tablet,m solvin tablet 10s,,,,,,m solvin tablet 10s,,,,,,,0,,IPCA=( PHARMA NEXT),,,51.0,1,
1116481,feronia hp tab 1*10,,tablet,feronia hp,feronia hp 10s,1.0,feronia,feronia,feronia,193526.0,feronia  hp tablet 10s,feronia,feronia hp 10s,tablet,feronia hp tablet 10s,,,,,,feronia hp tablet 10s,,,,,,,0,,ZUVENTUS HEALTHCARE LTD,,,162.2,1,
1116499,coriminic p tab 1*10,,tablet,coriminic p,coriminic p 10s,1.0,coriminic,coriminic,coriminic,158158.0,coriminic p tablet 10s,coriminic,coriminic p 10s,tablet,coriminic p tablet 10s,,,,,,coriminic p tablet 10s,,,,,,,0,,WANBURY=( LIMITED ),,,40.5,1,
1116503,coriminic tab 1*10,,tablet,coriminic,coriminic 10s,1.0,coriminic,coriminic,coriminic,158163.0,coriminic tablet 10s,coriminic,coriminic 10s,tablet,coriminic tablet 10s,,,,,,coriminic tablet 10s,,,,,,,0,,WANBURY=( LIMITED ),,,44.5,1,
1116512,stamlo t tab 1*10,,tablet,stamlo t,stao t 10s,1.0,stamlo,stamlo,stamlo,317012.0,stamlo t tablet 10s,stamlo,stao t 10s,tablet,stamlo t tablet 10s,,,,,,stamlo t tablet 10s,,,,,,,0,,DR.REDDY-[ AQURA HG ],,,171.75,1,
1116526,levotiz m-kid tab 1*10,,tablet,levotiz m paediatric,levotiz m paediatric 10s,1.0,levotiz m,levotiz,levotiz,227485.0,levotiz m kid tablet 10s,levotiz,levotiz m paediatric 10s,tablet,levotiz m paediatric tablet 10s,,,,,,levotiz m paediatric tablet 10s,,,,,,,0,,FOREGEN HEALTHCARE PVT.LTD.,,,69.5,1,
1116528,dc-bone tab 1*15,,tablet,dc bone,dc bone 15s,1.0,dc,dc,dc,162125.0,dc bone tablet 15s,dc,dc bone 15s,tablet,dc bone tablet 15s,,,,,,dc bone tablet 15s,,,,,,,0,,TBG,,,142.35,1,
1116549,zyrcold tab 1*10,,tablet,zyrcold,zyrcold 10s,1.0,zyrcold,zyrcold,zyrcold,350983.0,zyrcold tablet 10s,zyrcold,zyrcold 10s,tablet,zyrcold tablet 10s,,,,,,zyrcold tablet 10s,,,,,,,0,,(DRL),,,37.78,1,
1116575,lafaxid-d tab 1*10,,tablet,lafaxid d,lafaxid d 10s,1.0,lafaxid,lafaxid,lafaxid,224281.0,lafaxid d tablet 10s,lafaxid,lafaxid d 10s,tablet,lafaxid d tablet 10s,,,,,,lafaxid d tablet 10s,,,,,,,0,,ZUVENTUS-( GROMAXX ),,,79.85,1,
1116584,wormfix 400mg tab 1*1,,tablet,wormfix,wormfix 400 1s,1.0,wormfix,wormfix,wormfix,343441.0,wormfix 400 mg tablet 1s,wormfix,wormfix 400 1s,tablet,wormfix 400mg tablet 1s,,,,,,wormfix 400mg tablet 1s,,,,,,,0,,TORRENT(UVA),,,7.83,1,
1116628,cpink-m tab 1*15,,tablet,cpink m,cpink m 15s,1.0,cpink,cpink,cpink,158977.0,cpink m tablet 15s,cpink,cpink m 15s,tablet,cpink m tablet 15s,,,,,,cpink m tablet 15s,,,,,,,0,,CIPLA ( IMPULSE-2 ),,,175.8,1,
1116634,ezeepam-10 tab 1*10,,tablet,ezeepam,ezeepam 10 10s,1.0,ezeepam,ezeepam,ezeepam,191230.0,ezeepam 10 tablet 10s,ezeepam,ezeepam 10 10s,tablet,ezeepam 10 tablet 10s,,,,,,ezeepam 10 tablet 10s,,,,,,,0,,ERIS ALTIZA,,,82.35,1,
1116635,ezeepam-20 tab 1*10,,tablet,ezeepam,ezeepam 20 10s,1.0,ezeepam,ezeepam,ezeepam,191231.0,ezeepam 20mg tablet 10s,ezeepam,ezeepam 20 10s,tablet,ezeepam 20mg tablet 10s,,,,,,ezeepam 20 tablet 10s,,,,,,,0,,ERIS ALTIZA,,,118.0,1,
1116639,veldix xt tab 1*10,,tablet,veldix,veldix 10s,1.0,veldix,veldix,veldix,336556.0,veldix xt tablet 10s,veldix,veldix 10s,tablet,veldix tablet 10s,,,,,,veldix tablet 10s,,,,,,,0,,EMCURE:-[ COMMON-2 ],,,95.0,1,
1116650,glinate-60 tab 1*10,,tablet,glinate,glinate 60 10s,1.0,glinate,glinate,glinate,202815.0,glinate 60 tablet 10s,glinate,glinate 60 10s,tablet,glinate 60 tablet 10s,,,,,,glinate 60 tablet 10s,,,,,,,0,,GLENMARK-[ HEALTHEON ],,,94.0,1,
1116652,glinate-120 tab 1*10,,tablet,glinate,glinate 120 10s,1.0,glinate,glinate,glinate,202814.0,glinate 120 tablet 10s,glinate,glinate 120 10s,tablet,glinate 120 tablet 10s,,,,,,glinate 120 tablet 10s,,,,,,,0,,GLENMARK-[ HEALTHEON ],,,172.0,1,
1116654,tapenta 100 tab 1*10,,tablet,tapenta,tapenta 100 10s,1.0,tapenta,tapenta,tapenta,321784.0,tapenta 100 mg tablet 10s,tapenta,tapenta 100 10s,tablet,tapenta 100mg tablet 10s,,,,,,tapenta 100 tablet 10s,,,,,,,0,,ZUVENTUS-( ODENEA ),,,199.0,1,
1116655,tapenta 50 tab 1*10,,tablet,tapenta,tapenta 50 10s,1.0,tapenta,tapenta,tapenta,321785.0,tapenta 50mg tablet 10s,tapenta,tapenta 50 10s,tablet,tapenta 50mg tablet 10s,,,,,,tapenta 50 tablet 10s,,,,,,,0,,ZUVENTUS-( ODENEA ),,,104.85,1,
1116661,ornoxin tab 1*10,,tablet,ornoxin,ornoxin 10s,1.0,ornoxin,ornoxin,ornoxin,266589.0,ornoxin tablet 10s,ornoxin,ornoxin 10s,tablet,ornoxin tablet 10s,,,,,,ornoxin tablet 10s,,,,,,,0,,ERIS-{ NIKKOS },,,82.5,1,
1116666,ezeepam-5 tab 1*10,,tablet,ezeepam,ezeepam 5 10s,1.0,ezeepam,ezeepam,ezeepam,191232.0,ezeepam 5 tablet 10s,ezeepam,ezeepam 5 10s,tablet,ezeepam 5 tablet 10s,,,,,,ezeepam 5 tablet 10s,,,,,,,0,,ERIS ALTIZA,,,50.5,1,
1116682,cyblex 60-xr tab 1*15,,tablet,cyblex,cyblex 60 15s,1.0,cyblex,cyblex,cyblex,160126.0,cyblex 60 xr tablet 15s,cyblex,cyblex 60 15s,tablet,cyblex 60 tablet 15s,,,,,,cyblex 60 tablet 15s,,,,,,,0,,ERIS(PHOENIX),,,181.17,1,
1116695,vorth-tp 50 tab 1*10,,tablet,vorth tp,vorth tp 50 10s,1.0,vorth,vorth,vorth,341102.0,vorth tp 50mg tablet er 10s,vorth,vorth tp 50 10s,tablet,vorth tp 50mg tablet 10s,,,,,,vorth tp 50 tablet 10s,,,,,,,0,,GLENMARK-[ INTEGRACE ],,,205.0,1,
1116734,pan 20-md tab 1*10,,tablet,pan,pan 20 10s,1.0,pan,pan,pan,269996.0,pan 20 tablet 10s,pan,pan 20 10s,tablet,pan 20 tablet 10s,,,,,,pan 20 tablet 10s,,,,,,,0,,ALKEM-(*ACE ),,,64.0,1,
1116829,tibrolin tab 1*10,,tablet,tibrolin,tibrolin 10s,1.0,tibrolin,tibrolin,tibrolin,326349.0,tibrolin tablet 10s,tibrolin,tibrolin 10s,tablet,tibrolin tablet 10s,,,,,,tibrolin tablet 10s,,,,,,,0,,ZUVENTUS-( ODENEA ),,,218.55,1,
1116914,milixim-oz tab 1*6,,tablet,milixim oz,milixim oz 6s,1.0,milixim,milixim,milixim,241294.0,milixim oz tablet 6s,milixim,milixim oz 6s,tablet,milixim oz tablet 6s,,,,,,milixim oz tablet 6s,,,,,,,0,,GLENMARK-[ MILIEUS ],,,104.5,1,
1116920,alex cold tab 1*10,,tablet,alex cold,alex cold 10s,1.0,alex,alex,alex,107815.0,alex cold tablet 10s,alex,alex cold 10s,tablet,alex cold tablet 10s,,,,,,alex cold tablet 10s,,,,,,,0,,GLENMARK,,,41.5,1,
1116924,teleact trio tab 1*10,,tablet,teleact trio,teleact trio 10s,1.0,teleact,teleact,teleact,323002.0,teleact trio tablet 10s,teleact,teleact trio 10s,tablet,teleact trio tablet 10s,,,,,,teleact trio tablet 10s,,,,,,,0,,SUN PHARMA=[ VEGA ],,,149.0,1,
1116952,justinex-30 tab 1*6,,tablet,justinex,justinex 30 6s,1.0,justinex,justinex,justinex,219098.0,justinex 30mg tablet 6s,justinex,justinex 30 6s,tablet,justinex 30mg tablet 6s,,,,,,justinex 30 tablet 6s,,,,,,,0,,EMCURE:-[ CRIANTE ],,,163.15,1,
1116979,myotop-p tab 1*10,,tablet,myotop p,myotop p 10s,1.0,myotop,myotop,myotop,247323.0,myotop p tablet 10s,myotop,myotop p 10s,tablet,myotop p tablet 10s,,,,,,myotop p tablet 10s,,,,,,,0,,ZUVENTUS-( ODENEA ),,,179.35,1,
1116987,metffil-v tab 1*10,,tablet,metffil v,metffil v 10s,1.0,metffil,metffil,metffil,239447.0,metffil v tablet 10s,metffil,metffil v 10s,tablet,metffil v tablet 10s,,,,,,metffil v tablet 10s,,,,,,,0,,FOURRTS PREMIERE DIABETO,,,65.0,1,
