item_code,brand_x,Master Catalogue name,medicine_type_x,exp_sku_brand,mod_brand,count_syp,exp_sku_brand2,exp_sku_brand3,exp_sku_brand4,exp_sku_brand5,id,brand_y,sku_brand,new_brand,medicine_type_y,new_brand2,cosine,max_cosine,salt_flag,mod_brand2,uom_flag,uom_x,uom_y,pack,manufacturer,catg,subcatg,mrp,medicine_type_flag,count_cap,count_tab,count,mod_cosine
1196327,q-11 1*10,,others,q 11 10s,q 11 10s,0,q 11,q,q,q,284363.0,q zim q capsule 10s,q,q zim 10s,capsule,q zim q capsule 10s ,0.5773502691896258,0.5773502691896258,0,q 11 10s ,2.0,,,,(GEN.),,,680.0,1,,,40,0.6666666666666667
1196327,q-11 1*10,,others,q 11 10s,q 11 10s,0,q 11,q,q,q,373608.0,q duct tablet 10s,q,q duct 10s,tablet,q duct tablet 10s ,0.5773502691896258,0.5773502691896258,0,q 11 10s ,2.0,,,,(GEN.),,,680.0,1,,,40,0.6666666666666667
1196327,q-11 1*10,,others,q 11 10s,q 11 10s,0,q 11,q,q,q,373623.0,q king tablet 10s,q,q king 10s,tablet,q king tablet 10s ,0.5773502691896258,0.5773502691896258,0,q 11 10s ,2.0,,,,(GEN.),,,680.0,1,,,40,0.6666666666666667
1196327,q-11 1*10,,others,q 11 10s,q 11 10s,0,q 11,q,q,q,373625.0,q mark capsule 10s,q,q mark 10s,capsule,q mark capsule 10s ,0.5773502691896258,0.5773502691896258,0,q 11 10s ,2.0,,,,(GEN.),,,680.0,1,,,40,0.6666666666666667
1196327,q-11 1*10,,others,q 11 10s,q 11 10s,0,q 11,q,q,q,373668.0,q wave tablet 10s,q,q wave 10s,tablet,q wave tablet 10s ,0.5773502691896258,0.5773502691896258,0,q 11 10s ,2.0,,,,(GEN.),,,680.0,1,,,40,0.6666666666666667
1196327,q-11 1*10,,others,q 11 10s,q 11 10s,0,q 11,q,q,q,379445.0,q-mek capsule 10s,q,q mek 10s,capsule,q mek capsule 10s ,0.5773502691896258,0.5773502691896258,0,q 11 10s ,2.0,,,,(GEN.),,,680.0,1,,,40,0.6666666666666667
1196327,q-11 1*10,,others,q 11 10s,q 11 10s,0,q 11,q,q,q,379749.0,q 16 tablet 10s,q,q 16 10s,tablet,q 16 tablet 10s ,0.5773502691896258,0.5773502691896258,0,q 11 10s ,2.0,,,,(GEN.),,,680.0,1,,,40,0.6666666666666667
1196327,q-11 1*10,,others,q 11 10s,q 11 10s,0,q 11,q,q,q,380180.0,q gold capsule 10s,q,q gold 10s,capsule,q gold capsule 10s ,0.5773502691896258,0.5773502691896258,0,q 11 10s ,2.0,,,,(GEN.),,,680.0,1,,,40,0.6666666666666667
1196327,q-11 1*10,,others,q 11 10s,q 11 10s,0,q 11,q,q,q,381757.0,q denz tablet 10s,q,q denz 10s,tablet,q denz tablet 10s ,0.5773502691896258,0.5773502691896258,0,q 11 10s ,2.0,,,,(GEN.),,,680.0,1,,,40,0.6666666666666667
1196327,q-11 1*10,,others,q 11 10s,q 11 10s,0,q 11,q,q,q,381803.0,q ten tablet 10s,q,q ten 10s,tablet,q ten tablet 10s ,0.5773502691896258,0.5773502691896258,0,q 11 10s ,2.0,,,,(GEN.),,,680.0,1,,,40,0.6666666666666667
1196366,volga-0.2 1*10,,others,volga 0.2 10s,volga 0.2 10s,0,volga 0.2,volga,volga,volga,340487.0,volga 0.2mg tablet 10s,volga,volga 0.2 10s,tablet,volga 0.2mg tablet 10s ,0.8944271909999159,0.8944271909999159,0,volga 0.2 10s ,2.0,,mg ,,FOREGEN (GENASIA BIOTECH),,,80.0,1,,,3,1.0
1196366,volga-0.2 1*10,,others,volga 0.2 10s,volga 0.2 10s,0,volga 0.2,volga,volga,volga,340495.0,volga trio 2/0.2 tablet sr 10s,volga,volga trio 2/0.2 10s,tablet,volga trio 2/0.2 tablet 10s ,0.8333333333333334,0.8944271909999159,0,volga 0.2 10s ,2.0,,,,FOREGEN (GENASIA BIOTECH),,,80.0,1,,,3,0.8838834764831843
1196366,volga-0.2 1*10,,others,volga 0.2 10s,volga 0.2 10s,0,volga 0.2,volga,volga,volga,340491.0,volga m 0.2 tablet sr 10s,volga,volga m 0.2 10s,tablet,volga m 0.2 tablet 10s ,0.8164965809277261,0.8944271909999159,0,volga 0.2 10s ,2.0,,,,FOREGEN (GENASIA BIOTECH),,,80.0,1,,,3,0.8944271909999159
1196368,volga-0.3 1*10,,others,volga 0.3 10s,volga 0.3 10s,0,volga 0.3,volga,volga,volga,340488.0,volga 0.3mg tablet 10s,volga,volga 0.3 10s,tablet,volga 0.3mg tablet 10s ,0.8944271909999159,0.8944271909999159,0,volga 0.3 10s ,2.0,,mg ,,FOREGEN (GENASIA BIOTECH),,,108.0,1,,,2,1.0
1196368,volga-0.3 1*10,,others,volga 0.3 10s,volga 0.3 10s,0,volga 0.3,volga,volga,volga,340492.0,volga m 0.3 tablet sr 10s,volga,volga m 0.3 10s,tablet,volga m 0.3 tablet 10s ,0.8164965809277261,0.8944271909999159,0,volga 0.3 10s ,2.0,,,,FOREGEN (GENASIA BIOTECH),,,108.0,1,,,2,0.8944271909999159
1196429,neksium-20 1,,others,neksium 20 1,neksm 20 1,0,neksium 20,neksium,neksium,neksium,250380.0,neksium 20mg tablet 10s,neksium,neksium 20 10s,tablet,neksium 20mg tablet 10s ,0.2886751345948129,0.2886751345948129,0,neksium 20 1 ,2.0,,mg ,,PFIZER (NEURO),,,80.02,1,,,2,0.33333333333333337
1196429,neksium-20 1,,others,neksium 20 1,neksm 20 1,0,neksium 20,neksium,neksium,neksium,250381.0,neksium 40mg injection 1,neksium,neksium 40 injection 1,injection,neksium 40mg injection 1 ,0.2886751345948129,0.2886751345948129,0,neksium 20 1 ,2.0,,mg ,,PFIZER (NEURO),,,80.02,1,,,2,0.2886751345948129
1196469,la-shield fisico gel(spf-50) 50gm,,others,la shield fisico,la shield fisico gel spf 50,0,la shield,la,la,la,223752.0,la shield fisico matte spf 50 sunscreen gel 50gm,la,la shield fisico matte spf 50 sunscreen gel,others,la shield fisico matte spf 50 sunscreen gel 50gm ,0.8660254037844387,0.8660254037844387,0,la shield fisico gel spf 50 50gm ,0.0,gm ,gm ,,GLENMARK-[ COSMOCARE ],,,650.0,0,,,2,0.8660254037844387
1196469,la-shield fisico gel(spf-50) 50gm,,others,la shield fisico,la shield fisico gel spf 50,0,la shield,la,la,la,223753.0,la shield fisico sunscreen gel 50gm,la,la shield fisico sunscreen gel 50,others,la shield fisico sunscreen gel 50gm ,0.8333333333333335,0.8660254037844387,0,la shield fisico gel spf 50 50gm ,0.0,gm ,gm ,,GLENMARK-[ COSMOCARE ],,,650.0,0,,,2,0.8333333333333335
1196515,polynase-d e/oint 5gm,,others,polynase d e/oint,polynase d e/oint 5,0,polynase d,polynase,polynase,polynase,278047.0,polynase d eye drop 5ml,polynase,polynase d eye drops 5,others,polynase d eye drops 5ml ,0.5999999999999999,0.5999999999999999,0,polynase d e/oint 5gm ,1.0,gm ,ml ,,AJANTA-[ ANWAXX ],,,79.0,0,,,2,0.5999999999999999
1196515,polynase-d e/oint 5gm,,others,polynase d e/oint,polynase d e/oint 5,0,polynase d,polynase,polynase,polynase,278048.0,polynase d eye ointment 5gm,polynase,polynase d eye ointment 5,others,polynase d eye ointment 5gm ,0.5999999999999999,0.5999999999999999,0,polynase d e/oint 5gm ,0.0,gm ,gm ,,AJANTA-[ ANWAXX ],,,79.0,0,,,2,0.5999999999999999
1196567,levotiz m-kid syp 60ml,,syrup,levotiz m paediatric,levotiz m paediatric syrup 60,1,levotiz m,levotiz,levotiz,levotiz,227479.0,levotiz ag syrup 60ml,levotiz,levotiz ag syrup 60,syrup,levotiz ag syrup 60ml ,0.6708203932499369,0.6708203932499369,0,levotiz m paediatric syrup 60ml ,0.0,ml ,ml ,,FOREGEN HEALTHCARE PVT.LTD.,,,96.8,0,,,2,0.6708203932499369
1196567,levotiz m-kid syp 60ml,,syrup,levotiz m paediatric,levotiz m paediatric syrup 60,1,levotiz m,levotiz,levotiz,levotiz,227480.0,levotiz plus syrup 60ml,levotiz,levotiz plus syrup 60,syrup,levotiz plus syrup 60ml ,0.6708203932499369,0.6708203932499369,0,levotiz m paediatric syrup 60ml ,0.0,ml ,ml ,,FOREGEN HEALTHCARE PVT.LTD.,,,96.8,0,,,2,0.6708203932499369
1196592,luligee-b lot 15ml,,others,luligee b lot,luligee b lot 15,0,luligee b,luligee,luligee,luligee,231802.0,luligee cream 30gm,luligee,luligee cream 30,others,luligee cream 30gm ,0.2886751345948129,0.2886751345948129,0,luligee b lot 15ml ,1.0,ml ,gm ,,GLENMARK (GRACEWELL),,,220.0,0,,,7,0.2886751345948129
1196592,luligee-b lot 15ml,,others,luligee b lot,luligee b lot 15,0,luligee b,luligee,luligee,luligee,231803.0,luligee cream 10gm,luligee,luligee cream 10,others,luligee cream 10gm ,0.2886751345948129,0.2886751345948129,0,luligee b lot 15ml ,1.0,ml ,gm ,,GLENMARK (GRACEWELL),,,220.0,0,,,7,0.2886751345948129
1196592,luligee-b lot 15ml,,others,luligee b lot,luligee b lot 15,0,luligee b,luligee,luligee,luligee,231804.0,luligee lotion 10ml,luligee,luligee lotion 10,others,luligee lotion 10ml ,0.2886751345948129,0.2886751345948129,0,luligee b lot 15ml ,0.0,ml ,ml ,,GLENMARK (GRACEWELL),,,220.0,0,,,7,0.2886751345948129
1196592,luligee-b lot 15ml,,others,luligee b lot,luligee b lot 15,0,luligee b,luligee,luligee,luligee,231805.0,luligee soap 50gm,luligee,luligee soap 50,others,luligee soap 50gm ,0.2886751345948129,0.2886751345948129,0,luligee b lot 15ml ,1.0,ml ,gm ,,GLENMARK (GRACEWELL),,,220.0,0,,,7,0.2886751345948129
1196592,luligee-b lot 15ml,,others,luligee b lot,luligee b lot 15,0,luligee b,luligee,luligee,luligee,371381.0,luligee cream 50gm,luligee,luligee cream 50,others,luligee cream 50gm ,0.2886751345948129,0.2886751345948129,0,luligee b lot 15ml ,1.0,ml ,gm ,,GLENMARK (GRACEWELL),,,220.0,0,,,7,0.2886751345948129
1196592,luligee-b lot 15ml,,others,luligee b lot,luligee b lot 15,0,luligee b,luligee,luligee,luligee,371382.0,luligee lotion 30ml,luligee,luligee lotion 30,others,luligee lotion 30ml ,0.2886751345948129,0.2886751345948129,0,luligee b lot 15ml ,0.0,ml ,ml ,,GLENMARK (GRACEWELL),,,220.0,0,,,7,0.2886751345948129
1196592,luligee-b lot 15ml,,others,luligee b lot,luligee b lot 15,0,luligee b,luligee,luligee,luligee,379155.0,luligee cream 20gm,luligee,luligee cream 20,others,luligee cream 20gm ,0.2886751345948129,0.2886751345948129,0,luligee b lot 15ml ,1.0,ml ,gm ,,GLENMARK (GRACEWELL),,,220.0,0,,,7,0.2886751345948129
1196602,flohale 0.5 resp. 2.5ml,,others,flohale 0.5 resp.,flohale 0.5 resp. 2.5,0,flohale 0.5,flohale,flohale,flohale,195483.0,flohale 0.5mg respules 2ml 5,flohale,flohale 0.5 respules 2 5,others,flohale 0.5mg respules 2ml 5 ,0.8749999999999998,0.8749999999999998,0,flohale 0.5 resp. 2.5ml ,0.0,ml ,ml ,,(CIP),,,59.22,0,,,2,0.8749999999999998
1196602,flohale 0.5 resp. 2.5ml,,others,flohale 0.5 resp.,flohale 0.5 resp. 2.5,0,flohale 0.5,flohale,flohale,flohale,377628.0,flohale 0.5mg respules 2ml,flohale,flohale 0.5 respules 2,others,flohale 0.5mg respules 2ml ,0.7905694150420948,0.8749999999999998,0,flohale 0.5 resp. 2.5ml ,0.0,ml ,ml ,,(CIP),,,59.22,0,,,2,0.7905694150420948
1196656,4k-peg 1,,others,4k peg 1,4k peg 1,0,4k peg,4k,4k,4k,100507.0,4k peg granules 105gm lemon mint,4k,4k peg granules 105 lemon mint,others,4k peg granules 105gm lemon mint ,0.4714045207910317,0.4714045207910317,0,4k peg 1 ,2.0,,gm ,,ERIS-{ NIKKOS },,,220.0,0,,,2,0.4714045207910317
1196656,4k-peg 1,,others,4k peg 1,4k peg 1,0,4k peg,4k,4k,4k,366124.0,4k peg plus powder 138.15gm,4k,4k peg plus powder 138.15,others,4k peg plus powder 138.15gm ,0.4714045207910317,0.4714045207910317,0,4k peg 1 ,2.0,,gm ,,ERIS-{ NIKKOS },,,220.0,0,,,2,0.4714045207910317
1196717,plagril-75 1*30,,others,plagril 75 30s,plagril 75 30s,0,plagril 75,plagril,plagril,plagril,277153.0,plagril a 75 mg/75 mg capsule 10s,plagril,plagril a 75 /75 10s,capsule,plagril a 75 mg/75 mg capsule 10s ,0.6123724356957945,0.6123724356957945,0,plagril 75 30s ,2.0,,mg ,,(DRL),,,0.0,1,,,2,0.6546536707079772
1196717,plagril-75 1*30,,others,plagril 75 30s,plagril 75 30s,0,plagril 75,plagril,plagril,plagril,277151.0,plagril 75 tablet 10s,plagril,plagril 75 10s,tablet,plagril 75 tablet 10s ,0.5773502691896258,0.6123724356957945,0,plagril 75 30s ,2.0,,,,(DRL),,,0.0,1,,,2,0.6666666666666667
1196812,renerve plus 1*15,,others,renerve plus 15s,renerve plus 15s,0,renerve plus,renerve,renerve,renerve,289134.0,renerve plus bt capsule 15s,renerve,renerve plus bt 15s,capsule,renerve plus bt capsule 15s ,0.7745966692414834,0.7745966692414834,0,renerve plus 15s ,2.0,,,,ERIS-{ NIKKOS },,,277.0,1,,,2,0.8660254037844387
1196812,renerve plus 1*15,,others,renerve plus 15s,renerve plus 15s,0,renerve plus,renerve,renerve,renerve,289136.0,renerve plus softgel capsule 15s,renerve,renerve plus softgel 15s,capsule,renerve plus softgel capsule 15s ,0.7745966692414834,0.7745966692414834,0,renerve plus 15s ,2.0,,,,ERIS-{ NIKKOS },,,277.0,1,,,2,0.8660254037844387
1196836,nimulid-100 1*15,,others,nimulid 100 15s,nimulid 100 15s,0,nimulid 100,nimulid,nimulid,nimulid,254183.0,nimulid tablet 15s,nimulid,nimulid 15s,tablet,nimulid tablet 15s ,0.6666666666666667,0.6666666666666667,0,nimulid 100 15s ,2.0,,,,PANACEA,,,77.1,1,,,2,0.8164965809277259
1196836,nimulid-100 1*15,,others,nimulid 100 15s,nimulid 100 15s,0,nimulid 100,nimulid,nimulid,nimulid,254186.0,nimulid md tablet 15s,nimulid,nimulid 15s,tablet,nimulid tablet 15s ,0.6666666666666667,0.6666666666666667,0,nimulid 100 15s ,2.0,,,,PANACEA,,,77.1,1,,,2,0.8164965809277259
1196838,nimulid md-100 1*15,,others,nimulid 100 15s,nimulid 100 15s,0,nimulid 100,nimulid,nimulid,nimulid,254183.0,nimulid tablet 15s,nimulid,nimulid 15s,tablet,nimulid tablet 15s ,0.6666666666666667,0.6666666666666667,0,nimulid 100 15s ,2.0,,,,PANACEA,,,89.7,1,,,2,0.8164965809277259
1196838,nimulid md-100 1*15,,others,nimulid 100 15s,nimulid 100 15s,0,nimulid 100,nimulid,nimulid,nimulid,254186.0,nimulid md tablet 15s,nimulid,nimulid 15s,tablet,nimulid tablet 15s ,0.6666666666666667,0.6666666666666667,0,nimulid 100 15s ,2.0,,,,PANACEA,,,89.7,1,,,2,0.8164965809277259
1196842,pantop-d 1*10,,others,pantop d 10s,pantop d 10s,0,pantop d,pantop,pantop,pantop,271235.0,pantop d capsule 10s,pantop,pantop d 10s,capsule,pantop d capsule 10s ,0.8660254037844387,0.8660254037844387,0,pantop d 10s ,2.0,,,,ARISTO MF-1,,,106.5,1,,,2,1.0000000000000002
1196842,pantop-d 1*10,,others,pantop d 10s,pantop d 10s,0,pantop d,pantop,pantop,pantop,271236.0,pantop d sr capsule 10s,pantop,pantop d 10s,capsule,pantop d capsule 10s ,0.8660254037844387,0.8660254037844387,0,pantop d 10s ,2.0,,,,ARISTO MF-1,,,106.5,1,,,2,1.0000000000000002
1196884,cartilox sach 1,,others,cartilox sach 1,cartilox sach 1,0,cartilox sach,cartilox,cartilox,cartilox,361998.0,cartilox sachet 10.45gm,cartilox,cartilox sachet 10.45,others,cartilox sachet 10.45gm ,0.2886751345948129,0.2886751345948129,0,cartilox sach 1 ,2.0,,gm ,,DR.REDDY^S LABORATORIES LTD.,,,122.0,0,,,2,0.2886751345948129
1196884,cartilox sach 1,,others,cartilox sach 1,cartilox sach 1,0,cartilox sach,cartilox,cartilox,cartilox,367666.0,cartilox go softgel 15s,cartilox,cartilox go softgel 15s,others,cartilox go softgel 15s ,0.2886751345948129,0.2886751345948129,0,cartilox sach 1 ,2.0,,,,DR.REDDY^S LABORATORIES LTD.,,,122.0,0,,,2,0.2886751345948129
1197006,surgicare ortho 7.50,,others,surgicare ortho 7.50,surgicare ortho 7.50,0,surgicare ortho,surgicare,surgicare,surgicare,365990.0,surgicare disposable rubber gloves 7 2,surgicare,surgicare disposable rubber gloves 7 2,others,surgicare disposable rubber gloves 7 2 ,0.4082482904638631,0.4082482904638631,0,surgicare ortho 7.50 ,2.0,,,,SURGICARE,,,0.0,0,,,2,0.4082482904638631
1197006,surgicare ortho 7.50,,others,surgicare ortho 7.50,surgicare ortho 7.50,0,surgicare ortho,surgicare,surgicare,surgicare,365991.0,surgicare disposable rubber gloves 7.5 2,surgicare,surgicare disposable rubber gloves 7.5 2,others,surgicare disposable rubber gloves 7.5 2 ,0.3779644730092272,0.4082482904638631,0,surgicare ortho 7.50 ,2.0,,,,SURGICARE,,,0.0,0,,,2,0.3779644730092272
1197076,dew derm ad cream 30gm,,others,dew derm ad,dew derm ad cream 30,0,dew derm,dew,dew,dew,164758.0,dew coril syrup 60ml,dew,dew coril syrup 60,syrup,dew coril syrup 60ml ,0.22360679774997896,0.22360679774997896,0,dew derm ad cream 30gm ,1.0,gm ,ml ,,MENARINI PRIMARY CARE,,,185.0,1,,,2,0.22360679774997896
1197076,dew derm ad cream 30gm,,others,dew derm ad,dew derm ad cream 30,0,dew derm,dew,dew,dew,164759.0,dew coril syrup 100ml,dew,dew coril syrup 100,syrup,dew coril syrup 100ml ,0.22360679774997896,0.22360679774997896,0,dew derm ad cream 30gm ,1.0,gm ,ml ,,MENARINI PRIMARY CARE,,,185.0,1,,,2,0.22360679774997896
1197180,atocor cv10 1*10,,others,atocor cv10 10s,atocor cv10 10s,0,atocor cv10,atocor,atocor,atocor,117675.0,atocor 10 tablet 10s,atocor,atocor 10 10s,tablet,atocor 10 tablet 10s ,0.5773502691896258,0.5773502691896258,0,atocor cv10 10s ,2.0,,,,DR.REDDY^S LABORATORIES LTD.,,,177.75,1,,,5,0.6666666666666667
1197180,atocor cv10 1*10,,others,atocor cv10 10s,atocor cv10 10s,0,atocor cv10,atocor,atocor,atocor,117679.0,atocor 5 tablet 10s,atocor,atocor 5 10s,tablet,atocor 5 tablet 10s ,0.5773502691896258,0.5773502691896258,0,atocor cv10 10s ,2.0,,,,DR.REDDY^S LABORATORIES LTD.,,,177.75,1,,,5,0.6666666666666667
1197180,atocor cv10 1*10,,others,atocor cv10 10s,atocor cv10 10s,0,atocor cv10,atocor,atocor,atocor,117682.0,atocor 80 tablet 10s,atocor,atocor 80 10s,tablet,atocor 80 tablet 10s ,0.5773502691896258,0.5773502691896258,0,atocor cv10 10s ,2.0,,,,DR.REDDY^S LABORATORIES LTD.,,,177.75,1,,,5,0.6666666666666667
1197180,atocor cv10 1*10,,others,atocor cv10 10s,atocor cv10 10s,0,atocor cv10,atocor,atocor,atocor,117685.0,atocor e tablet 10s,atocor,atocor e 10s,tablet,atocor e tablet 10s ,0.5773502691896258,0.5773502691896258,0,atocor cv10 10s ,2.0,,,,DR.REDDY^S LABORATORIES LTD.,,,177.75,1,,,5,0.6666666666666667
1197180,atocor cv10 1*10,,others,atocor cv10 10s,atocor cv10 10s,0,atocor cv10,atocor,atocor,atocor,117688.0,atocor f tablet 10s,atocor,atocor f 10s,tablet,atocor f tablet 10s ,0.5773502691896258,0.5773502691896258,0,atocor cv10 10s ,2.0,,,,DR.REDDY^S LABORATORIES LTD.,,,177.75,1,,,5,0.6666666666666667
1197181,atocor cv10 1*10,,others,atocor cv10 10s,atocor cv10 10s,0,atocor cv10,atocor,atocor,atocor,117675.0,atocor 10 tablet 10s,atocor,atocor 10 10s,tablet,atocor 10 tablet 10s ,0.5773502691896258,0.5773502691896258,0,atocor cv10 10s ,2.0,,,,DR.REDDY^S LABORATORIES LTD.,,,125.0,1,,,5,0.6666666666666667
1197181,atocor cv10 1*10,,others,atocor cv10 10s,atocor cv10 10s,0,atocor cv10,atocor,atocor,atocor,117679.0,atocor 5 tablet 10s,atocor,atocor 5 10s,tablet,atocor 5 tablet 10s ,0.5773502691896258,0.5773502691896258,0,atocor cv10 10s ,2.0,,,,DR.REDDY^S LABORATORIES LTD.,,,125.0,1,,,5,0.6666666666666667
1197181,atocor cv10 1*10,,others,atocor cv10 10s,atocor cv10 10s,0,atocor cv10,atocor,atocor,atocor,117682.0,atocor 80 tablet 10s,atocor,atocor 80 10s,tablet,atocor 80 tablet 10s ,0.5773502691896258,0.5773502691896258,0,atocor cv10 10s ,2.0,,,,DR.REDDY^S LABORATORIES LTD.,,,125.0,1,,,5,0.6666666666666667
1197181,atocor cv10 1*10,,others,atocor cv10 10s,atocor cv10 10s,0,atocor cv10,atocor,atocor,atocor,117685.0,atocor e tablet 10s,atocor,atocor e 10s,tablet,atocor e tablet 10s ,0.5773502691896258,0.5773502691896258,0,atocor cv10 10s ,2.0,,,,DR.REDDY^S LABORATORIES LTD.,,,125.0,1,,,5,0.6666666666666667
1197181,atocor cv10 1*10,,others,atocor cv10 10s,atocor cv10 10s,0,atocor cv10,atocor,atocor,atocor,117688.0,atocor f tablet 10s,atocor,atocor f 10s,tablet,atocor f tablet 10s ,0.5773502691896258,0.5773502691896258,0,atocor cv10 10s ,2.0,,,,DR.REDDY^S LABORATORIES LTD.,,,125.0,1,,,5,0.6666666666666667
1197199,cetaphil gent.skin clean 250ml,,others,cetaphil gent.skin clean,cetaphil gent.skin clean 250,0,cetaphil gent.skin,cetaphil,cetaphil,cetaphil,150167.0,cetaphil gentle skin cleanser 250ml,cetaphil,cetaphil gentle skin cleanser 250,others,cetaphil gentle skin cleanser 250ml ,0.5999999999999999,0.5999999999999999,0,cetaphil gent.skin clean 250ml ,0.0,ml ,ml ,,GALDERMA,,,563.0,0,,,2,0.5999999999999999
1197199,cetaphil gent.skin clean 250ml,,others,cetaphil gent.skin clean,cetaphil gent.skin clean 250,0,cetaphil gent.skin,cetaphil,cetaphil,cetaphil,381000.0,cetaphil gentle skin cleanser 250ml,cetaphil,cetaphil gentle skin cleanser 250,others,cetaphil gentle skin cleanser 250ml ,0.5999999999999999,0.5999999999999999,0,cetaphil gent.skin clean 250ml ,0.0,ml ,ml ,,GALDERMA,,,563.0,0,,,2,0.5999999999999999
1197202,cetaphil mois lot 100ml,,others,cetaphil mois lot,cetaphil mois lot 100,0,cetaphil mois,cetaphil,cetaphil,cetaphil,150159.0,cetaphil dam lotion 100gm,cetaphil,cetaphil dam lotion 100,others,cetaphil dam lotion 100gm ,0.5,0.5,0,cetaphil mois lot 100ml ,1.0,ml ,gm ,,GALDERMA,,,445.0,0,,,2,0.5
1197202,cetaphil mois lot 100ml,,others,cetaphil mois lot,cetaphil mois lot 100,0,cetaphil mois,cetaphil,cetaphil,cetaphil,150184.0,cetaphil restoraderm lotion 100ml,cetaphil,cetaphil restoraderm lotion 100,others,cetaphil restoraderm lotion 100ml ,0.5,0.5,0,cetaphil mois lot 100ml ,0.0,ml ,ml ,,GALDERMA,,,445.0,0,,,2,0.5
1197453,apidra catridge 5*3ml,,others,apidra catridge 5,apidra catridge 5 3,0,apidra catridge,apidra,apidra,apidra,113982.0,apidra 100iu cartridge 3ml,apidra,apidra 100iu cartridge 3,others,apidra 100iu cartridge 3ml ,0.5,0.5,0,apidra catridge 5 3ml ,0.0,ml ,ml ,,SANOFI,,,3462.15,0,,,2,0.5
1197453,apidra catridge 5*3ml,,others,apidra catridge 5,apidra catridge 5 3,0,apidra catridge,apidra,apidra,apidra,113983.0,apidra 100iu cartridge 5,apidra,apidra 100iu cartridge 5,others,apidra 100iu cartridge 5 ,0.5,0.5,0,apidra catridge 5 3ml ,1.0,ml ,iu ,,SANOFI,,,3462.15,0,,,2,0.5
1197455,cool bath-cologne 10wipes,,others,cool bath cologne,cool bath cologne 10wipes,0,cool bath,cool,cool,cool,157807.0,cool drop 10ml,cool,cool drops 10,others,cool drops 10ml ,0.2886751345948129,0.2886751345948129,0,cool bath cologne 10wipes ,2.0,,ml ,,(GEN.),,,0.0,0,,,2,0.2886751345948129
1197455,cool bath-cologne 10wipes,,others,cool bath cologne,cool bath cologne 10wipes,0,cool bath,cool,cool,cool,157821.0,cool syrup 200ml,cool,cool syrup 200,syrup,cool syrup 200ml ,0.2886751345948129,0.2886751345948129,0,cool bath cologne 10wipes ,2.0,,ml ,,(GEN.),,,0.0,1,,,2,0.2886751345948129
1197460,avil-10 vial 10ml,,others,avil 10 vial,avil 10 vial,0,avil 10,avil,avil,avil,118988.0,avil 22.75mg injection 10ml,avil,avil 22.75 injection 10,injection,avil 22.75mg injection 10ml ,0.5163977794943222,0.5163977794943222,0,avil 10 vial 10ml ,0.0,ml ,ml ,,SANOFI,,,11.87,1,,,3,0.5163977794943222
1197460,avil-10 vial 10ml,,others,avil 10 vial,avil 10 vial,0,avil 10,avil,avil,avil,118991.0,avil nu 10mg tablet 10s,avil,avil nu 10 10s,tablet,avil nu 10mg tablet 10s ,0.5163977794943222,0.5163977794943222,0,avil 10 vial 10ml ,1.0,ml ,mg ,,SANOFI,,,11.87,1,,,3,0.5773502691896258
1197460,avil-10 vial 10ml,,others,avil 10 vial,avil 10 vial,0,avil 10,avil,avil,avil,366912.0,avil nu 10mg tablet 15s,avil,avil nu 10 15s,tablet,avil nu 10mg tablet 15s ,0.5163977794943222,0.5163977794943222,0,avil 10 vial 10ml ,1.0,ml ,mg ,,SANOFI,,,11.87,1,,,3,0.5773502691896258
1197463,avil ampule 10*2ml,,others,avil ampule 10,avil ampule 10 2,0,avil ampule,avil,avil,avil,118987.0,avil 22.75mg injection 2ml,avil,avil 22.75 injection 2,injection,avil 22.75mg injection 2ml ,0.4472135954999579,0.4472135954999579,0,avil ampule 10 2ml ,0.0,ml ,ml ,,SANOFI,,,5.1,1,,,4,0.4472135954999579
1197463,avil ampule 10*2ml,,others,avil ampule 10,avil ampule 10 2,0,avil ampule,avil,avil,avil,118988.0,avil 22.75mg injection 10ml,avil,avil 22.75 injection 10,injection,avil 22.75mg injection 10ml ,0.4472135954999579,0.4472135954999579,0,avil ampule 10 2ml ,0.0,ml ,ml ,,SANOFI,,,5.1,1,,,4,0.4472135954999579
1197463,avil ampule 10*2ml,,others,avil ampule 10,avil ampule 10 2,0,avil ampule,avil,avil,avil,118991.0,avil nu 10mg tablet 10s,avil,avil nu 10 10s,tablet,avil nu 10mg tablet 10s ,0.4472135954999579,0.4472135954999579,0,avil ampule 10 2ml ,1.0,ml ,mg ,,SANOFI,,,5.1,1,,,4,0.5
1197463,avil ampule 10*2ml,,others,avil ampule 10,avil ampule 10 2,0,avil ampule,avil,avil,avil,366912.0,avil nu 10mg tablet 15s,avil,avil nu 10 15s,tablet,avil nu 10mg tablet 15s ,0.4472135954999579,0.4472135954999579,0,avil ampule 10 2ml ,1.0,ml ,mg ,,SANOFI,,,5.1,1,,,4,0.5
1197466,buscogast plus 1,,others,buscogast plus 1,buscogast plus 1,0,buscogast plus,buscogast,buscogast,buscogast,142795.0,buscogast 20mg injection 1,buscogast,buscogast 20 injection 1,injection,buscogast 20mg injection 1 ,0.5773502691896258,0.5773502691896258,1,buscogast plus 1 ,2.0,,mg ,,SANOFI,,,0.0,1,,,2,0.5773502691896258
