item_code,brand_x,Master Catalogue name,medicine_type_x,exp_sku_brand,mod_brand,count_tab,exp_sku_brand2,exp_sku_brand3,exp_sku_brand4,id,brand_y,sku_brand,new_brand,medicine_type_y,new_brand2,cosine,max_cosine,quantity_x,quantity_y,quantity_flag,mod_brand2,uom_flag,uom_x,uom_y,strength_flag,strength_x,strength_y,salt_flag,pack,manufacturer,catg,subcatg,mrp,count,mod_cosine
1033272,nutin sa tablet 1*10,,tablet,nutin sa,nutin sa 10s,1.0,nutin,nutin,nutin,257992.0,nutin 100mg tablet 10s,nutin,nutin 100 10s,tablet,nutin 100mg tablet 10s,0.6666666666666667,0.7071067811865476,10,10,0.0,nutin sa tablet 10s,2.0,,mg ,2.0,,100,0,,EMCURE:-[ NUCRON ],,,51.45,2,0.6666666666666667
1034191,enhancin ds tab 1*6,,tablet,enhancin ds,enhancin ds 6s,1.0,enhancin,enhancin,enhancin,186809.0,enhancin 250 mg/125 mg tablet 6s,enhancin,enhancin 250/125 6s,tablet,enhancin 250mg/125mg tablet 6s,0.5773502691896258,0.5773502691896258,6,6,0.0,enhancin ds tablet 6s,2.0,,mg ,2.0,,250,1,,SUN PHARMA=[ REXTAR ],,,95.4,2,0.5773502691896258
1034191,enhancin ds tab 1*6,,tablet,enhancin ds,enhancin ds 6s,1.0,enhancin,enhancin,enhancin,186810.0,enhancin 500 mg/125 mg tablet 6s,enhancin,enhancin 500/125 6s,tablet,enhancin 500mg/125mg tablet 6s,0.5773502691896258,0.5773502691896258,6,6,0.0,enhancin ds tablet 6s,2.0,,mg ,2.0,,500,1,,SUN PHARMA=[ REXTAR ],,,95.4,2,0.5773502691896258
1034596,clopact a 150 tab 1*10,,tablet,clopact a,clopact a 150 10s,1.0,clopact,clopact,clopact,155251.0,clopact 75 tablet 10s,clopact,clopact 75 10s,tablet,clopact 75 tablet 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,clopact a 150 tablet 10s,2.0,,,2.0,,,1,,IPCA=( HYCARE ),,,29.12,2,0.5773502691896258
1034596,clopact a 150 tab 1*10,,tablet,clopact a,clopact a 150 10s,1.0,clopact,clopact,clopact,155253.0,clopact a 75 mg/75 mg tablet 10s,clopact,clopact a 75/75 10s,tablet,clopact a 75mg/75mg tablet 10s,0.5669467095138409,0.5773502691896258,10,10,0.0,clopact a 150 tablet 10s,2.0,,mg ,2.0,,75,0,,IPCA=( HYCARE ),,,29.12,2,0.5669467095138409
1034597,clopact a 75 tab 1*10,,tablet,clopact a,clopact a 75 10s,1.0,clopact,clopact,clopact,155253.0,clopact a 75 mg/75 mg tablet 10s,clopact,clopact a 75/75 10s,tablet,clopact a 75mg/75mg tablet 10s,0.944911182523068,0.944911182523068,10,10,0.0,clopact a 75 tablet 10s,2.0,,mg ,2.0,,75,0,,IPCA=( HYCARE ),,,28.88,2,0.944911182523068
1034597,clopact a 75 tab 1*10,,tablet,clopact a,clopact a 75 10s,1.0,clopact,clopact,clopact,155251.0,clopact 75 tablet 10s,clopact,clopact 75 10s,tablet,clopact 75 tablet 10s,0.8660254037844387,0.944911182523068,10,10,0.0,clopact a 75 tablet 10s,2.0,,,2.0,,,1,,IPCA=( HYCARE ),,,28.88,2,0.8660254037844387
1044967,movon-s tab 1*10,,tablet,movon s,movon s 10s,1.0,movon,movon,movon,244643.0,movon  cr tablet 10s,movon,movon 10s,tablet,movon tablet 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,movon s tablet 10s,2.0,,,2.0,,,0,,IPCA=( IPM ),,,65.0,4,0.8164965809277259
1044967,movon-s tab 1*10,,tablet,movon s,movon s 10s,1.0,movon,movon,movon,244647.0,movon tablet 10s,movon,movon 10s,tablet,movon tablet 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,movon s tablet 10s,2.0,,,2.0,,,0,,IPCA=( IPM ),,,65.0,4,0.8164965809277259
1044967,movon-s tab 1*10,,tablet,movon s,movon s 10s,1.0,movon,movon,movon,244650.0,movon mr tablet 10s,movon,movon 10s,tablet,movon tablet 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,movon s tablet 10s,2.0,,,2.0,,,0,,IPCA=( IPM ),,,65.0,4,0.8164965809277259
1044967,movon-s tab 1*10,,tablet,movon s,movon s 10s,1.0,movon,movon,movon,244646.0,movon s 100 mg/15 mg tablet 10s,movon,movon s 100/15 10s,tablet,movon s 100mg/15mg tablet 10s,0.7745966692414834,0.8164965809277259,10,10,0.0,movon s tablet 10s,2.0,,mg ,2.0,,100,0,,IPCA=( IPM ),,,65.0,4,0.7745966692414834
1046111,amlopres-l tab 1*10,,tablet,amlopres l,aopres l 10s,1.0,amlopres,amlopres,amlopres,111411.0,amlopres 10 tablet 10s,amlopres,aopres 10 10s,tablet,amlopres 10 tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,amlopres l tablet 10s,2.0,,,2.0,,,0,,(CIP),,,164.45,4,0.6666666666666667
1046111,amlopres-l tab 1*10,,tablet,amlopres l,aopres l 10s,1.0,amlopres,amlopres,amlopres,111415.0,amlopres l tablet 15s,amlopres,aopres l 15s,tablet,amlopres l tablet 15s,0.6666666666666667,0.6666666666666667,10,15,1.0,amlopres l tablet 10s,2.0,,,2.0,,,0,,(CIP),,,164.45,4,0.6666666666666667
1046111,amlopres-l tab 1*10,,tablet,amlopres l,aopres l 10s,1.0,amlopres,amlopres,amlopres,111416.0,amlopres tl tablet 10s,amlopres,aopres tl 10s,tablet,amlopres tl tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,amlopres l tablet 10s,2.0,,,2.0,,,0,,(CIP),,,164.45,4,0.6666666666666667
1046111,amlopres-l tab 1*10,,tablet,amlopres l,aopres l 10s,1.0,amlopres,amlopres,amlopres,111418.0,amlopres trio tablet 10s,amlopres,aopres trio 10s,tablet,amlopres trio tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,amlopres l tablet 10s,2.0,,,2.0,,,0,,(CIP),,,164.45,4,0.6666666666666667
1046191,lara-h tab 1*10,,tablet,lara h,lara h 10s,1.0,lara,lara,lara,224820.0,lara h 50 mg/12.5 mg tablet 10s,lara,lara h 50/12.5 10s,tablet,lara h 50mg/12.5mg tablet 10s,0.7071067811865476,0.7071067811865476,10,10,0.0,lara h tablet 10s,2.0,,mg ,2.0,,50,0,,ALKEM-(*METABOLICS),,,92.5,3,0.7071067811865476
1046191,lara-h tab 1*10,,tablet,lara h,lara h 10s,1.0,lara,lara,lara,224818.0,lara 25mg tablet 10s,lara,lara 25 10s,tablet,lara 25mg tablet 10s,0.6666666666666667,0.7071067811865476,10,10,0.0,lara h tablet 10s,2.0,,mg ,2.0,,25,0,,ALKEM-(*METABOLICS),,,92.5,3,0.6666666666666667
1046191,lara-h tab 1*10,,tablet,lara h,lara h 10s,1.0,lara,lara,lara,224819.0,lara 50mg tablet 10s,lara,lara 50 10s,tablet,lara 50mg tablet 10s,0.6666666666666667,0.7071067811865476,10,10,0.0,lara h tablet 10s,2.0,,mg ,2.0,,50,0,,ALKEM-(*METABOLICS),,,92.5,3,0.6666666666666667
1046192,race h-5 tab 1*10,,tablet,race h,race h 5 10s,1.0,race,race,race,285713.0,race h 5 mg/12.5 mg tablet 10s,race,race h 5/12.5 10s,tablet,race h 5mg/12.5mg tablet 10s,0.8838834764831843,0.8838834764831843,10,10,0.0,race h 5 tablet 10s,2.0,,mg ,2.0,,5,0,,ALKEM-(*METABOLICS),,,132.0,3,0.8838834764831843
1046192,race h-5 tab 1*10,,tablet,race h,race h 5 10s,1.0,race,race,race,285705.0,race 5mg tablet 10s,race,race 5 10s,tablet,race 5mg tablet 10s,0.8660254037844387,0.8838834764831843,10,10,0.0,race h 5 tablet 10s,2.0,,mg ,2.0,,5,0,,ALKEM-(*METABOLICS),,,132.0,3,0.8660254037844387
1046192,race h-5 tab 1*10,,tablet,race h,race h 5 10s,1.0,race,race,race,285712.0,race h 2.5mg/12.5mg tablet 10s,race,race h 2.5/12.5 10s,tablet,race h 2.5mg/12.5mg tablet 10s,0.8333333333333334,0.8838834764831843,10,10,0.0,race h 5 tablet 10s,2.0,,mg ,2.0,,2.5,0,,ALKEM-(*METABOLICS),,,132.0,3,0.8333333333333334
1056994,terol la-4 tab 1*10,,tablet,terol la,terol la 4 10s,1.0,terol,terol,terol,324947.0,terol 1mg tablet 10s,terol,terol 1 10s,tablet,terol 1mg tablet 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,terol la 4 tablet 10s,2.0,,mg ,2.0,,1,0,,CIPLA-( UROLOGY ),,,343.32,2,0.5773502691896258
1056994,terol la-4 tab 1*10,,tablet,terol la,terol la 4 10s,1.0,terol,terol,terol,324948.0,terol 2mg tablet 10s,terol,terol 2 10s,tablet,terol 2mg tablet 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,terol la 4 tablet 10s,2.0,,mg ,2.0,,2,0,,CIPLA-( UROLOGY ),,,343.32,2,0.5773502691896258
1057057,dyrade m tab 1*10,,tablet,dyrade m,dyrade m 10s,1.0,dyrade,dyrade,dyrade,183062.0,dyrade m 200 mg/250 mg tablet 10s,dyrade,dyrade m 200/250 10s,tablet,dyrade m 200mg/250mg tablet 10s,0.7745966692414834,0.7745966692414834,10,10,0.0,dyrade m tablet 10s,2.0,,mg ,2.0,,200,0,,CIPLA-( NURTURE-1 ),,,6.71,2,0.7745966692414834
1057057,dyrade m tab 1*10,,tablet,dyrade m,dyrade m 10s,1.0,dyrade,dyrade,dyrade,183064.0,dyrade m ds 400 mg/500 mg tablet 10s,dyrade,dyrade m ds 400/500 10s,tablet,dyrade m ds 400mg/500mg tablet 10s,0.7071067811865476,0.7745966692414834,10,10,0.0,dyrade m tablet 10s,2.0,,mg ,2.0,,400,0,,CIPLA-( NURTURE-1 ),,,6.71,2,0.7071067811865476
1057080,cipril h tab 1*10,,tablet,cipril h,cipril h 10s,1.0,cipril,cipril,cipril,152615.0,cipril 10mg tablet 10s,cipril,cipril 10 10s,tablet,cipril 10mg tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,cipril h tablet 10s,2.0,,mg ,2.0,,10,1,,CIPLA-( NURTURE-1 ),,,52.1,4,0.6666666666666667
1057080,cipril h tab 1*10,,tablet,cipril h,cipril h 10s,1.0,cipril,cipril,cipril,152617.0,cipril 5mg tablet 10s,cipril,cipril 5 10s,tablet,cipril 5mg tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,cipril h tablet 10s,2.0,,mg ,2.0,,5,1,,CIPLA-( NURTURE-1 ),,,52.1,4,0.6666666666666667
1057080,cipril h tab 1*10,,tablet,cipril h,cipril h 10s,1.0,cipril,cipril,cipril,152619.0,cipril h forte 10mg/12.5mg tablet 10s,cipril,cipril h forte 10/12.5 10s,tablet,cipril h forte 10mg/12.5mg tablet 10s,0.6546536707079772,0.6666666666666667,10,10,0.0,cipril h tablet 10s,2.0,,mg ,2.0,,10,0,,CIPLA-( NURTURE-1 ),,,52.1,4,0.6546536707079772
1057080,cipril h tab 1*10,,tablet,cipril h,cipril h 10s,1.0,cipril,cipril,cipril,152618.0,cipril h 5mg/12.5mg tablet 10s,cipril,cipril h 5/12.5 10s,tablet,cipril h 5mg/12.5mg tablet 10s,0.6123724356957945,0.6666666666666667,10,10,0.0,cipril h tablet 10s,2.0,,mg ,2.0,,5,0,,CIPLA-( NURTURE-1 ),,,52.1,4,0.6123724356957945
1057102,mebex plus tab 1*2,,tablet,mebex plus,mebex plus 2s,1.0,mebex,mebex,mebex,236143.0,mebex tablet 6s,mebex,mebex 6s,tablet,mebex tablet 6s,0.40824829046386296,0.40824829046386296,2,6,1.0,mebex plus tablet 2s,2.0,,,2.0,,,1,,CIPLA-( SPECTRA-NP ),,,3.56,2,0.40824829046386296
1057102,mebex plus tab 1*2,,tablet,mebex plus,mebex plus 2s,1.0,mebex,mebex,mebex,236144.0,mebex tablet 10s,mebex,mebex 10s,tablet,mebex tablet 10s,0.40824829046386296,0.40824829046386296,2,10,1.0,mebex plus tablet 2s,2.0,,,2.0,,,1,,CIPLA-( SPECTRA-NP ),,,3.56,2,0.40824829046386296
1057155,andro gardian tab 1*10,,tablet,andro gardian,andro gardian 10s,1.0,andro,andro,andro,112824.0,andro young tablet 10s,andro,andro young 10s,tablet,andro young tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,andro gardian tablet 10s,2.0,,,2.0,,,0,,CIPLA-( SPECIALITY-2 ),,,129.5,2,0.6666666666666667
1057155,andro gardian tab 1*10,,tablet,andro gardian,andro gardian 10s,1.0,andro,andro,andro,112844.0,andro q tablet 10s,andro,andro q 10s,tablet,andro q tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,andro gardian tablet 10s,2.0,,,2.0,,,0,,CIPLA-( SPECIALITY-2 ),,,129.5,2,0.6666666666666667
1057509,niavas d tab 1*10,,tablet,niavas d,niavas d 10s,1.0,niavas,niavas,niavas,252967.0,niavas 5mg tablet 10s,niavas,niavas 5 10s,tablet,niavas 5mg tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,niavas d tablet 10s,2.0,,mg ,2.0,,5,1,,SUN PHARMA=[ C.V-CARE ],,,84.0,2,0.6666666666666667
1057509,niavas d tab 1*10,,tablet,niavas d,niavas d 10s,1.0,niavas,niavas,niavas,252968.0,niavas d 5mg/12.5mg tablet 10s,niavas,niavas d 5/12.5 10s,tablet,niavas d 5mg/12.5mg tablet 10s,0.6123724356957945,0.6666666666666667,10,10,0.0,niavas d tablet 10s,2.0,,mg ,2.0,,5,0,,SUN PHARMA=[ C.V-CARE ],,,84.0,2,0.6123724356957945
1057978,olox oz tab 1*10,,tablet,olox oz,olox oz 10s,1.0,olox,olox,olox,262706.0,olox oz 200 mg/500 mg tablet 10s,olox,olox oz 200/500 10s,tablet,olox oz 200mg/500mg tablet 10s,0.7745966692414834,0.7745966692414834,10,10,0.0,olox oz tablet 10s,2.0,,mg ,2.0,,200,0,,CIPLA-( NURTURE-1 ),,,82.39,2,0.7745966692414834
1057978,olox oz tab 1*10,,tablet,olox oz,olox oz 10s,1.0,olox,olox,olox,262707.0,olox oz 200mg/500mg tablet 10s,olox,olox oz 200/500 10s,tablet,olox oz 200mg/500mg tablet 10s,0.7745966692414834,0.7745966692414834,10,10,0.0,olox oz tablet 10s,2.0,,mg ,2.0,,200,0,,CIPLA-( NURTURE-1 ),,,82.39,2,0.7745966692414834
1068828,zostum o tab 1*6t,,tablet,zostum o,zostum o 1 6t,1.0,zostum,zostum,zostum,349983.0,zostum o 200mg tablet 10s,zostum,zostum o 200 10s,tablet,zostum o 200mg tablet 10s,0.5,0.5,zo,10,1.0,zostum o tablet 1 6t,2.0,,mg ,2.0,,200,0,,ZUVENTUS HEALTHCARE LTD,,,483.55,3,0.5
1068828,zostum o tab 1*6t,,tablet,zostum o,zostum o 1 6t,1.0,zostum,zostum,zostum,349984.0,zostum o 200mg tablet 6s,zostum,zostum o 200 6s,tablet,zostum o 200mg tablet 6s,0.5,0.5,zo,6,1.0,zostum o tablet 1 6t,2.0,,mg ,2.0,,200,0,,ZUVENTUS HEALTHCARE LTD,,,483.55,3,0.5
1068828,zostum o tab 1*6t,,tablet,zostum o,zostum o 1 6t,1.0,zostum,zostum,zostum,349985.0,zostum o 50mg tablet dt 10s,zostum,zostum o 50 10s,tablet,zostum o 50mg tablet 10s,0.5,0.5,zo,10,1.0,zostum o tablet 1 6t,2.0,,mg ,2.0,,50,0,,ZUVENTUS HEALTHCARE LTD,,,483.55,3,0.5
1068905,ulgel saunf tab 1*8,,tablet,ulgel saunf,ulgel saunf 8s,1.0,ulgel,ulgel,ulgel,332824.0,ulgel tablet 8s,ulgel,ulgel 8s,tablet,ulgel tablet 8s,0.8164965809277259,0.8164965809277259,8,8,0.0,ulgel saunf tablet 8s,2.0,,,2.0,,,0,,ALEMBIC-( ENTERON-GASTRO ),,,20.6,2,0.8164965809277259
1068905,ulgel saunf tab 1*8,,tablet,ulgel saunf,ulgel saunf 8s,1.0,ulgel,ulgel,ulgel,332820.0,ulgel 400mg/20mg tablet 8s saunf,ulgel,ulgel 400/20 8s saunf,tablet,ulgel 400mg/20mg tablet 8s saunf,0.7745966692414834,0.8164965809277259,8,,1.0,ulgel saunf tablet 8s,2.0,,mg ,2.0,,400,0,,ALEMBIC-( ENTERON-GASTRO ),,,20.6,2,0.7745966692414834
1069599,pansec-rx tab 1*10,,tablet,pansec rx,pansec rx 10s,1.0,pansec,pansec,pansec,270599.0,pansec tablet 10s,pansec,pansec 10s,tablet,pansec tablet 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,pansec rx tablet 10s,2.0,,,2.0,,,0,,CIPLA-( SPECTRA-2 ),,,64.2,2,0.8164965809277259
1069599,pansec-rx tab 1*10,,tablet,pansec rx,pansec rx 10s,1.0,pansec,pansec,pansec,270597.0,pansec rx 10mg/40mg tablet 10s,pansec,pansec rx 10/40 10s,tablet,pansec rx 10mg/40mg tablet 10s,0.7745966692414834,0.8164965809277259,10,10,0.0,pansec rx tablet 10s,2.0,,mg ,2.0,,10,0,,CIPLA-( SPECTRA-2 ),,,64.2,2,0.7745966692414834
1069836,amlopres-nb tab 1*10,,tablet,amlopres nb,aopres nb 10s,1.0,amlopres,amlopres,amlopres,111411.0,amlopres 10 tablet 10s,amlopres,aopres 10 10s,tablet,amlopres 10 tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,amlopres nb tablet 10s,2.0,,,2.0,,,0,,CIPLA-( LEGEND ),,,95.0,4,0.6666666666666667
1069836,amlopres-nb tab 1*10,,tablet,amlopres nb,aopres nb 10s,1.0,amlopres,amlopres,amlopres,111416.0,amlopres tl tablet 10s,amlopres,aopres tl 10s,tablet,amlopres tl tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,amlopres nb tablet 10s,2.0,,,2.0,,,0,,CIPLA-( LEGEND ),,,95.0,4,0.6666666666666667
1069836,amlopres-nb tab 1*10,,tablet,amlopres nb,aopres nb 10s,1.0,amlopres,amlopres,amlopres,111418.0,amlopres trio tablet 10s,amlopres,aopres trio 10s,tablet,amlopres trio tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,amlopres nb tablet 10s,2.0,,,2.0,,,0,,CIPLA-( LEGEND ),,,95.0,4,0.6666666666666667
1069836,amlopres-nb tab 1*10,,tablet,amlopres nb,aopres nb 10s,1.0,amlopres,amlopres,amlopres,111421.0,amlopres nb 5mg/5mg tablet 10s,amlopres,aopres nb 5/5 10s,tablet,amlopres nb 5mg/5mg tablet 10s,0.6546536707079772,0.6666666666666667,10,10,0.0,amlopres nb tablet 10s,2.0,,mg ,2.0,,5,0,,CIPLA-( LEGEND ),,,95.0,4,0.6546536707079772
1069878,riomet duo-2 tab 1*10,,tablet,riomet duo,riomet duo 2 10s,1.0,riomet,riomet,riomet,291668.0,riomet duo forte 2mg/1000mg tablet 10s,riomet,riomet duo forte 2/1000 10s,tablet,riomet duo forte 2mg/1000mg tablet 10s,0.8164965809277261,0.8164965809277261,10,10,0.0,riomet duo 2 tablet 10s,2.0,,mg ,2.0,,2,0,,SUN PHARMA=[ VEGA ],,,182.0,3,0.8164965809277261
1069878,riomet duo-2 tab 1*10,,tablet,riomet duo,riomet duo 2 10s,1.0,riomet,riomet,riomet,291666.0,riomet duo 2 tablet pr 15s,riomet,riomet duo 2 15s,tablet,riomet duo 2 tablet 15s,0.75,0.8164965809277261,10,15,1.0,riomet duo 2 tablet 10s,2.0,,,2.0,,,0,,SUN PHARMA=[ VEGA ],,,182.0,3,0.75
1069878,riomet duo-2 tab 1*10,,tablet,riomet duo,riomet duo 2 10s,1.0,riomet,riomet,riomet,291675.0,riomet trio 2 tablet er 10s,riomet,riomet trio 2 10s,tablet,riomet trio 2 tablet 10s,0.75,0.8164965809277261,10,10,0.0,riomet duo 2 tablet 10s,2.0,,,2.0,,,0,,SUN PHARMA=[ VEGA ],,,182.0,3,0.75
1070076,cepodem xp tab 1*10,,tablet,cepodem xp,cepodem xp 10s,1.0,cepodem,cepodem,cepodem,149730.0,cepodem xp 325 tablet 10s,cepodem,cepodem xp 325 10s,tablet,cepodem xp 325 tablet 10s,0.8660254037844387,0.8660254037844387,10,10,0.0,cepodem xp tablet 10s,2.0,,,2.0,,,0,,(RANBAXY),,,364.0,2,0.8660254037844387
1070076,cepodem xp tab 1*10,,tablet,cepodem xp,cepodem xp 10s,1.0,cepodem,cepodem,cepodem,149731.0,cepodem xp dt 100 tablet 10s,cepodem,cepodem xp 100 10s,tablet,cepodem xp 100 tablet 10s,0.8660254037844387,0.8660254037844387,10,10,0.0,cepodem xp tablet 10s,2.0,,,2.0,,,0,,(RANBAXY),,,364.0,2,0.8660254037844387
1080891,lara-sa tab 1*10,,tablet,lara sa,lara sa 10s,1.0,lara,lara,lara,224821.0,lara sa 50 mg/2.5 mg tablet 10s,lara,lara sa 50/2.5 10s,tablet,lara sa 50mg/2.5mg tablet 10s,0.7071067811865476,0.7071067811865476,10,10,0.0,lara sa tablet 10s,2.0,,mg ,2.0,,50,0,,ALKEM-(*METABOLICS),,,62.0,3,0.7071067811865476
1080891,lara-sa tab 1*10,,tablet,lara sa,lara sa 10s,1.0,lara,lara,lara,224818.0,lara 25mg tablet 10s,lara,lara 25 10s,tablet,lara 25mg tablet 10s,0.6666666666666667,0.7071067811865476,10,10,0.0,lara sa tablet 10s,2.0,,mg ,2.0,,25,0,,ALKEM-(*METABOLICS),,,62.0,3,0.6666666666666667
1080891,lara-sa tab 1*10,,tablet,lara sa,lara sa 10s,1.0,lara,lara,lara,224819.0,lara 50mg tablet 10s,lara,lara 50 10s,tablet,lara 50mg tablet 10s,0.6666666666666667,0.7071067811865476,10,10,0.0,lara sa tablet 10s,2.0,,mg ,2.0,,50,0,,ALKEM-(*METABOLICS),,,62.0,3,0.6666666666666667
1081099,ovuloc ld tabs 1*10,,tablet,ovuloc ld,ovuloc ld 10s,1.0,ovuloc,ovuloc,ovuloc,268013.0,ovuloc ld tablet 28s,ovuloc,ovuloc ld 28s,tablet,ovuloc ld tablet 28s,0.6666666666666667,0.6666666666666667,10,28,1.0,ovuloc ld tablet 10s,2.0,,,2.0,,,0,,SERUM INSTITUTE OF INDIA,,,168.7,2,0.6666666666666667
1081099,ovuloc ld tabs 1*10,,tablet,ovuloc ld,ovuloc ld 10s,1.0,ovuloc,ovuloc,ovuloc,268014.0,ovuloc ld tablet 21s,ovuloc,ovuloc ld 21s,tablet,ovuloc ld tablet 21s,0.6666666666666667,0.6666666666666667,10,21,1.0,ovuloc ld tablet 10s,2.0,,,2.0,,,0,,SERUM INSTITUTE OF INDIA,,,168.7,2,0.6666666666666667
1081978,cepodem xp tab 1*10,,tablet,cepodem xp,cepodem xp 10s,1.0,cepodem,cepodem,cepodem,149730.0,cepodem xp 325 tablet 10s,cepodem,cepodem xp 325 10s,tablet,cepodem xp 325 tablet 10s,0.8660254037844387,0.8660254037844387,10,10,0.0,cepodem xp tablet 10s,2.0,,,2.0,,,0,,SUN PHARMA=[ PHARMA ],,,364.0,2,0.8660254037844387
1081978,cepodem xp tab 1*10,,tablet,cepodem xp,cepodem xp 10s,1.0,cepodem,cepodem,cepodem,149731.0,cepodem xp dt 100 tablet 10s,cepodem,cepodem xp 100 10s,tablet,cepodem xp 100 tablet 10s,0.8660254037844387,0.8660254037844387,10,10,0.0,cepodem xp tablet 10s,2.0,,,2.0,,,0,,SUN PHARMA=[ PHARMA ],,,364.0,2,0.8660254037844387
1082424,olox oz tab,,tablet,olox oz,olox oz,1.0,olox,olox,olox,262706.0,olox oz 200 mg/500 mg tablet 10s,olox,olox oz 200/500 10s,tablet,olox oz 200mg/500mg tablet 10s,0.6324555320336759,0.6324555320336759,,10,1.0,olox oz tablet,2.0,,mg ,2.0,,200,0,,CIPLA-( NURTURE-1 ),,,82.34,2,0.6324555320336759
1082424,olox oz tab,,tablet,olox oz,olox oz,1.0,olox,olox,olox,262707.0,olox oz 200mg/500mg tablet 10s,olox,olox oz 200/500 10s,tablet,olox oz 200mg/500mg tablet 10s,0.6324555320336759,0.6324555320336759,,10,1.0,olox oz tablet,2.0,,mg ,2.0,,200,0,,CIPLA-( NURTURE-1 ),,,82.34,2,0.6324555320336759
1092978,angibloc-am tab 1*10,,tablet,angibloc am,angibloc am 10s,1.0,angibloc,angibloc,angibloc,112930.0,angibloc 25 tablet 10s,angibloc,angibloc 25 10s,tablet,angibloc 25 tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,angibloc am tablet 10s,2.0,,,2.0,,,0,,ALKEM-(CARDIOLOGY-2),,,60.0,2,0.6666666666666667
1092978,angibloc-am tab 1*10,,tablet,angibloc am,angibloc am 10s,1.0,angibloc,angibloc,angibloc,366652.0,angibloc 50 tablet pr 10s,angibloc,angibloc 50 10s,tablet,angibloc 50 tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,angibloc am tablet 10s,2.0,,,2.0,,,0,,ALKEM-(CARDIOLOGY-2),,,60.0,2,0.6666666666666667
1093257,zemcifer chew tab 1*10,,tablet,zemcifer chew,zemcifer chew 10s,1.0,zemcifer,zemcifer,zemcifer,346581.0,zemcifer tablet 10s,zemcifer,zemcifer 10s,tablet,zemcifer tablet 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,zemcifer chew tablet 10s,2.0,,,2.0,,,0,,ZUVENTUS-( LASOR ),,,62.8,2,0.8164965809277259
1093257,zemcifer chew tab 1*10,,tablet,zemcifer chew,zemcifer chew 10s,1.0,zemcifer,zemcifer,zemcifer,346584.0,zemcifer xt tablet 10s,zemcifer,zemcifer 10s,tablet,zemcifer tablet 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,zemcifer chew tablet 10s,2.0,,,2.0,,,0,,ZUVENTUS-( LASOR ),,,62.8,2,0.8164965809277259
1093697,d-montus tab 1*10,,tablet,d montus,d montus 10s,1.0,d,d,d,160989.0,d montus 5 mg/10 mg tablet 10s,d,d montus 5/10 10s,tablet,d montus 5mg/10mg tablet 10s,0.7745966692414834,0.7745966692414834,10,10,0.0,d montus tablet 10s,2.0,,mg ,2.0,,5,0,,FOURRTS:-[ VIBRANT ],,,138.0,2,0.7745966692414834
1093697,d-montus tab 1*10,,tablet,d montus,d montus 10s,1.0,d,d,d,160990.0,d montus 5mg/10mg tablet 10s,d,d montus 5/10 10s,tablet,d montus 5mg/10mg tablet 10s,0.7745966692414834,0.7745966692414834,10,10,0.0,d montus tablet 10s,2.0,,mg ,2.0,,5,0,,FOURRTS:-[ VIBRANT ],,,138.0,2,0.7745966692414834
1104190,thyropil 100mcg tab 1*30,,tablet,thyropil 100mcg,thyropil 100 30s,1.0,thyropil,thyropil,thyropil,326237.0,thyropil 25mcg tablet 30s,thyropil,thyropil 25 30s,tablet,thyropil 25mcg tablet 30s,0.6666666666666667,0.6666666666666667,30,30,0.0,thyropil 100mcg tablet 30s,0.0,mcg ,mcg ,1.0,100,25,0,,ALKEM-(*MEDIVA ),,,31.0,3,0.6666666666666667
1104190,thyropil 100mcg tab 1*30,,tablet,thyropil 100mcg,thyropil 100 30s,1.0,thyropil,thyropil,thyropil,326238.0,thyropil 50mcg tablet 30s,thyropil,thyropil 50 30s,tablet,thyropil 50mcg tablet 30s,0.6666666666666667,0.6666666666666667,30,30,0.0,thyropil 100mcg tablet 30s,0.0,mcg ,mcg ,1.0,100,50,0,,ALKEM-(*MEDIVA ),,,31.0,3,0.6666666666666667
