item_code,brand_x,brand_y,manufacturer,id,mrp
VIC0395,vicks baby rub 10ml,vicks baby rub 10ml,PROCTER & GAMBLE HOME PRODUCTS PRIVATE LIMITED,381303.0,40.0
VIS0245,vista ha 0.1% eye drops 10ml,vista ha 0.1% eye drop 10ml,CADILA HEALTHCARE LTD,378205.0,245.0
VIT0554,vitazyme syrup 60ml,vitazyme syrup 60ml,EAST INDIA PHARMACEUTICALS,339235.0,55.0
VIT0648,vitsera serum 50ml,vitsera serum 50ml,ALNICHE LIFE SCIENCES PVT LTD,339512.0,990.0
VOM0014,vomiteb syp 60ml ***,vomiteb syrup 60ml,CHARAK PHARMA PVT LTD,378401.0,36.0
VOM0120,vomihalt 2ml inj,vomihalt 2 mg injection 2ml,IPCA LABORATORIES PVT LTD,340785.0,16.49
VRH0001,vrh moisturizing lotion 150ml,vrh moisturizing lotion 150ml,ADONIS LABORATORIES PVT LTD,341302.0,250.0
WAY0037,wayferol oral suspension 200ml,wayferol oral suspension 200ml,WAYLON BIOTECH PVT LTD,381068.0,210.0
WEL0303,weltone gold syrup 200ml,weltone gold syrup 200ml,AKUMENTIS HEALTHCARE LTD,379309.0,187.0
XER0072,xero-itch lotion 60ml,xero itch lotion 60ml,INDOLANDS PHARMA PVT LTD,380840.0,240.0
XFO0003,xfolia hair growth serum 60ml,xfolia hair growth serum 60ml,GENO PHARMACEUTICALS LTD,378680.0,795.0
ZAN0012,zandu balm 25 ml,zandu balm 25ml,EMAMI LTD,345766.0,95.0
ZAN0194,zandu vishtinduk vati 40's,zandu vishtinduk vati 40s,EMAMI LTD,345835.0,28.0
ZIN0559,zincal cream 10gm,zincal cream 10gm,ALIVE LIFE SCIENCES PVT LTD,348215.0,27.0
ADM0004,admax r cap 10's,admax r capsule 10s,ZUVENTUS HEALTHCARE LTD,105487.0,8.15
ADV0083,advagraf 3mg pr cap 10's,advagraf 3mg pr capsule 10s,ASTELLAS PHARMA INDIA PVT LTD,381726.0,270.0
AFI0027,afitra-sb 50 cap 10's,afitra-sb 50 capsule 10s,RAPROSS PHARMACEUTICALS PVT LTD,380532.0,15.0
AGA0030,agatha-r20 cap 10's,agatha r20 capsule 10s,AVROHN PHARMA (I) LTD,379264.0,13.5
AGN0014,ag nol softgel cap 30's,ag nol softgel capsule 30s,AGI-AGIM BIOTECH,378332.0,17950.0
AGV0001,ag vitpro softgel cap 10's,ag vitpro softgel capsule 10s,AGI-AGIM BIOTECH,378333.0,49.9
ALA0082,alameth-pn softgel cap 10's,alameth-pn softgel capsule 10s,AUREATE HEALTHCARE PVT LTD,378409.0,26.9
ALF0209,alfadosin-8mg cap 10's,alfadosin 8mg capsule 10s,KAYRA INNOPHARM PVT LTD,382835.0,26.9
ALF0210,alfadosin-4mg cap 10's,alfadosin 4mg capsule 10s,KAYRA INNOPHARM PVT LTD,382963.0,16.6
ALL0156,allvit cap 10's,allvit capsule 10s,ADONIS LABORATORIES PVT LTD,108846.0,5.5
ALM0003,almecol-od cap 10's,almecol od capsule 10s,UNISEARCH LAB LTD,108876.0,10.52
AMP0097,ampilin 500 mg cap 10's,ampilin 500mg capsule 10s,HETERO DRUGS LTD,111919.0,5.35
AMP0227,amplobat cap 10's,amplobat capsule 10s,YENISOWL PHARMACEUTICALS,382848.0,235.0
APE0071,apexitra sb 65 cap 10's,apexitra sb 65mg capsule 10s,APEX LABORATORIES LTD,381546.0,14.0
APE0072,apexitra sb 130 cap 10's,apexitra sb 130mg capsule 10s,APEX LABORATORIES LTD,379288.0,25.0
APY0001,apylori cap 30's,apylori capsule 30s,TABLETS INDIA LTD,114317.0,14.91
AQU0136,aquecium cap 30s,aquecium capsule 30s,GENERIX LIFESCIENCES PVT LTD,114454.0,1895.0
ARJ0024,arjopro-l cap 10's,arjopro l capsule 10s,ARJAN BIOTECH PVT LTD,380790.0,219.0
ARN0011,arnopen cap 30's,arnopen capsule 30s,ADONIS LABORATORIES PVT LTD,115230.0,2.5
AST0023,astymin forte cap 10's,astymin forte capsule 10s,TABLETS INDIA LTD,382245.0,9.6
AST0298,astagluon cap 30's,astagluon capsule 30s,MEDARMI BIOPHAR PVT LTD,378449.0,18975.0
AST0303,astymin forte cap 15's,astymin forte capsule 15s,TABLETS INDIA LTD,380199.0,11.45
ATC0040,atchol gold 20 cap 15's,atchol gold 20mg capsule 15s,ARISTO PHARMACEUTICALS PVT LTD,377839.0,6.28
AVI0043,avi-z cap 10's,avi z capsule 10s,ENDO LABORATERIES,118902.0,6.5
AXI0089,axiotem 100mg cap 5's,axiotem 100mg capsule 5s,AXIOMMAX ONCOLOGY PVT LTD,378609.0,9306.0
AXI0091,axiotem 20mg cap 5's,axiotem 20mg capsule 5s,AXIOMMAX ONCOLOGY PVT LTD,378603.0,2520.0
AXI0111,axirel-dsr cap 10's,axirel dsr capsule 10s,YENISOWL PHARMACEUTICALS,379746.0,13.7
AZE0117,azel 80 cap 14's,azel 80 capsule 14s,DR REDDY'S LABORATORIES,380304.0,621.42
BCO0043,b-complex cap 10's,b complex capsule 10s,PHARMACEUTICAL INSTITUTE OF INDIA (PII) PVT LTD,121843.0,3.8
BEN0529,benfoceum cap 10's,benfoceum capsule 10s,LYCEUM LIFE SCIENCES PVT LTD,382094.0,25.0
BEP0031,beplex lz cap 15's,beplex lz capsule 15s,ANGLO FRENCH DRUGS & INDUSTRIES LTD,125158.0,3.26
BHE0003,b-healthy cap 30's,b healthy capsule 30s,JM WELLNESS PVT LTD,381911.0,9.17
BIO0488,biota-p cap 10's,biota p capsule 10s,GENESIS BIOTECH INC,127700.0,18.5
BIO0781,biofibe cap 10's,biofibe capsule 10s,SHREYA LIFESCIENCES PVT LTD,311573.0,6.4
BIO0936,bional garlic cap 30s,bional garlic capsule 30s,MODI OMEGA PHARMA INDIA PVT LTD,127492.0,120.0
BIO1692,biofibe cr cap 10's,biofibe capsule 10s,SHREYA LIFESCIENCES PVT LTD,311573.0,25.0
CAR1288,carelipid cap 10's,carelipid capsule 10s,HIM-HIMERUS MEDICAL SOLUTIONS,381211.0,21.0
CEF0020,cefdiel 300mg cap 10's,cefdiel 300 cap 10s,RANBAXY LABORATORIES,376649.0,38.85
CHL0010,chloromycetin 250mg cap 10's,chloromycetin 250 mg cap 10s,PFIZER LTD,376647.0,6.6
CIT0273,citdol-k2 soft gelatin cap 10's,citdol  k2 soft gelatin capsule 10s,3M INDIA LTD,153241.0,12.0
COB0055,cobatea cap 10's,cobatea capsule 10s,AARGE DRUGS PVT LTD,381266.0,12.0
COG0044,cognisules cap 10's,cognisules capsule 10s,PFIZER LTD,156442.0,7.81
COG0090,cogen q10 softgel cap 10's,cogen q10 softgel capsule 10s,ALBAGEN LIFESCIENCES PVT LTD,381913.0,45.8
COL0894,colostra  cap 10's,colostra capsule 10s,GEN PHARMA INTERNATIONAL PVT LTD,157013.0,10.0
COM0192,combitone cap 6s,combitone capsule 6s,ADONIS LABORATORIES PVT LTD,157215.0,17.41
COS0224,cosatyl 1000mg softgel cap 10's,cosatyl 1gm softgel capsule 10s,INMED THERAPEUTICS,382471.0,24.0
CPI0005,cpink - xt cap 10's,cpink xt capsule 10s,WANBURY LTD,158984.0,5.3
CUR0259,curprime softgel cap 10's,curprime softgel capsule 10s,CRMS PHARMACEUTICALS PVT LTD,381794.0,29.9
D3T0003,d3-total cap 8's,d3 total capsule 8s,WOCKHARDT LTD,161128.0,28.0
DAY0007,dayfresh  cap 10's,dayfresh capsule 10s,DUMMY,162030.0,9.0
DAY0053,dayfresh-3g cap 10's,dayfresh   3g capsule 10s,STADIA BIOTECH PVT LTD,162028.0,9.9
DEP0010,depin 10mg cap 100's,depin 10 capsule 100s,ZYDUS CADILA HEALTHCARE LTD,163678.0,1.31
DEX0428,dexolan 30mg mr cap 10's,dexolan 30mg capsule 10s,WATERLEY PHARMACEUTICALS PVT LTD,382303.0,15.5
DIA0760,diataal-d nutripop cap 10's,diataal d nutripop capsule 10s,USV LTD,377271.0,12.0
DOE0002,doesz-dsr cap 10's,doesz dsr capsule 10s,ROSA LIFE SCIENCES,383089.0,10.1
DOF0009,dofomo cap 10's,dofomo capsule 10s,TIL PHARMA,168422.0,7.25
DOX0031,doxycycline 100mg cap 10's,doxycycline 100 mg capsule 10s,INDI PHARMA PVT LTD,170129.0,2.0
DTA0014,d-take 60k softgel cap 4's,d take 60k softgel capsule 4s,MEDPHYSIS LIFESCIENCE,380023.0,32.75
ELM0001,elmecob plus cap 10's,elmecob plus capsule 10s,ELDER PHARMACEUTICALS LTD,185264.0,11.0
ENE0144,energic-31 cap.  10s,energic 31 capsule 10s,3M INDIA LTD,381651.0,80.0
ENI0008,enipsa od cap 10's,enipsa od capsule 10s,ASARVA LIFE SCIENCES PVT LTD,379762.0,17.8
ENZ0135,enzamide 40mg cap 28's,enzamide 40mg capsule 28s,INTAS PHARMACEUTICALS LTD,378569.0,27500.0
ESO0278,esofit it cap 15's,esofit it capsule 15s,ALTEUS BIOGENICS PVT LTD,377105.0,11.13
ESV0005,esverol plus cap 10's,esverol plus capsule 10s,DELCURE LIFESCIENCE LTD,189286.0,14.93
EVI0024,evion  omega 200mg cap 10's,evion omega 200 capsule 10s,MERCK LTD,190578.0,1.44
EXE0109,exelon 1.5mg cap 60's,exelon 1.5mg capsule 60s,NOVARTIS INDIA LTD,190785.0,4260.0
FAV0008,favolife cap 10's,favolife capsule 10s,FDC LTD,192204.0,8.8
FEM0135,femarelle cap 30s,femarelle capsule 30s,SIGMA LABORATORIES PVT LTD,192769.0,24.2
FES0028,fesovit spansule cap 30's,fesovit spansule capsule 30s,GLAXO SMITHKLINE PHARMACEUTICALS LTD,193795.0,4.72
FIN0142,finuron cap 10's,finuron capsule 10s,FIALE PHARMACEUTICALS PVT LTD,194543.0,12.0
FOL0652,folmeth o cap 10's,folmeth o capsule 10s,THOERIS LIFESCIENCES,381538.0,13.0
FOR0515,forisil veg cap 20's,forisil veg capsule 20s,PHARAMANOVA SPECIALITIES PVT LTD,379528.0,25.0
FOR0526,fortisil osa 100 veg cap 10's,fortisil osa 100mg veg capsule 10s,ADROIT HEALTHCARE PVT LTD,381701.0,69.9
FUN0220,funzi it sb 65mg cap 10's,funzi it sb 65mg capsule 10s,CORONA REMEDIES PVT LTD,383070.0,14.64
FUN0221,funzi it sb 130mg cap 10's,funzi it sb 130mg capsule 10s,CORONA REMEDIES PVT LTD,383071.0,23.0
FUN0223,fungoza-it 200 cap 10's,fungoza it 200 capsule 10s,MRL PHARMA PVT LTD,379401.0,26.5
G2V0001,g2v3 cap 10's,g2v3 capsule 10s,CENTAUR PHARMACETICALS PVT LTD,378812.0,24.0
GAR0191,garcini cap 10's,garcini capsule 10s,A.V.GUPTA & CO.PVT.LTD.,199708.0,1.08
GAR0377,garlic pearls  cap 10's,garlic pearls capsule 10s,SUNPHARMACEUTICALINDUSTRIESOTC,199725.0,1.5
GAR0441,garbolim ca cap 10's,garbolim ca capsule 10s,MOVA PHARMACEUTICALS PVT LTD,199701.0,29.98
GAS0174,gastocid-dsr cap 10's,gastocid dsr capsule 10s,HUMAN RISE PHARMA PVT LTD,379073.0,8.8
GLO0185,glohem tr cap(1x15),glohem capsule tr 15s,J B CHEMICALS & PHARMACEUTICALS LTD,203209.0,4.0
GRA0327,grabocal-gold softgel cap 10's,grabocal gold softgel capsule 10s,AAURA CARE PHARMACEUTICAL PVT LTD,381108.0,25.0
GRA0344,gramodox cap 10's,gramodox capsule 10s,OXIRLCH HEALTHCARE PVT LTD,378765.0,9.9
GUD0017,himalaya guduchi capsules 60's,himalaya guduchi capsule 60s,THE HIMALAYA DRUG COMPANY-(WELLNESS),376922.0,100.0
HEA0512,health-b12 softgel cap 10's,health b12 softgel capsule 10s,HOUSTON SCIENTIFIC,381194.0,28.5
HIM0191,himalaya gokshura capsules 60's,himalaya gokshura capsule 60s,THE HIMALAYA DRUG COMPANY-(WELLNESS),380999.0,152.0
HIM0218,himalaya sunthi capsules 60's,himalaya sunthi capsule 60s,THE HIMALAYA DRUG COMPANY-(WELLNESS),211071.0,100.2
HIR0015,hirabezol-d cap 10's,hirabezol d capsule 10s,UNIX HEALTH CARE,381160.0,7.99
HOD0002,hodrex 500mg cap 10's,hodrex 500mg capsule 10s,AXIOMMAX ONCOLOGY PVT LTD,379372.0,13.4
HOS0003,hostacycline 250mg cap 10's,hostacycline 250mg capsule 10s,AVENTIS PHARMA,211759.0,1.13
IBR0005,ibrunat 140mg cap 30's,ibrunat 140mg capsule 30s,NATCO PHARMA LTD,380426.0,9500.0
IMU0095,imuxtra cap 60's,imuxtra capsule 60s,AUREATE HEALTHCARE PVT LTD,378352.0,2690.0
IRE0018,iret-10mg cap 10's,iret 10 mg capsule 10s,ADCOCK INGRAM HEALTHCARE PVT LTD,215937.0,9.5
ITR0029,itrasys 200mg cap 2's,itrasys 200 capsule 2s,H&H PHARMACEUTICALS LTD,216786.0,18.0
ITR0049,itrabond 100 cap 4's,itrabond 100 capsule 4s,BRINTON PHARMACEUTICAL PVT LTD,216615.0,4.9
ITR0059,itragen-200mg cap 4's,itragen 200mg capsule 4s,MACLEODS PHARMACEUTICALS LTD,216685.0,19.6
ITR0067,itrastar 200mg cap 4's,itrastar 200mg capsule 4s,WALLACE PHARMACEUTCALS LTD,216778.0,35.0
ITR0068,itrastar 100mg cap 4's,itrastar 100mg capsule 4s,WALLACE PHARMACEUTCALS LTD,216775.0,18.0
ITR0099,itracyp-100mg cap 4's,itracyp 100mg capsule 4s,ICEBERG HEALTHCARE PVT LTD,216646.0,90.0
ITR0104,itrapex 100mg cap 7's,itrapex 100 capsule 7s,APEX LABORATORIES LTD,216750.0,12.0
ITR0118,itragreat-200mg cap 4's,itragreat 200 capsule 4s,LIFESTAR PHARMA PVT LTD,216693.0,33.0
ITR0376,itromed-100 cap 10's,itromed 100mg capsule 10s,LEEFORD HEALTH CARE LTD,380184.0,18.5
ITR0409,itradus 200mg cap 10's,itradus 200mg capsule 10s,ZYDUS PHARMA LTD,381902.0,43.75
JOL0064,jolyrab-dsr cap 10's,jolyrab dsr capsule 10s,ALGEN HEALTHCARE LTD,378422.0,9.8
KER0138,kerashine new softgel cap 15's,kerashine new softgel capsule 15s,SYSCUTIS HEALTHCARE PVT LTD,380679.0,21.33
KLO0006,klox 500mg cap 10's,klox 500mg capsule 10s,HETERO DRUGS LTD,222539.0,6.0
KOQ0002,koq cap 10's,koq capsule 10s,BIOBERICA LABS INDIA PVT LTD,378978.0,39.9
LAN0006,lanspro 15mg dt caps 10's,lanspro 15mg capsule 10s,IND SWIFT LTD,224730.0,5.25
LEN0112,lenvatol 10 cap 10's,lenvatol 10mg capsule 10s,CIPLA LTD,380337.0,399.5
LEN0124,lenvakast-10 cap 10's,lenvakast 10mg capsule 10s,APRAZER HEALTHCARE PVT LTD,381665.0,319.5
LEN0128,lenva 4mg cap 10's,lenva 4mg capsule 10s,HETERO HEALTHCARE LTD,382465.0,220.0
LEP0001,leptos 10mg cap 15's,leptos 10 capsule 15s,ABBOTT INDIA LIMITED,226354.0,3.75
LOL0002,lol sr 40mg cap 10's,lol 40mg capsule sr 10s,MANO PHARMA PVT LTD,229811.0,3.24
LUT0004,lutivit cap 10's,lutivit capsule 10s,MICRO LABS LTD,382122.0,17.2
LYC0020,lyco 4 cap 10's,lyco 4 capsule 10s,ADONIS LABORATORIES PVT LTD,232530.0,9.45
LYC0091,lycosim cap 10's,lycosim capsule 10s,ZYDUS CADILA HEALTHCARE LTD,232669.0,7.5
M2V0001,m2vgold-9g softgel cap 10's,m2vgold 9g softgel capsule 10s,ROSA LIFE SCIENCES,379868.0,28.0
MAN0480,mantedanib-150 softgel cap 10's,mantedanib 150mg softgel capsule 10s,MANKIND PHARMA,380931.0,90.0
MAX0161,maxifol cap (1x15),maxifol capsule 15s,SUN PHARMACEUTICAL INDUSTRIES LTD,235569.0,2.32
MEC0094,mecomulty cap 10's,mecomulty capsule 10s,BIO PRODUCT LABORATORY LTD,236362.0,8.6
MEG0175,megastar cap 10's,megastar capsule 10s,DUMMY,237743.0,13.5
MEG0477,megabit-plus softgel cap 10's,megabit plus softgel capsule 10s,BRITTCO PHARMA CARE,381775.0,39.9
MEN0164,menoquil cap 30s,menoquil capsule 30s,GENERIX LIFESCIENCES PVT LTD,380489.0,3052.0
MET0004,met-neurobion cap 10's,met neurobion capsule 10s,MERCK LTD,239713.0,8.99
MIR0185,miracle-plus cap 10's,miracle plus capsule 10s,AZILLIAN HEALTHCARE PVT LTD,241760.0,15.0
MIT0136,mitostar softgel cap 10's,mitostar softgel capsule 10s,HIMEROS PHARMACEUTICALS PVT LTD,381873.0,64.0
MOL0103,molnaflu 200mg cap 40's,molnaflu 200mg capsule 40s,AUROBINDO PHARMA,381655.0,1999.0
MOL0114,molnudac 200 cap 40's,molnudac 200mg capsule 40s,ZYDUS PHARMA LTD,380316.0,1399.0
MOV0139,movfor 200mg cap 40's,movfor 200mg capsule 40s,HETERO DRUGS LTD,380663.0,2490.0
MUL0108,multizac cap 10's,multizac capsule 10s,A R K COMPANY,246018.0,4.5
NAU0015,nauging b6 cap 10's,nauging b6 capsule 10s,FOURRTS (INDIA) LABORATORIES PVT LTD,249708.0,5.0
NE40002,ne-400 softgel cap 15's,ne 400mg softgel capsule 15s,CACHET PHARMACEUTICALS PVT LTD,380871.0,10.33
NEU0026,neurotrat cap 10's,neurotrat capsule 10s,ZYDUS CADILA HEALTHCARE LTD,251841.0,0.96
NIF0031,niftran 100mg cap 20's,niftran 100mg capsule 20s,SUN PHARMACEUTICAL INDUSTRIES LTD,253335.0,9.66
NOG0013,nogacid d cap 15's,nogacid d capsule 15s,ZYDUS CADILA HEALTHCARE LTD,376970.0,7.03
NOK0024,nokver-100mg cap 4's,nokver 100 capsule 4s,LA PRISTINE BIOCEUTICALS LTD,255383.0,15.75
NOM0077,nomo cr cap 10's,nomo capsule cr 10s,RAPROSS PHARMACEUTICALS PVT LTD,255480.0,6.1
NOR0483,nortipan-dm cap 10's,nortipan dm capsule 10s,MEDLEY PHARMACEUTICALS PVT LTD,381314.0,19.9
NUR0497,nurodoxine cap 10's,nurodoxine capsule 10s,CLINZERV PHARMACEUTICALS PVT LTD,382046.0,35.0
OCU0070,ocuwel cap 15's,ocuwel capsule 15s,FDC LTD,259842.0,19.0
OMP0004,omper - d cap 10's,omper d capsule 10s,UNICHEM LABORATORIES LTD.,263724.0,4.55
OXI0068,oxitard cap 10's,oxitard capsule 10s,THE HIMALAYA DRUG COMPANY-(PHARMA),362462.0,5.1
OXI0103,oxicare cap 10's,oxicare capsule 10s,DUMMY,268295.0,6.5
OXY0073,oxyban cap 15's,oxyban capsule 15s,KEE PHARMA LTD,268597.0,4.0
OXY0344,oxyzen-q-10 softgel cap 10's,oxyzen q 10 softgel capsule 10s,SYMBIOSIS PHARMACEUTICALS PVT LTD,379878.0,45.0
PAN1035,pantas-dsr cap 10's,pantas dsr capsule 10s,TEXAS PHARMACEUTICALS PVT LTD,378506.0,6.5
PEN0495,penhex-dsr cap 10's,penhex dsr capsule 10s,AMNICURE HEALTHCARE PVT LTD,378953.0,12.0
PHE0146,pherol-400mg softgel cap 10's,pherol 400mg softgel capsule 10s,AMBRONS PHARMA PVT LTD,378678.0,20.0
POW0065,power d3 60k cap 4's,power d3 60k capsule 4s,UNICHEM LABORATORIES LTD.,278426.0,25.0
PRA0388,prabin-m 75/750 cap 10's,prabin m 75mcg/750mcg capsule 10s,HETERO HEALTHCARE LTD,380662.0,14.0
PRE0707,pregabanyl plus cap 10's,pregabanyl plus capsule 10s,LEEFORD HEALTH CARE LTD,381256.0,10.0
PRE1230,prebiotic cap 10's,prebiotic capsule 10s,MED LABROTORIES PVT LTD,382316.0,11.8
PRI0516,primajoy softgel cap 10's,primajoy softgel capsule 10s,BOSNER LIFESCIENCES PVT LTD,380858.0,28.0
PRI0598,primcyv 125mg cap 21's,primcyv 125mg capsule 21s,DR REDDY'S LABORATORIES,378650.0,95000.0
PRO0253,protera-d cap 10's,protera d capsule 10s,LUPIN LABORATORIES LTD,281745.0,8.3
PRO0420,probiotic cap 10's,probiotic capsule 10s,LEVIN LIFESCIENCES PVT LTD,381667.0,5.9
PRO1717,probit cap 10's,probit capsule 10s,STADIA BIOTECH PVT LTD,280664.0,54.0
PRO1834,probiart cap 10s,probiart capsule 10s,MEDIARKA LIFE SCIENCES PVT LTD,280651.0,42.3
PRO1901,pro-beptic cap 10's,pro beptic capsule 10s,DUMMY,280640.0,18.0
PRO2536,pro-z cap 10's,pro z capsule 10s,KUM-KUMAR PRODUCT,280577.0,13.5
PUR0306,pure nutrition lung detox cap 60's,pure nutrition lung detox capsule 60s,HER-HERBS,381179.0,1799.0
QRA0005,qrahep cap 10's,qrahep capsule 10s,LA RENON HEALTHCARE PVT LTD,380371.0,49.0
QSO0009,q-some softgel cap 10's,q some softgel capsule 10s,NUCLEOSOME CARE PHARMA LLP,379703.0,59.0
RAB0254,rabiplus cap 10's,rabiplus capsule 10s,WANBURY LTD,285298.0,9.0
RAB1098,rabidone dsr cap 10's,rabidone dsr capsule 10s,MAKERS LABORATORIES LTD,376781.0,8.2
RAB1420,rabomas-lsr cap 10's,rabomas lsr capsule 10s,MASCOT HEALTH SEIRES PVT LTD,378913.0,19.58
RAB1456,rabekath-dsr cap 10's,rabekath dsr capsule 10s,KATHKIN LIFESCIENCES,378781.0,8.4
RAB1505,rabesome-20 cap 10's,rabesome 20mg capsule 10s,NUCLEOSOME CARE PHARMA LLP,379706.0,10.9
RAB1591,rabibol-dsr cap 10's,rabibol dsr capsule 10s,PICTUS PHARMACEUTICAL PVT LTD,381167.0,9.2
RAM0041,ramihart 2.5mg cap 7's,ramihart 2.5 capsule 7s,MANKIND PHARMA,286443.0,3.62
RBP0004,rb-plus cap 10's,rb plus capsule 10s,ROYAL LAB,287389.0,11.0
REC0082,recovit total cap 15's,recovit total capsule 15s,LUPIN LABORATORIES LTD,287937.0,6.65
REC0310,recoup cap 10's,recoup capsule 10s,FAITH PHARMACEUTICALS LTD,382884.0,18.0
RET0104,retinox d cap 10's,retinox d capsule 10s,AJANTA PHARMA LTD,290160.0,11.0
RIC0204,richsun-d3 60k softgel cap 4's,richsun d3 60k softgel capsule 4s,LIFEZEST PHARMACEUTICAL PVT LTD,379836.0,28.75
RIV0003,rivamer 4.5 mg cap 10's,rivamer 4.5mg capsule 10s,SUN PHARMACEUTICAL INDUSTRIES LTD,292088.0,11.7
ROP0053,ropez dsr cap 10's,ropez dsr capsule 10s,ADONIS LABORATORIES PVT LTD,293013.0,7.9
ROS0888,rosi-q 300mg softgel cap 10's,rosi q 300mg softgel capsule 10s,EDURA PHARMACEUTICALS PVT LTD,380811.0,119.9
ROZ0263,rozfirst-gold 10mg cap 10's,rozfirst gold 10mg capsule 10s,SINSAN PHARMACEUTICALS PVT LTD,379225.0,11.4
ROZ0264,rozfirst-gold 20mg cap 10's,rozfirst gold 20mg capsule 10s,SINSAN PHARMACEUTICALS PVT LTD,381521.0,16.0
RUB0035,rubragran cap 10's,rubragran capsule 10s,SARABHAI CHEMICALS PVT LTD,294823.0,3.74
SAP0059,sapcal softgel cap 10's,sapcal softgel capsule 10s,SPA BIOLOGICAL LABS,378750.0,11.0
SHE0155,shelgut pro cap 10's,shelgut pro capsule 10s,VIENTO HEALTHCARE LTD,379894.0,15.0
SKI0038,skin o2  cap 10's,skin o2 capsule 10s,ELDER PHARMACEUTICALS LTD,313280.0,17.0
SOM0118,somaday-dsr cap 10's,somaday dsr capsule 10s,KAYRA INNOPHARM PVT LTD,382827.0,7.87
SOM0119,somaday-l cap 10's,somaday l capsule 10s,KAYRA INNOPHARM PVT LTD,382834.0,19.8
SUB0088,subitral 50 cap 10's,subitral 50mg capsule 10s,INDOCO REMEDIES LTD,379489.0,9.0
SUB0089,subitral ds 100 cap 10's,subitral ds 100 capsule 10s,INDOCO REMEDIES LTD,379477.0,15.0
SUP0431,super power cap 10's,super power capsule 10s,SEARCH ORBIS PHARMACEUTICALS PVT LTD,319203.0,8.3
SYS0055,sysfol - active cap 10's,sysfol active capsule 10s,SYSTOPIC LABORATORIESS PVT LTD,382247.0,8.5
TAG0003,himalaya tagara capsules 60's,himalaya tagara capsule 60s,THE HIMALAYA DRUG COMPANY-(WELLNESS),381046.0,2.5
THR0002,thrive - g   cap 10's,thrive g capsule 10s,ELDER PHARMACEUTICALS LTD,326080.0,7.3
TOF0026,toff plus cap 10's,toff plus capsule 10s,PANACEA BIOTEC LTD,327255.0,6.99
TOF0058,toferrin cap 10's,toferrin capsule 10s,BIOBERICA LABS INDIA PVT LTD,378973.0,29.9
TOP0400,topan-dsr cap 10's,topan dsr capsule 10s,LAKSUN LIFE SCIENCES,327583.0,7.9
TRI0075,tricobal cap 10's,tricobal capsule 10s,GENO PHARMACEUTICALS LTD,329529.0,11.0
UBA0004,ubalfa cap 10's,ubalfa capsule 10s,ALNICHE LIFE SCIENCES PVT LTD,379459.0,60.0
UNI0193,union cap 130's,union capsule 130s,AERAN LAB INDIA PVT LTD,333485.0,9.81
UTI0051,utiremede cap 60's,utiremede capsule 60s,MEDULLA PHARMACEUTICALS PVT LTD,380491.0,5595.0
VEE0058,veenat 100 mg cap 120's,veenat 100 capsule 120s,NATCO PHARMA LTD,336441.0,10260.0
VIB0011,vibelan forte cap 10's,vibelan forte capsule 10s,ABBOTT INDIA LIMITED,337635.0,15.53
VIB0042,vibact ibs  cap 10's,vibact ibs capsule 10s,USV LTD,337614.0,32.5
VIM0022,viminta gold cap 10's,viminta gold capsule 10s,MOLEKULE (INDIA) PVT LTD,338015.0,17.5
VIT0029,vitminac cap 10's,vitminac capsule 10s,MANO PHARMA PVT LTD,339330.0,5.3
VIT0043,vitamer ea cap 10's,vitamer ea capsule 10s,MICRO LABS LTD,339050.0,11.88
VIT1173,vitamin-ee 400 softgel cap 10's,vitamin ee 400mg softgel capsule 10s,CULEUM LIFE SCIENCES (CLS),381529.0,3.75
VLQ0001,vlq-plus softgel cap 10's,vlq plus softgel capsule 10s,MIBSONS PHARMACEUTICALS PVT LTD,378664.0,26.9
WHO0007,wholesum cap 15's,wholesum capsule 15s,PANACEA BIOTEC LTD,342693.0,7.26
XEQ0001,xeq-10 softgel cap 10's,xeq 10 softgel capsule 10s,BIOHEX LIFESCIENCES LTD,378957.0,70.0
ZED0104,zedvion gold softgel cap 10's,zedvion gold softgel capsule 10s,VENOVA PHARMACEUTICALS PVT LTD,382329.0,119.9
ZOR0122,zorich cap 10's,zorich capsule 10s,GENECAESSENTIA LIFE SCIENCES INC,349879.0,14.5
ZTI0002,zti-sb 50 cap 10's,zti sb 50mg capsule 10s,IPCA LABORATORIES PVT LTD,378184.0,13.5
ZTI0003,zti-sb 100 cap 10's,zti sb 100mg capsule 10s,IPCA LABORATORIES PVT LTD,378185.0,24.0
CLO1307,clonorest-0.5mg md tab 15's,clonorest 0.5mg tablet 15s.,ALTEUS BIOGENICS PVT LTD,377036.0,3.27
ILA0005,ilaz new tab 10's ***,new ilaz tablet 10s,ZYDUS CADILA HEALTHCARE LTD,252110.0,21.4
ILA0028,ilaz new tab 10's,new ilaz tablet 10s,ZYDUS CADILA HEALTHCARE LTD,252110.0,13.5
LIP0329,lipiout-f 10/160mg tab 10's,lipiout f 160mg/10mg tablet 10s,FOREGEN HEALTHCARE LTD,382978.0,18.0
NEW0112,vehycal new tab 10's ***,new vehycal tablet 10s,3M INDIA LTD,252235.0,9.64
NUT0729,nutriepic kit tab 20's,nutriepic tablet 20s kit,D-CURE PHARMACEUTICALS PVT LTD,381585.0,335.0
TEL1909,teldawn amh 40/12.5/5mg tab 10's,teldawn amh 40mg/5mg/12.5mg tablet 10s,FUSION HEALTH CARE PVT LTD,383095.0,13.0
