item_code,brand_x,Master Catalogue name,medicine_type_x,exp_sku_brand,mod_brand,count_syp,exp_sku_brand2,exp_sku_brand3,exp_sku_brand4,exp_sku_brand5,id,brand_y,medicine_type_y,sku_brand,new_brand,new_brand2,cosine,max_cosine,salt_flag,mod_brand2,uom_flag,uom_x,uom_y,pack,manufacturer,catg,subcatg,mrp,medicine_type_flag,count_cap,count_tab,count,mod_cosine,quantity_x,quantity_y,quantity_flag,strength_flag,strength_x,strength_y
17488,sm fibro softgel cap 20s,,capsule,sm fibro softgel,sm fibro softgel 20s,,sm fibro,sm,sm,,313541.0,sm fibro soft gelatin capsule 20s,capsule,sm,sm fibro sg 20s,sm fibro sg capsule 20s,0.75,0.75,0.0,sm fibro softgel capsule 20s,2.0,,,20s,INDOCO REMEDIES LTD,,,270.0,,1.0,,1,0.75,20,20.0,0.0,2.0,,
18946,eido -fe forte capsule 10c,,capsule,eido fe forte,eido fe forte 10c,,eido fe,eido,eido,,184545.0,eido  fe forte capsule 10s,capsule,eido,eido fe forte 10s,eido fe forte capsule 10s,0.75,0.75,0.0,eido fe forte capsule 10c,2.0,,,10c,LA RENON HEALTHCARE,,,193.0,,1.0,,1,0.75,,10.0,1.0,2.0,,
18965,spirex plus softgel cap 10c,,capsule,spirex plus softgel,spirex plus softgel 10c,,spirex plus,spirex,spirex,,316060.0,spirex plus softgel capsule 10s,capsule,spirex,spirex plus softgel 10s,spirex plus softgel capsule 10s,0.75,0.75,0.0,spirex plus softgel capsule 10c,2.0,,,10c,AN PHARMACEUTICALS,,,294.0,,1.0,,1,0.75,,10.0,1.0,2.0,,
20,mega-3 softgel cap 30c,,capsule,mega 3 softgel,mega 3 softgel 30c,,mega 3,mega,mega,,237465.0,mega  3 soft gelatin capsule 30s,capsule,mega,mega 3 sg 30s,mega 3 sg capsule 30s,0.5,0.5,0.0,mega 3 softgel capsule 30c,2.0,,,30c,DR. REDDY LABORATORIES LTD,,,394.75,,1.0,,1,0.5,,30.0,1.0,2.0,,
318331180,nervmax d 75/20 cap 10c,,capsule,nervmax d 75/20,nervmax d 75/20 10c,,nervmax d,nervmax,nervmax,,382786.0,nervmax d-75/20 capsule 10s,capsule,nervmax,nervmax d 75/20 10s,nervmax d 75/20 capsule 10s,0.7999999999999998,0.7999999999999998,1.0,nervmax d 75/20 capsule 10c,2.0,,,10c,ALKEM,,,198.0,,1.0,,1,0.7999999999999998,,10.0,1.0,2.0,,
8980,uprise d3 2k cap 10c,,capsule,uprise d3 2k,uprise d3 2k 10c,,uprise d3,uprise,uprise,,361804.0,uprise d3 2k soft gelatin capsule 10s,capsule,uprise,uprise d3 2k sg 10s,uprise d3 2k sg capsule 10s,0.6708203932499369,0.6708203932499369,0.0,uprise d3 2k capsule 10c,2.0,,,10c,ALKEM,,,144.0,,1.0,,1,0.6708203932499369,upri,10.0,1.0,2.0,,
9839,lycostar-new rf cap 10c,,capsule,lycostar new rf,lycostar new rf 10c,,lycostar new,lycostar,lycostar,,232683.0,lycostar new capsule 10s,capsule,lycostar,lycostar new 10s,lycostar new capsule 10s,0.5773502691896258,0.5773502691896258,0.0,lycostar new rf capsule 10c,2.0,,,10c,MANKIND,,,159.9,,1.0,,1,0.5773502691896258,lyco,10.0,1.0,2.0,,
9928,nurokind gold rf cap 10c,,capsule,nurokind gold rf,nurokind gold rf 10c,,nurokind gold,nurokind,nurokind,,362521.0,nurokind  gold rf capsule 10s,capsule,nurokind,nurokind gold rf 10s,nurokind gold rf capsule 10s,0.75,0.75,0.0,nurokind gold rf capsule 10c,2.0,,,10c,MANKIND,,,99.9,,1.0,,1,0.75,,10.0,1.0,2.0,,
29645,murine-300 cap 10s,,capsule,murine,murine 300 10s,,murine,murine,murine,,246134.0,murine 300 capsule 10s,capsule,murine,murine 300 10s,murine 300 capsule 10s,,,0.0,murine 300 capsule 10s,,,,10s,AKCENT HEALTHCARE,,,1550.0,,1.0,,1,,,,,,,
29920,budamate 100 transcap 30s,,capsule,budamate,budamate 100 30s,,budamate,budamate,budamate,,142588.0,budamate 100 transcaps 30s,capsule,budamate,budamate 100 30s,budamate 100 capsule 30s,,,0.0,budamate 100 capsule 30s,,,,30s,LUPIN LTD,,,141.41,,1.0,,1,,,,,,,
29985,macuvon cap 10s,,capsule,macuvon,macuvon 10s,,macuvon,macuvon,macuvon,,233447.0,macuvon capsule 10s,capsule,macuvon,macuvon 10s,macuvon capsule 10s,,,0.0,macuvon capsule 10s,,,,10s,NEOMEDIX HEALTHCARE LTD.,,,245.0,,1.0,,1,,,,,,,
29992,vcofol cap 10s,,capsule,vcofol,vcofol 10s,,vcofol,vcofol,vcofol,,379134.0,vcofol capsule 10s,capsule,vcofol,vcofol 10s,vcofol capsule 10s,,,0.0,vcofol capsule 10s,,,,10s,NEOMEDIX HEALTHCARE LTD.,,,245.0,,1.0,,1,,,,,,,
25162,oxilyk cap 10s,,capsule,oxilyk,oxilyk 10s,,oxilyk,oxilyk,oxilyk,,373013.0,oxilyk capsule 10s,capsule,oxilyk,oxilyk 10s,oxilyk capsule 10s,,,0.0,oxilyk capsule 10s,,,,10s,ACCUFFY LIFESCIENCES,,,387.0,,1.0,,1,,,,,,,
325330884,palmova cap 10s,,capsule,palmova,palmova 10s,,palmova,palmova,palmova,,379458.0,palmova capsule 10s,capsule,palmova,palmova 10s,palmova capsule 10s,,,0.0,palmova capsule 10s,,,,10s,ALNICHE LIFE SCIENCES PVT LTD,,,395.0,,1.0,,1,,,,,,,
28423,suncumin cap 10s,,capsule,suncumin,suncumin 10s,,suncumin,suncumin,suncumin,,380759.0,suncumin capsule 10s,capsule,suncumin,suncumin 10s,suncumin capsule 10s,,,0.0,suncumin capsule 10s,,,,10s,A.R PHARMACEUTICALS,,,549.0,,1.0,,1,,,,,,,
17880,distone cap 24s,,capsule,distone,distone 24s,,distone,distone,distone,,167638.0,distone capsule 24s,capsule,distone,distone 24s,distone capsule 24s,,,0.0,distone capsule 24s,,,,24s,IND SWIFT LABORATORIES LTD,,,216.0,,1.0,,1,,,,,,,
29858,krimega softgel cap 10s,,capsule,krimega softgel,krimega softgel 10s,,krimega,krimega,krimega,,381113.0,krimega softgel capsule 10s,capsule,krimega,krimega softgel 10s,krimega softgel capsule 10s,,,0.0,krimega softgel capsule 10s,,,,10s,MOREPEN LABORATORIES LTD.,,,690.0,,1.0,,1,,,,,,,
24685,liqui d3 cap 4tab 4s,,capsule,liqui d3,liqui d3 4s,,liqui,liqui,liqui,,228734.0,liqui d3 capsule 4s,capsule,liqui,liqui d3 4s,liqui d3 capsule 4s,,,0.0,liqui d3 capsule 4s 4s,,,,4s,TROIKAA PHARMACEUTICALS LTD,,,146.6,,1.0,,1,,,,,,,
30367,r-site cap 10s,,capsule,r site,r site 10s,,r,r,r,,284460.0,r site capsule 10s,capsule,r,r site 10s,r site capsule 10s,,,0.0,r site capsule 10s,,,,10s,RAYMED PHARMACEUTICALS LTD,,,190.0,,1.0,,1,,,,,,,
25137,dosin-d cap 10s,,capsule,dosin d,dosin d 10s,,dosin,dosin,dosin,,169659.0,dosin d capsule 10s,capsule,dosin,dosin d 10s,dosin d capsule 10s,,,0.0,dosin d capsule 10s,,,,10s,CORONA REMIDIES PVT.LTD,,,425.9,,1.0,,1,,,,,,,
29859,rabipen plus cap 10s,,capsule,rabipen plus,rabipen plus 10s,,rabipen,rabipen,rabipen,,285291.0,rabipen plus capsule 10s,capsule,rabipen,rabipen plus 10s,rabipen plus capsule 10s,,,0.0,rabipen plus capsule 10s,,,,10s,MOREPEN LABORATORIES LTD.,,,172.7,,1.0,,1,,,,,,,
30166,supranerv cap 10s,,capsule,supranerv,supranerv 10s,,supranerv,supranerv,supranerv,,319405.0,supranerv capsule 10s,capsule,supranerv,supranerv 10s,supranerv capsule 10s,,,0.0,supranerv capsule 10s,,,,10s,Oaknet Healthcare Pvt Ltd,,,212.64,,1.0,,1,,,,,,,
10304,clavix  gold 10 cap 15s,,capsule,clavix gold,clavix gold 10 15s,,clavix,clavix,clavix,,153986.0,clavix gold 10 capsule 15s,capsule,clavix,clavix gold 10 15s,clavix gold 10 capsule 15s,,,0.0,clavix gold 10 capsule 15s,,,,15s,INTAS PHARMACEUTICALS,,,81.5,,1.0,,1,,,,,,,
10197,nupenta tab 15s,,tablet,nupenta,nupenta 15s,,nupenta,nupenta,nupenta,,380378.0,nupenta 40mg tablet 15s,tablet,nupenta,nupenta 40 15s,nupenta 40mg tablet 15s,0.8164965809277259,0.8164965809277259,0.0,nupenta tablet 15s,2.0,,mg ,15s,MACLEODS,,,82.5,,,1.0,1,0.8164965809277259,15,15,0.0,2.0,,40
10236,gudril tab 30c,,tablet,gudril,gudril 30c,,gudril,gudril,gudril,,205849.0,gudril tablet 10s,tablet,gudril,gudril 10s,gudril tablet 10s,0.4999999999999999,0.4999999999999999,0.0,gudril tablet 30c,2.0,,,30c,INTAS PHARMACEUTICALS,,,114.0,,,1.0,1,0.4999999999999999,,10,1.0,2.0,,
10851,letpro tab 10s,,tablet,letpro,letpro 10s,,letpro,letpro,letpro,,226525.0,letpro 2.5mg tablet 5s,tablet,letpro,letpro 2.5 5s,letpro 2.5mg tablet 5s,0.3535533905932737,0.3535533905932737,0.0,letpro tablet 10s,2.0,,mg ,10s,ARISTO,,,146.44,,,1.0,1,0.3535533905932737,10,5,1.0,2.0,,2.5
13140,evacure  4 tab 15s,,tablet,evacure,evacure 4 15s,,evacure,evacure,evacure,,381731.0,evacure tablet 15s,tablet,evacure,evacure 15s,evacure tablet 15s,0.8164965809277259,0.8164965809277259,0.0,evacure 4 tablet 15s,2.0,,,15s,ALKEM,,,235.0,,,1.0,1,0.8164965809277259,15,15,0.0,2.0,,
14388,freedase 30 tab 10s,,tablet,freedase,freedase 30 10s,,freedase,freedase,freedase,,197931.0,freedase 30 tablet 21s,tablet,freedase,freedase 30 21s,freedase 30 tablet 21s,0.6666666666666667,0.6666666666666667,0.0,freedase 30 tablet 10s,2.0,,,10s,SUN PHARMA 2,,,520.0,,,1.0,1,0.6666666666666667,10,21,1.0,2.0,,
14400,xarelto 15 tab 28s,,tablet,xarelto,xarelto 15 28s,,xarelto,xarelto,xarelto,,343850.0,xarelto 15mg tablet fc 28s,tablet,xarelto,xarelto 15 fc 28s,xarelto 15mg tablet fc 28s,0.8660254037844387,0.8660254037844387,0.0,xarelto 15 tablet 28s,2.0,,mg ,28s,Bayer Pharmaceuticals Pvt Ltd,,,2030.0,,,1.0,1,0.8660254037844387,28,28,0.0,2.0,,15
16906,digene tab assorted flavour 15s,,tablet,digene,digene assorted flavour 15s,,digene,digene,digene,,376908.0,digene assorted tablet 15s,tablet,digene,digene assorted 15s,digene assorted tablet 15s,0.8660254037844387,0.8660254037844387,0.0,digene tablet assorted flavour 15s,2.0,,,15s,ABBOTT INDIA LIMITED,,,21.95,,,1.0,1,0.8660254037844387,15,15,0.0,2.0,,
17987,sertima 50 tab 15s,,tablet,sertima,sertima 50 15s,,sertima,sertima,sertima,,310747.0,sertima 50 tablet 10s,tablet,sertima,sertima 50 10s,sertima 50 tablet 10s,0.6666666666666667,0.6666666666666667,0.0,sertima 50 tablet 15s,2.0,,,15s,INTAS PHARMACEUTICALS,,,105.0,,,1.0,1,0.6666666666666667,15,10,1.0,2.0,,
18137,sedogest 300mg tablet  10 1s,,tablet,sedogest,sedogest 300 10 1s,,sedogest,sedogest,sedogest,,309420.0,sedogest 300mg tablet 10s,tablet,sedogest,sedogest 300 10s,sedogest 300mg tablet 10s,0.5773502691896258,0.5773502691896258,0.0,sedogest 300mg tablet 10 1s,0.0,mg ,mg ,1s,LA RENON HEALTHCARE,,,353.0,,,1.0,1,0.5773502691896258,1,10,1.0,0.0,300.0,300
18266,richar cr 75mg tab 1s,,tablet,richar,richar 75 1s,,richar,richar,richar,,291071.0,richar cr 75mg tablet 10s,tablet,richar,richar 75 10s,richar 75mg tablet 10s,0.6666666666666667,0.6666666666666667,0.0,richar 75mg tablet 1s,0.0,mg ,mg ,1s,ALEMBIC PHARMACEUTICALS LTD,,,180.1,,,1.0,1,0.6666666666666667,1,10,1.0,0.0,75.0,75
194,libotryp 5mg/12.5mg tab 30s,,tablet,libotryp,libotryp 5/12.5 30s,,libotryp,libotryp,libotryp,,227869.0,libotryp 12.5 mg/5 mg tablet 30s,tablet,libotryp,libotryp 12.5/5 30s,libotryp 12.5mg/5mg tablet 30s,1.0,1.0,0.0,libotryp 5mg/12.5mg tablet 30s,0.0,mg ,mg ,30s,DR. REDDY LABORATORIES LTD,,,130.5,,,1.0,1,1.0,30,30,0.0,1.0,5.0,12.5
19633,aprezo 10 tablet 10s,,tablet,aprezo,aprezo 10 10s,,aprezo,aprezo,aprezo,,114189.0,aprezo tablet 10s,tablet,aprezo,aprezo 10s,aprezo tablet 10s,0.8164965809277259,0.8164965809277259,0.0,aprezo 10 tablet 10s,2.0,,,10s,Glenmark Pharmaceuticals Ltd,,,295.5,,,1.0,1,0.8164965809277259,10,10,0.0,2.0,,
20100,risofos 150 tab 10c,,tablet,risofos,risofos 150 10c,,risofos,risofos,risofos,,291833.0,risofos 150 tablet 1s,tablet,risofos,risofos 150 1s,risofos 150 tablet 1s,0.6666666666666667,0.6666666666666667,0.0,risofos 150 tablet 10c,2.0,,,10c,CIPLA LTD,,,261.36,,,1.0,1,0.6666666666666667,ofo,1,1.0,2.0,,
21391,ultramol 650 tab 10s,,tablet,ultramol,ultramol 650 10s,,ultramol,ultramol,ultramol,,375603.0,ultramol rf 650mg tablet 10s,tablet,ultramol,ultramol rf 650 10s,ultramol rf 650mg tablet 10s,0.8660254037844387,0.8660254037844387,0.0,ultramol 650 tablet 10s,2.0,,mg ,10s,ARISTO,,,20.61,,,1.0,1,0.8660254037844387,10,10,0.0,2.0,,650
22319,migpex tab 10s,,tablet,migpex,migpex 10s,,migpex,migpex,migpex,,371884.0,migpex 10mg/40mg tablet 10s,tablet,migpex,migpex 10/40 10s,migpex 10mg/40mg tablet 10s,0.7071067811865475,0.7071067811865475,0.0,migpex tablet 10s,2.0,,mg ,10s,NEUROPEX PHARMACEUTICAL,,,130.0,,,1.0,1,0.7071067811865475,10,10,0.0,2.0,,10
23508,zeebee tab 10s,,tablet,zeebee,zeebee 10s,,zeebee,zeebee,zeebee,,346314.0,zeebee 400mg tablet 1s,tablet,zeebee,zeebee 400 1s,zeebee 400mg tablet 1s,0.40824829046386296,0.40824829046386296,0.0,zeebee tablet 10s,2.0,,mg ,10s,RANABXY GENRIC,,,8.45,,,1.0,1,0.40824829046386296,10,1,1.0,2.0,,400
23619,ondy md 4mg tab 10s,,tablet,ondy,ondy 4 10s,,ondy,ondy,ondy,,264314.0,ondy md tablet 10s,tablet,ondy,ondy 10s,ondy tablet 10s,0.8164965809277259,0.8164965809277259,0.0,ondy 4mg tablet 10s,2.0,mg ,,10s,RONYD HEALTHCARE PVT LTD,,,46.0,,,1.0,1,0.8164965809277259,10,10,0.0,2.0,4.0,
23744,densive tab 30s,,tablet,densive,densive 30s,,densive,densive,densive,,368578.0,densive denture cleanser tablet 6,tablet,densive,densive denture cleanser 6,densive denture cleanser tablet 6,0.3535533905932737,0.3535533905932737,0.0,densive tablet 30s,2.0,,,30s,GROUP PHARMACEUTICALS,,,24.0,,,1.0,1,0.3535533905932737,30,clean,1.0,2.0,,
24606,fdine tab 10tab 10s,,tablet,fdine,fdine 10s,,fdine,fdine,fdine,,369475.0,fdine 180mg tablet 10s,tablet,fdine,fdine 180 10s,fdine 180mg tablet 10s,0.8164965809277259,0.8164965809277259,0.0,fdine tablet 10s 10s,2.0,,mg ,10s,SANSTUTI PHARMACEUTICALS,,,120.0,,,1.0,1,0.8164965809277259,10,10,0.0,2.0,,180
25492,coehb tab 15s,,tablet,coehb,coehb 15s,,coehb,coehb,coehb,,368063.0,coehb xt tablet 10s,tablet,coehb,coehb 10s,coehb tablet 10s,0.4999999999999999,0.4999999999999999,0.0,coehb tablet 15s,2.0,,,15s,KOYE PHARMACEUTICALS PVT.LTD,,,207.9,,,1.0,1,0.4999999999999999,15,10,1.0,2.0,,
25611,repalol 5  tab 10s,,tablet,repalol,repalol 5 10s,,repalol,repalol,repalol,,289433.0,repalol tablet 10s,tablet,repalol,repalol 10s,repalol tablet 10s,0.8164965809277259,0.8164965809277259,0.0,repalol 5 tablet 10s,2.0,,,10s,SUN PHARMA 2,,,143.0,,,1.0,1,0.8164965809277259,10,10,0.0,2.0,,
27140,britzilam 25 tab 10s,,tablet,britzilam,britzilam 25 10s,,britzilam,britzilam,britzilam,,367388.0,britzilam 25 tablet 14s,tablet,britzilam,britzilam 25 14s,britzilam 25 tablet 14s,0.6666666666666667,0.6666666666666667,0.0,britzilam 25 tablet 10s,2.0,,,10s,TORRENT,,,136.9,,,1.0,1,0.6666666666666667,10,14,1.0,2.0,,
28173,sodinor tab 10s,,tablet,sodinor,sodinor 10s,,sodinor,sodinor,sodinor,,313997.0,sodinor 500mg tablet 10s,tablet,sodinor,sodinor 500 10s,sodinor 500mg tablet 10s,0.8164965809277259,0.8164965809277259,0.0,sodinor tablet 10s,2.0,,mg ,10s,YTILIGA PHARMACEUTICALS,,,39.0,,,1.0,1,0.8164965809277259,10,10,0.0,2.0,,500
28180,niftura tab 10s,,tablet,niftura,niftura 10s,,niftura,niftura,niftura,,253340.0,niftura 100 tablet 10s,tablet,niftura,niftura 100 10s,niftura 100 tablet 10s,0.8164965809277259,0.8164965809277259,0.0,niftura tablet 10s,2.0,,,10s,YTILIGA PHARMACEUTICALS,,,80.0,,,1.0,1,0.8164965809277259,10,10,0.0,2.0,,
29314,tofadoz 5mg tablet 10s,,tablet,tofadoz,tofadoz 5 10s,,tofadoz,tofadoz,tofadoz,,375309.0,tofadoz tablet 10s,tablet,tofadoz,tofadoz 10s,tofadoz tablet 10s,0.8164965809277259,0.8164965809277259,0.0,tofadoz 5mg tablet 10s,2.0,mg ,,10s,MSN LABORATORIES,,,407.0,,,1.0,1,0.8164965809277259,10,10,0.0,2.0,5.0,
29439,tofe 5mg tab 10s,,tablet,tofe,tofe 5 10s,,tofe,tofe,tofe,,366112.0,tofe tablet 10s,tablet,tofe,tofe 10s,tofe tablet 10s,0.8164965809277259,0.8164965809277259,0.0,tofe 5mg tablet 10s,2.0,mg ,,10s,ALKEM,,,429.0,,,1.0,1,0.8164965809277259,10,10,0.0,2.0,5.0,
29691,esurance tab 38s,,tablet,esurance,esurance 38s,,esurance,esurance,esurance,,189283.0,esurance tablet 28s,tablet,esurance,esurance 28s,esurance tablet 28s,0.4999999999999999,0.4999999999999999,0.0,esurance tablet 38s,2.0,,,38s,KOYE PHARMACEUTICALS PVT.LTD,,,335.17,,,1.0,1,0.4999999999999999,38,28,1.0,2.0,,
29766,cpm tab 1000tablet,,tablet,cpm,cpm 1000s,,cpm,cpm,cpm,,158986.0,cpm 4mg tablet 1000s,tablet,cpm,cpm 4 1000s,cpm 4mg tablet 1000s,0.8164965809277259,0.8164965809277259,0.0,cpm tablet 1000s,2.0,,mg ,1000tablet,MENARINI INDIA PVT LTD,,,89.8,,,2.0,1,0.8164965809277259,1000,1000,0.0,2.0,,4
30250,anin 20 tab 10s,,tablet,anin,anin 20 10s,,anin,anin,anin,,113138.0,anin tablet 10s,tablet,anin,anin 10s,anin tablet 10s,0.8164965809277259,0.8164965809277259,0.0,anin 20 tablet 10s,2.0,,,10s,IND SWIFT LABORATORIES LTD,,,192.5,,,1.0,1,0.8164965809277259,10,10,0.0,2.0,,
30271,dynapar  tab 15tab 15s,,tablet,dynapar,dynapar 15s,,dynapar,dynapar,dynapar,,384666.0,dynapar 50mg/325mg tablet 15s,tablet,dynapar,dynapar 50/325 15s,dynapar 50mg/325mg tablet 15s,0.7071067811865475,0.7071067811865475,0.0,dynapar tablet 15s 15s,2.0,,mg ,15s,TROIKAA PHARMACEUTICALS LTD,,,106.35,,,1.0,1,0.7071067811865475,15,15,0.0,2.0,,50
30472,mucotil tab 10s,,tablet,mucotil,mucotil 10s,,mucotil,mucotil,mucotil,,372107.0,mucotil ab tablet 10s,tablet,mucotil,mucotil ab 10s,mucotil ab tablet 10s,0.8164965809277259,0.8164965809277259,0.0,mucotil tablet 10s,2.0,,,10s,TABLET INDIA,,,260.0,,,1.0,1,0.8164965809277259,10,10,0.0,2.0,,
30524,enzogrand tab 10s,,tablet,enzogrand,enzogrand 10s,,enzogrand,enzogrand,enzogrand,,187270.0,enzogrand d tablet 10s,tablet,enzogrand,enzogrand d 10s,enzogrand d tablet 10s,0.8164965809277259,0.8164965809277259,0.0,enzogrand tablet 10s,2.0,,,10s,GRANDCURE HEALTHCARE PVT LTD,,,205.7,,,1.0,1,0.8164965809277259,10,10,0.0,2.0,,
30611,daze-ap tab 10s,,tablet,daze,daze 10s,,daze,daze,daze,,162061.0,daze forte tablet 10s,tablet,daze,daze forte 10s,daze forte tablet 10s,0.8164965809277259,0.8164965809277259,0.0,daze tablet 10s,2.0,,,10s,MEDSHINE PHARMACEUTICALS,,,125.0,,,1.0,1,0.8164965809277259,10,10,0.0,2.0,,
30639,menoguard tab 10s,,tablet,menoguard,menoguard 10s,,menoguard,menoguard,menoguard,,238272.0,menoguard 250 mg/250 mg tablet 10s,tablet,menoguard,menoguard 250/250 10s,menoguard 250mg/250mg tablet 10s,0.5773502691896258,0.5773502691896258,0.0,menoguard tablet 10s,2.0,,mg ,10s,IND SWIFT LABORATORIES LTD,,,262.6,,,1.0,1,0.5773502691896258,10,10,0.0,2.0,,250
30730,parkin tab 15tab 15s,,tablet,parkin,parkin 15s,,parkin,parkin,parkin,,272083.0,parkin tablet 10s,tablet,parkin,parkin 10s,parkin tablet 10s,0.4999999999999999,0.4999999999999999,0.0,parkin tablet 15s 15s,2.0,,,15s,MICRO,,,22.68,,,1.0,1,0.4999999999999999,15,10,1.0,2.0,,
30803,calgrow xt tab 15s,,tablet,calgrow,calgrow 15s,,calgrow,calgrow,calgrow,,144158.0,calgrow tablet 10s,tablet,calgrow,calgrow 10s,calgrow tablet 10s,0.4999999999999999,0.4999999999999999,0.0,calgrow tablet 15s,2.0,,,15s,AAREEN HEALTHCARE PVT LTD,,,352.35,,,1.0,1,0.4999999999999999,15,10,1.0,2.0,,
30807,topfenac mr tab 10s,,tablet,topfenac,topfenac 10s,,topfenac,topfenac,topfenac,,327691.0,topfenac sp tablet 10s,tablet,topfenac,topfenac sp 10s,topfenac sp tablet 10s,0.8164965809277259,0.8164965809277259,0.0,topfenac tablet 10s,2.0,,,10s,AAREEN HEALTHCARE PVT LTD,,,190.0,,,1.0,1,0.8164965809277259,10,10,0.0,2.0,,
318331192,tofe 10mg tab 10s,,tablet,tofe,tofe 10 10s,,tofe,tofe,tofe,,366112.0,tofe tablet 10s,tablet,tofe,tofe 10s,tofe tablet 10s,0.8164965809277259,0.8164965809277259,0.0,tofe 10mg tablet 10s,2.0,mg ,,10s,ALKEM,,,490.0,,,1.0,1,0.8164965809277259,10,10,0.0,2.0,10.0,
326330353,fluvoxine cr 50 tab 10s,,tablet,fluvoxine,fluvoxine 50 10s,,fluvoxine,fluvoxine,fluvoxine,,196577.0,fluvoxine 200mg tablet cr 10s,tablet,fluvoxine,fluvoxine 200 10s,fluvoxine 200mg tablet 10s,0.6666666666666667,0.6666666666666667,0.0,fluvoxine 50 tablet 10s,2.0,,mg ,10s,SUN PHARMA 2,,,195.0,,,1.0,1,0.6666666666666667,10,10,0.0,2.0,,200
331130896,atorva 5mg tab 15 15s,,tablet,atorva,atorva 5 15 15s,,atorva,atorva,atorva,,366864.0,atorva 5 tablet 15s,tablet,atorva,atorva 5 15s,atorva 5 tablet 15s,0.8660254037844387,0.8660254037844387,0.0,atorva 5mg tablet 15 15s,2.0,mg ,,15s,ZYDUS CADILA HEALTHCARE LTD,,,128.75,,,1.0,1,0.8660254037844387,15,15,0.0,2.0,5.0,
4243,crixan 500 tab 5s,,tablet,crixan,crixan 500 5s,,crixan,crixan,crixan,,383373.0,crixan od 500mg er tablet 5s,tablet,crixan,crixan od 500 5s,crixan od 500mg tablet 5s,0.8660254037844387,0.8660254037844387,0.0,crixan 500 tablet 5s,2.0,,mg ,5s,RANBAXY,,,310.4,,,1.0,1,0.8660254037844387,5,5,0.0,2.0,,500
8462,zintac 300mg tab 10s,,tablet,zintac,zintac 300 10s,,zintac,zintac,zintac,,381209.0,zintac 150mg tablet 20s,tablet,zintac,zintac 150 20s,zintac 150mg tablet 20s,0.33333333333333337,0.33333333333333337,0.0,zintac 300mg tablet 10s,0.0,mg ,mg ,10s,NICHOLAS,,,17.7,,,1.0,1,0.33333333333333337,10,20,1.0,1.0,300.0,150
11336,glyciphage vg 2 tab 10s,,tablet,glyciphage vg,glyciphage vg 2 10s,,glyciphage,glyciphage,glyciphage,,203958.0,glyciphage g 2 tablet pr 10s,tablet,glyciphage,glyciphage g 2 10s,glyciphage g 2 tablet 10s,0.75,0.75,1.0,glyciphage vg 2 tablet 10s,2.0,,,10s,FRANCO INDIA,,,140.5,,,1.0,1,0.75,10,10,0.0,2.0,,
15187,thyrox 62.5 tab 120s,,tablet,thyrox 62.5,thyrox 62.5 120s,,thyrox,thyrox,thyrox,,326297.0,thyrox 62.5mcg tablet 100s,tablet,thyrox,thyrox 62.5 100s,thyrox 62.5mcg tablet 100s,0.75,0.75,0.0,thyrox 62.5 tablet 120s,2.0,,mcg ,120s,MACLEODS,,,174.61,,,1.0,1,0.75,120,100,1.0,2.0,,62.5
17589,zoryl 0.5 tab 10s,,tablet,zoryl 0.5,zoryl 0.5 10s,,zoryl,zoryl,zoryl,,349907.0,zoryl 0.5 tablet 15s,tablet,zoryl,zoryl 0.5 15s,zoryl 0.5 tablet 15s,0.75,0.75,0.0,zoryl 0.5 tablet 10s,2.0,,,10s,INTAS PHARMACEUTICALS,,,100.0,,,1.0,1,0.75,10,15,1.0,2.0,,
24563,gabapin nt 200 tab 10s,,tablet,gabapin nt,gabapin nt 200 10s,,gabapin,gabapin,gabapin,,199318.0,gabapin nt tablet 10s,tablet,gabapin,gabapin nt 10s,gabapin nt tablet 10s,0.8660254037844387,0.8660254037844387,0.0,gabapin nt 200 tablet 10s,2.0,,,10s,INTAS PHARMACEUTICALS,,,237.0,,,1.0,1,0.8660254037844387,10,10,0.0,2.0,,
24607,moxi-cl 6 tab 6s,,tablet,moxi cl,moxi cl 6 6s,,moxi,moxi,moxi,,372055.0,moxi cl 500mg/125mg tablet 6s,tablet,moxi,moxi cl 500/125 6s,moxi cl 500mg/125mg tablet 6s,0.6708203932499369,0.6708203932499369,0.0,moxi cl 6 tablet 6s,2.0,,mg ,6s,SANSTUTI PHARMACEUTICALS,,,152.0,,,1.0,1,0.6708203932499369,6,6,0.0,2.0,,500
24809,devan-sp tab 10s,,tablet,devan sp,devan sp 10s,,devan,devan,devan,,164538.0,devan 50mg tablet er 10s,tablet,devan,devan 50 10s,devan 50mg tablet 10s,0.6666666666666667,0.6666666666666667,0.0,devan sp tablet 10s,2.0,,mg ,10s,DEVANN PHARMACEUTICALS,,,149.0,,,1.0,1,0.6666666666666667,10,10,0.0,2.0,,50
25790,jessica qf tab 1s,,tablet,jessica qf,jessica qf 1s,,jessica,jessica,jessica,,370777.0,jessica qf tablet 10s,tablet,jessica,jessica qf 10s,jessica qf tablet 10s,0.6666666666666667,0.6666666666666667,0.0,jessica qf tablet 1s,2.0,,,1s,TTK HEALTHCARE LTD,,,143.0,,,1.0,1,0.6666666666666667,1,10,1.0,2.0,,
