item_code,brand_x,Master Catalogue name,medicine_type_x,exp_sku_brand,mod_brand,count_tab,exp_sku_brand2,exp_sku_brand3,exp_sku_brand4,id,brand_y,medicine_type_y,sku_brand,new_brand,new_brand2,cosine,max_cosine,quantity_x,quantity_y,quantity_flag,mod_brand2,uom_flag,uom_x,uom_y,strength_flag,strength_x,strength_y,salt_flag,pack,manufacturer,catg,subcatg,mrp,count,mod_cosine
14964,fluka 150 tab 1s,,tablet,fluka,fluka 150 1s,1.0,fluka,fluka,fluka,196177.0,fluka 150 tablet 1s,tablet,fluka,fluka 150 1s,fluka 150 tablet 1s,,,,,,fluka 150 tablet 1s,,,,,,,0,1s,CIPLA GENRIC,,,13.29,1,
11984,crocin 650 advance tab 15s,,tablet,crocin 650 advance,crocin 650 advance 15s,1.0,crocin 650,crocin,crocin,368256.0,crocin 650 advance tablet 15s,tablet,crocin,crocin 650 advance 15s,crocin 650 advance tablet 15s,,,,,,crocin 650 advance tablet 15s,,,,,,,0,15s,GALAXO SMITH KLINE OTC,,,29.9,1,
2818,h-vit tab 10s,,tablet,h vit,h vit 10s,1.0,h,h,h,361796.0,h vit tablet 10s,tablet,h,h vit 10s,h vit tablet 10s,,,,,,h vit tablet 10s,,,,,,,0,10s,SYSTOPIC,,,55.0,1,
1111,nise tab 15s,,tablet,nise,nise 15s,1.0,nise,nise,nise,254548.0,nise tablet 15s,tablet,nise,nise 15s,nise tablet 15s,,,,,,nise tablet 15s,,,,,,,0,15s,DR. REDDY LABORATORIES LTD,,,108.0,1,
14422,azax 500 tab 3s,,tablet,azax,azax 500 3s,1.0,azax,azax,azax,120065.0,azax 500 tablet 3s,tablet,azax,azax 500 3s,azax 500 tablet 3s,,,,,,azax 500 tablet 3s,,,,,,,0,3s,RANABXY GENRIC,,,79.3,1,
4860,nuroday tab 10s,,tablet,nuroday,nuroday 10s,1.0,nuroday,nuroday,nuroday,257746.0,nuroday tablet 10s,tablet,nuroday,nuroday 10s,nuroday tablet 10s,,,,,,nuroday tablet 10s,,,,,,,0,10s,DR. REDDY LABORATORIES LTD,,,235.0,1,
10176,primolut n tab 10s,,tablet,primolut n,primolut n 10s,1.0,primolut,primolut,primolut,280393.0,primolut n tablet 10s,tablet,primolut,primolut n 10s,primolut n tablet 10s,,,,,,primolut n tablet 10s,,,,,,,0,10s,CADILA HEALTHCARE LTD,,,63.46,1,
8472,glucoryl mv 2 tab 15s,,tablet,glucoryl mv,glucoryl mv 2 15s,1.0,glucoryl,glucoryl,glucoryl,203600.0,glucoryl mv 2 tablet sr 15s,tablet,glucoryl,glucoryl mv 2 15s,glucoryl mv 2 tablet 15s,,,,,,glucoryl mv 2 tablet 15s,,,,,,,0,15s,ALKEM,,,370.0,1,
314031097,rabeloc 40 tab 10s,,tablet,rabeloc,rabeloc 40 10s,1.0,rabeloc,rabeloc,rabeloc,284753.0,rabeloc 40 tablet 10s,tablet,rabeloc,rabeloc 40 10s,rabeloc 40 tablet 10s,,,,,,rabeloc 40 tablet 10s,,,,,,,0,10s,CADILA HEALTHCARE LTD,,,253.0,1,
2687,nebi 2.5 tab 10s,,tablet,nebi 2.5,nebi 2.5 10s,1.0,nebi,nebi,nebi,249998.0,nebi 2.5 tablet 10s,tablet,nebi,nebi 2.5 10s,nebi 2.5 tablet 10s,,,,,,nebi 2.5 tablet 10s,,,,,,,0,10s,GENETICA,,,67.85,1,
400,parkin tab 10s,,tablet,parkin,parkin 10s,1.0,parkin,parkin,parkin,272083.0,parkin tablet 10s,tablet,parkin,parkin 10s,parkin tablet 10s,,,,,,parkin tablet 10s,,,,,,,0,10s,MICRO,,,13.66,1,
13836,augpen lb 1g bid tab 10s,,tablet,augpen lb,augpen lb 1000 bid 10s,1.0,augpen,augpen,augpen,118328.0,augpen lb 1g bid tablet 10s,tablet,augpen,augpen lb 1000 bid 10s,augpen lb 1000mg bid tablet 10s,,,,,,augpen lb 1000mg bid tablet 10s,,,,,,,0,10s,ZUVENTUS,,,536.4,1,
30176,polybion czs active defense tab 30s,,tablet,polybion czs active defense,polybion czs active defense 30s,1.0,polybion czs active,polybion czs,polybion,378577.0,polybion czs active defense tablet 30s,tablet,polybion,polybion czs active defense 30s,polybion czs active defense tablet 30s,,,,,,polybion czs active defense tablet 30s,,,,,,,0,30s,PROCTER AND GAMBLE HEALTHCARE LTD,,,184.4,1,
17078,b -active tab 15s,,tablet,b active,b active 15s,1.0,b,b,b,122281.0,b active tablet 15s,tablet,b,b active 15s,b active tablet 15s,,,,,,b active tablet 15s,,,,,,,0,15s,DELVIN FORMULATIONS PVT LTD,,,284.0,1,
22757,tusq dx dt tab 10s,,tablet,tusq dx,tusq dx 10s,1.0,tusq,tusq,tusq,375529.0,tusq dx dt tablet 10s,tablet,tusq,tusq dx 10s,tusq dx tablet 10s,,,,,,tusq dx tablet 10s,,,,,,,0,10s,BLUE CROSS,,,53.0,1,
9439,telsar 40 tab 15s,,tablet,telsar,telsar 40 15s,1.0,telsar,telsar,telsar,323822.0,telsar 40 tablet 15s,tablet,telsar,telsar 40 15s,telsar 40 tablet 15s,,,,,,telsar 40 tablet 15s,,,,,,,0,15s,TORRENT,,,101.3,1,
19,mucolite tab 10s,,tablet,mucolite,mucolite 10s,1.0,mucolite,mucolite,mucolite,245735.0,mucolite tablet 10s,tablet,mucolite,mucolite 10s,mucolite tablet 10s,,,,,,mucolite tablet 10s,,,,,,,0,10s,DR. REDDY LABORATORIES LTD,,,43.92,1,
2009,nebi 5 tab 10s,,tablet,nebi,nebi 5 10s,1.0,nebi,nebi,nebi,249999.0,nebi 5 tablet 10s,tablet,nebi,nebi 5 10s,nebi 5 tablet 10s,,,,,,nebi 5 tablet 10s,,,,,,,0,10s,GENETICA,,,98.2,1,
29459,ticavic 60mg tab 10s,,tablet,ticavic,ticavic 60 10s,1.0,ticavic,ticavic,ticavic,375250.0,ticavic 60 tablet 10s,tablet,ticavic,ticavic 60 10s,ticavic 60 tablet 10s,,,,,,ticavic 60mg tablet 10s,,,,,,,0,10s,ALKEM,,,165.0,1,
11002,triglimisave 2 tab 10s,,tablet,triglimisave,triglimisave 2 10s,1.0,triglimisave,triglimisave,triglimisave,329747.0,triglimisave 2 tablet sr 10s,tablet,triglimisave,triglimisave 2 10s,triglimisave 2 tablet 10s,,,,,,triglimisave 2 tablet 10s,,,,,,,0,10s,ERIS PHARMA,,,227.95,1,
9433,trika 0.25 tab 15s,,tablet,trika 0.25,trika 0.25 15s,1.0,trika,trika,trika,329815.0,trika 0.25mg tablet 15s,tablet,trika,trika 0.25 15s,trika 0.25mg tablet 15s,,,,,,trika 0.25 tablet 15s,,,,,,,0,15s,TORRENT,,,29.2,1,
30236,esiloc 40mg tab 15s,,tablet,esiloc,esiloc 40 15s,1.0,esiloc,esiloc,esiloc,380417.0,esiloc 40mg tablet 15s,tablet,esiloc,esiloc 40 15s,esiloc 40mg tablet 15s,,,,,,esiloc 40mg tablet 15s,,,,,,,0,15s,CADILA HEALTHCARE LTD,,,82.0,1,
30351,mexate 15 tab 10tab 10s,,tablet,mexate,mexate 15 10s,1.0,mexate,mexate,mexate,377115.0,mexate 15 tablet 10s,tablet,mexate,mexate 15 10s,mexate 15 tablet 10s,,,,,,mexate 15 tablet 10s 10s,,,,,,,0,10s,ZYDUS CADILA HEALTHCARE LTD,,,466.05,1,
9434,trika 0.5 tab 15s,,tablet,trika 0.5,trika 0.5 15s,1.0,trika,trika,trika,329816.0,trika 0.5mg tablet 15s,tablet,trika,trika 0.5 15s,trika 0.5mg tablet 15s,,,,,,trika 0.5 tablet 15s,,,,,,,0,15s,TORRENT,,,60.85,1,
11437,nuromark tab 10s,,tablet,nuromark,nuromark 10s,1.0,nuromark,nuromark,nuromark,257821.0,nuromark tablet 10s,tablet,nuromark,nuromark 10s,nuromark tablet 10s,,,,,,nuromark tablet 10s,,,,,,,0,10s,UNIMARK HEALTHCARE LTD,,,29.0,1,
9980,terbinaforce 250 tab 7s,,tablet,terbinaforce,terbinaforce 250 7s,1.0,terbinaforce,terbinaforce,terbinaforce,324729.0,terbinaforce 250mg tablet 7s,tablet,terbinaforce,terbinaforce 250 7s,terbinaforce 250mg tablet 7s,,,,,,terbinaforce 250 tablet 7s,,,,,,,0,7s,MANKIND,,,100.14,1,
18701,torleva xr 500 tab 10s,,tablet,torleva,torleva 500 10s,1.0,torleva,torleva,torleva,328027.0,torleva xr 500 tablet 10s,tablet,torleva,torleva 500 10s,torleva 500 tablet 10s,,,,,,torleva 500 tablet 10s,,,,,,,0,10s,OTHERS,,,208.7,1,
8994,orofer xt tab 10s,,tablet,orofer,orofer 10s,1.0,orofer,orofer,orofer,266626.0,orofer xt tablet 10s,tablet,orofer,orofer 10s,orofer tablet 10s,,,,,,orofer tablet 10s,,,,,,,0,10s,Emcure Pharmaceuticals Ltd,,,189.45,1,
7659,storvas 5 tab 15s,,tablet,storvas,storvas 5 15s,1.0,storvas,storvas,storvas,317855.0,storvas 5 tablet 15s,tablet,storvas,storvas 5 15s,storvas 5 tablet 15s,,,,,,storvas 5 tablet 15s,,,,,,,0,15s,RANBAXY,,,105.0,1,
9374,mox cv 625 tab 10s,,tablet,mox cv,mox cv 625 10s,1.0,mox,mox,mox,244667.0,mox cv 625 tablet 10s,tablet,mox,mox cv 625 10s,mox cv 625 tablet 10s,,,,,,mox cv 625 tablet 10s,,,,,,,0,10s,RANBAXY,,,223.35,1,
15113,recofast tab 10s,,tablet,recofast,recofast 10s,1.0,recofast,recofast,recofast,287867.0,recofast tablet 10s,tablet,recofast,recofast 10s,recofast tablet 10s,,,,,,recofast tablet 10s,,,,,,,0,10s,SHREYA LIFESCIENCE,,,51.65,1,
30391,new improved cellforte tab 10s,,tablet,new improved cellforte,new improved cellforte 10s,1.0,new improved,new,new,372397.0,new improved cellforte tablet 10s,tablet,new,new improved cellforte 10s,new improved cellforte tablet 10s,,,,,,new improved cellforte tablet 10s,,,,,,,0,10s,Ultimate Healthcare,,,342.0,1,
327131094,proxym er 300 tab 15s,,tablet,proxym,proxym 300 15s,1.0,proxym,proxym,proxym,383824.0,proxym er 300mg tablet 15s,tablet,proxym,proxym 300 15s,proxym 300mg tablet 15s,,,,,,proxym 300 tablet 15s,,,,,,,0,15s,Emcure Pharmaceuticals Ltd,,,426.6,1,
8265,solonex tab 10s,,tablet,solonex,solonex 10s,1.0,solonex,solonex,solonex,314496.0,solonex tablet 10s,tablet,solonex,solonex 10s,solonex tablet 10s,,,,,,solonex tablet 10s,,,,,,,0,10s,MACLEODS,,,13.9,1,
14453,dilnip t 40 tab 15s,,tablet,dilnip t,dilnip t 40 15s,1.0,dilnip,dilnip,dilnip,368730.0,dilnip t 40 tablet 15s,tablet,dilnip,dilnip t 40 15s,dilnip t 40 tablet 15s,,,,,,dilnip t 40 tablet 15s,,,,,,,0,15s,LUPIN LTD,,,237.2,1,
30162,prugo 25mg tab 15s,,tablet,prugo,prugo 25 15s,1.0,prugo,prugo,prugo,282305.0,prugo 25 tablet 15s,tablet,prugo,prugo 25 15s,prugo 25 tablet 15s,,,,,,prugo 25mg tablet 15s,,,,,,,0,15s,Oaknet Healthcare Pvt Ltd,,,71.75,1,
7444,stamlo 5 tab 30s,,tablet,stamlo,stao 5 30s,1.0,stamlo,stamlo,stamlo,317005.0,stamlo 5 tablet 30s,tablet,stamlo,stao 5 30s,stamlo 5 tablet 30s,,,,,,stamlo 5 tablet 30s,,,,,,,0,30s,DR. REDDY LABORATORIES LTD,,,74.9,1,
9432,ranx 500 tab 15s,,tablet,ranx,ranx 500 15s,1.0,ranx,ranx,ranx,286846.0,ranx 500 tablet er 15s,tablet,ranx,ranx 500 15s,ranx 500 tablet 15s,,,,,,ranx 500 tablet 15s,,,,,,,0,15s,TORRENT,,,296.9,1,
8446,saaz tab 10s,,tablet,saaz,saaz 10s,1.0,saaz,saaz,saaz,374320.0,saaz tablet 10s,tablet,saaz,saaz 10s,saaz tablet 10s,,,,,,saaz tablet 10s,,,,,,,0,10s,IPCA LABORATORIES LTD,,,68.15,1,
21411,linox 600 tab 10s,,tablet,linox,linox 600 10s,1.0,linox,linox,linox,228418.0,linox 600 tablet 10s,tablet,linox,linox 600 10s,linox 600 tablet 10s,,,,,,linox 600 tablet 10s,,,,,,,0,10s,TORRENT,,,356.27,1,
9643,cremalax tab 18s,,tablet,cremalax,cremalax 18s,1.0,cremalax,cremalax,cremalax,382832.0,cremalax tablet 18s,tablet,cremalax,cremalax 18s,cremalax tablet 18s,,,,,,cremalax tablet 18s,,,,,,,0,18s,ABBOTT INDIA LIMITED,,,201.33,1,
8169,norflox tz rf tab 10s,,tablet,norflox tz rf,norflox tz rf 10s,1.0,norflox tz,norflox,norflox,255706.0,norflox tz rf tablet 10s,tablet,norflox,norflox tz rf 10s,norflox tz rf tablet 10s,,,,,,norflox tz rf tablet 10s,,,,,,,0,10s,CIPLA LTD,,,107.48,1,
7504,rosuvas f 5 tab 15s,,tablet,rosuvas f,rosuvas f 5 15s,1.0,rosuvas,rosuvas,rosuvas,293734.0,rosuvas f 5 tablet 15s,tablet,rosuvas,rosuvas f 5 15s,rosuvas f 5 tablet 15s,,,,,,rosuvas f 5 tablet 15s,,,,,,,0,15s,RANBAXY,,,226.0,1,
15156,cetcip-l tab 10s,,tablet,cetcip l,cetcip l 10s,1.0,cetcip,cetcip,cetcip,150214.0,cetcip l tablet 10s,tablet,cetcip,cetcip l 10s,cetcip l tablet 10s,,,,,,cetcip l tablet 10s,,,,,,,0,10s,CIPLA GENRIC,,,67.1,1,
16159,okacet l tab 10s,,tablet,okacet l,okacet l 10s,1.0,okacet,okacet,okacet,261629.0,okacet l tablet 10s,tablet,okacet,okacet l 10s,okacet l tablet 10s,,,,,,okacet l tablet 10s,,,,,,,0,10s,CIPLA GENRIC,,,62.7,1,
719,serta 100 tab 15s,,tablet,serta,serta 100 15s,1.0,serta,serta,serta,310681.0,serta 100 tablet 15s,tablet,serta,serta 100 15s,serta 100 tablet 15s,,,,,,serta 100 tablet 15s,,,,,,,0,15s,TORRENT,,,312.4,1,
30122,cocid 40 tab 10s,,tablet,cocid,cocid 40 10s,1.0,cocid,cocid,cocid,156062.0,cocid 40mg tablet 10s,tablet,cocid,cocid 40 10s,cocid 40mg tablet 10s,,,,,,cocid 40 tablet 10s,,,,,,,0,10s,TALENT INDIA LTD,,,80.0,1,
27203,ata tablet 10s,,tablet,ata,ata 10s,1.0,ata,ata,ata,366820.0,ata tablet 10s,tablet,ata,ata 10s,ata tablet 10s,,,,,,ata tablet 10s,,,,,,,0,10s,FDC LTD.,,,89.0,1,
8666,nimulid tab 15s,,tablet,nimulid,nimulid 15s,1.0,nimulid,nimulid,nimulid,254186.0,nimulid md tablet 15s,tablet,nimulid,nimulid 15s,nimulid tablet 15s,,,,,,nimulid tablet 15s,,,,,,,0,15s,MANKIND,,,84.8,1,
17111,recofast plus tab 10s,,tablet,recofast plus,recofast plus 10s,1.0,recofast,recofast,recofast,287863.0,recofast plus tablet 10s,tablet,recofast,recofast plus 10s,recofast plus tablet 10s,,,,,,recofast plus tablet 10s,,,,,,,0,10s,SHREYA LIFESCIENCE,,,72.15,1,
21853,amyron tab 30s,,tablet,amyron,amyron 30s,1.0,amyron,amyron,amyron,106778.0,amyron tablet 30s,tablet,aimil,amyron 30s,amyron tablet 30s,,,,,,amyron tablet 30s,,,,,,,0,30s,AMIL PHARMACEUTICALS INDIA LTD,,,198.0,1,
30337,sitaxa dm(10/100/1000)tab 10s,,tablet,sitaxa dm 10/100/1000,sitaxa dm 10/100/1000 10s,1.0,sitaxa dm,sitaxa,sitaxa,383122.0,sitaxa dm 10mg/100mg/1000mg tablet 10s,tablet,sitaxa,sitaxa dm 10/100/1000 10s,sitaxa dm 10mg/100mg/1000mg tablet 10s,,,,,,sitaxa dm 10/100/1000 tablet 10s,,,,,,,0,10s,TORRENT,,,230.0,1,
29847,sitapride-d 100/10 tab 15s,,tablet,sitapride d 100/10,sitapride d 100/10 15s,1.0,sitapride d,sitapride,sitapride,377532.0,sitapride d 100mg/10mg tablet 15s,tablet,sitapride,sitapride d 100/10 15s,sitapride d 100mg/10mg tablet 15s,,,,,,sitapride d 100/10 tablet 15s,,,,,,,0,15s,MICRO,,,299.0,1,
2635,terbest tab 7s,,tablet,terbest,terbest 7s,1.0,terbest,terbest,terbest,324651.0,terbest tablet 7s,tablet,terbest,terbest 7s,terbest tablet 7s,,,,,,terbest tablet 7s,,,,,,,0,7s,SYSTOPIC,,,91.0,1,
29845,sitanorm m 50/1000 tab 15s,,tablet,sitanorm m 50/1000,sitanorm m 50/1000 15s,1.0,sitanorm m,sitanorm,sitanorm,377390.0,sitanorm m 50mg/1000mg tablet 15s,tablet,sitanorm,sitanorm m 50/1000 15s,sitanorm m 50mg/1000mg tablet 15s,,,,,,sitanorm m 50/1000 tablet 15s,,,,,,,0,15s,MICRO,,,164.0,1,
14038,trivolib 1 tab 10s,,tablet,trivolib,trivolib 1 10s,1.0,trivolib,trivolib,trivolib,330349.0,trivolib 1 tablet er 10s,tablet,trivolib,trivolib 1 10s,trivolib 1 tablet 10s,,,,,,trivolib 1 tablet 10s,,,,,,,0,10s,SUN PHARMA 2,,,244.5,1,
29911,dapaone 10mg tab 10s,,tablet,dapaone,dapaone 10 10s,1.0,dapaone,dapaone,dapaone,368444.0,dapaone 10mg tablet 10s,tablet,dapaone,dapaone 10 10s,dapaone 10mg tablet 10s,,,,,,dapaone 10mg tablet 10s,,,,,,,0,10s,MSN LABORATORIES,,,150.0,1,
13410,lonazep 0.5mg tab 10s,,tablet,lonazep,lonazep 0.5 10s,1.0,lonazep,lonazep,lonazep,229943.0,lonazep md 0.5 tablet 10s,tablet,lonazep,lonazep 0.5 10s,lonazep 0.5 tablet 10s,,,,,,lonazep 0.5mg tablet 10s,,,,,,,0,10s,SUN PHARMA 2,,,51.74,1,
10855,monit 30 sr tab 15s,,tablet,monit,monit 30 15s,1.0,monit,monit,monit,243245.0,monit 30 sr tablet 15s,tablet,monit,monit 30 15s,monit 30 tablet 15s,,,,,,monit 30 tablet 15s,,,,,,,0,15s,INTAS PHARMACEUTICALS,,,87.55,1,
14596,ticavic 90mg  tab 10s,,tablet,ticavic,ticavic 90 10s,1.0,ticavic,ticavic,ticavic,375251.0,ticavic 90 tablet 10s,tablet,ticavic,ticavic 90 10s,ticavic 90 tablet 10s,,,,,,ticavic 90mg tablet 10s,,,,,,,0,10s,ALKEM,,,225.0,1,
29652,veinosil forte tab 6s,,tablet,veinosil forte,veinosil forte 6s,1.0,veinosil,veinosil,veinosil,336528.0,veinosil  forte tablet 6s,tablet,veinosil,veinosil forte 6s,veinosil forte tablet 6s,,,,,,veinosil forte tablet 6s,,,,,,,0,6s,AKCENT HEALTHCARE,,,474.0,1,
13516,aztor 40mg tab 15s,,tablet,aztor,aztor 40 15s,1.0,aztor,aztor,aztor,121634.0,aztor 40 tablet 15s,tablet,aztor,aztor 40 15s,aztor 40 tablet 15s,,,,,,aztor 40mg tablet 15s,,,,,,,0,15s,SUN PHARMA 2,,,359.8,1,
22313,benfopex tab 10s,,tablet,benfopex,benfopex 10s,1.0,benfopex,benfopex,benfopex,367074.0,benfopex tablet 10s,tablet,benfopex,benfopex 10s,benfopex tablet 10s,,,,,,benfopex tablet 10s,,,,,,,0,10s,NEUROPEX PHARMACEUTICAL,,,250.0,1,
17503,sazo 500 tab 15s,,tablet,sazo,sazo 500 15s,1.0,sazo,sazo,sazo,374396.0,sazo 500 tablet 15s,tablet,sazo,sazo 500 15s,sazo 500 tablet 15s,,,,,,sazo 500 tablet 15s,,,,,,,0,15s,WALLACE PHARMA,,,74.24,1,
9444,telsar a tab 15s,,tablet,telsar a,telsar a 15s,1.0,telsar,telsar,telsar,323826.0,telsar a tablet 15s,tablet,telsar,telsar a 15s,telsar a tablet 15s,,,,,,telsar a tablet 15s,,,,,,,0,15s,TORRENT,,,254.8,1,
29815,samliza 6 tab 10s,,tablet,samliza,saiza 6 10s,1.0,samliza,samliza,samliza,296227.0,samliza 6mg tablet 10s,tablet,samliza,saiza 6 10s,samliza 6mg tablet 10s,,,,,,samliza 6 tablet 10s,,,,,,,0,10s,ROCKMED PHARMA PVT. LTD,,,85.0,1,
17386,trazer f forte tab 10s,,tablet,trazer f forte,trazer f forte 10s,1.0,trazer f,trazer,trazer,329054.0,trazer f forte tablet 10s,tablet,trazer,trazer f forte 10s,trazer f forte tablet 10s,,,,,,trazer f forte tablet 10s,,,,,,,0,10s,CORONA REMIDIES PVT.LTD,,,275.0,1,
9205,zocon 400 tab 1s,,tablet,zocon,zocon 400 1s,1.0,zocon,zocon,zocon,349093.0,zocon 400 tablet 1s,tablet,zocon,zocon 400 1s,zocon 400 tablet 1s,,,,,,zocon 400 tablet 1s,,,,,,,0,1s,FDC LTD.,,,38.75,1,
9024,meftal-250 tab 10s,,tablet,meftal,meftal 250 10s,1.0,meftal,meftal,meftal,237420.0,meftal 250mg tablet dt 10s,tablet,meftal,meftal 250 10s,meftal 250mg tablet 10s,,,,,,meftal 250 tablet 10s,,,,,,,0,10s,BLUE CROSS,,,22.5,1,
29148,doxolin 200mg tab 30s,,tablet,doxolin,doxolin 200 30s,1.0,doxolin,doxolin,doxolin,170018.0,doxolin 200mg tablet 30s,tablet,doxolin,doxolin 200 30s,doxolin 200mg tablet 30s,,,,,,doxolin 200mg tablet 30s,,,,,,,0,30s,ZYDUS CADILA HEALTHCARE LTD,,,87.8,1,
14415,amlip at tab 10s,,tablet,amlip at,aip at 10s,1.0,amlip,amlip,amlip,111242.0,amlip at tablet 10s,tablet,amlip,aip at 10s,amlip at tablet 10s,,,,,,amlip at tablet 10s,,,,,,,0,10s,CIPLA GENRIC,,,72.6,1,
30454,rispond 2 tab(15tab) 15s,,tablet,rispond,rispond 2 15s,1.0,rispond,rispond,rispond,378267.0,rispond 2mg tablet 15s,tablet,rispond,rispond 2 15s,rispond 2mg tablet 15s,,,,,,rispond 2 tablet 15s 15s,,,,,,,0,15s,MICRO,,,76.88,1,
10472,sartel h tab 15s,,tablet,sartel h,sartel h 15s,1.0,sartel,sartel,sartel,376730.0,sartel h tablet 15s,tablet,sartel,sartel h 15s,sartel h tablet 15s,,,,,,sartel h tablet 15s,,,,,,,0,15s,INTAS PHARMACEUTICALS,,,250.0,1,
22903,pearl d3 forte tab 10s,,tablet,pearl d3 forte,pearl d3 forte 10s,1.0,pearl d3,pearl,pearl,373186.0,pearl d3 forte tablet 10s,tablet,pearl,pearl d3 forte 10s,pearl d3 forte tablet 10s,,,,,,pearl d3 forte tablet 10s,,,,,,,0,10s,DRIGHYAM PHARMACEUTICALS,,,225.0,1,
21656,prenatal tab 10s,,tablet,prenatal,prenatal 10s,1.0,prenatal,prenatal,prenatal,279933.0,prenatal tablet 10s,tablet,prenatal,prenatal 10s,prenatal tablet 10s,,,,,,prenatal tablet 10s,,,,,,,0,10s,Fourrts India Laboratories,,,178.0,1,
14141,sgltr tab 10s,,tablet,sgltr,sgltr 10s,1.0,sgltr,sgltr,sgltr,374491.0,sgltr tablet 10s,tablet,sgltr,sgltr 10s,sgltr tablet 10s,,,,,,sgltr tablet 10s,,,,,,,0,10s,MANKIND,,,131.0,1,
23142,sgltr v tab 10s,,tablet,sgltr v,sgltr v 10s,1.0,sgltr,sgltr,sgltr,374493.0,sgltr v tablet 10s,tablet,sgltr,sgltr v 10s,sgltr v tablet 10s,,,,,,sgltr v tablet 10s,,,,,,,0,10s,MANKIND,,,149.0,1,
23628,sonirab d tab 10s,,tablet,sonirab d,sonirab d 10s,1.0,sonirab,sonirab,sonirab,314842.0,sonirab d tablet 10s,tablet,sonirab,sonirab d 10s,sonirab d tablet 10s,,,,,,sonirab d tablet 10s,,,,,,,0,10s,RONYD HEALTHCARE PVT LTD,,,65.9,1,
334230920,fosabond tab 4s,,tablet,fosabond,fosabond 4s,1.0,fosabond,fosabond,fosabond,369735.0,fosabond tablet 4s,tablet,fosabond,fosabond 4s,fosabond tablet 4s,,,,,,fosabond tablet 4s,,,,,,,0,4s,CELL SALVE PHARMACEUTICALS,,,552.0,1,
30262,netazox 200 dt tab 6s,,tablet,netazox,netazox 200 6s,1.0,netazox,netazox,netazox,251249.0,netazox 200mg tablet dt 6s,tablet,netazox,netazox 200 6s,netazox 200mg tablet 6s,,,,,,netazox 200 tablet 6s,,,,,,,0,6s,IND SWIFT LABORATORIES LTD,,,73.2,1,
18217,sobisis 500 tab 10s,,tablet,sobisis,sobisis 500 10s,1.0,sobisis,sobisis,sobisis,361867.0,sobisis 500mg tablet 10s,tablet,sobisis,sobisis 500 10s,sobisis 500mg tablet 10s,,,,,,sobisis 500 tablet 10s,,,,,,,0,10s,LA RENON HEALTHCARE,,,41.0,1,
7704,volix m 0.3mg tab 10s,,tablet,volix m,volix m 0.3 10s,1.0,volix,volix,volix,340585.0,volix m 0.3 tablet 10s,tablet,volix,volix m 0.3 10s,volix m 0.3 tablet 10s,,,,,,volix m 0.3mg tablet 10s,,,,,,,0,10s,RANBAXY,,,179.0,1,
12906,1-al 10mg tab 15s,,tablet,1 al,1 al 10 15s,1.0,1,1,1,100021.0,1 al 10 tablet 15s,tablet,1,1 al 10 15s,1 al 10 tablet 15s,,,,,,1 al 10mg tablet 15s,,,,,,,0,15s,FDC LTD.,,,84.0,1,
195,libotryp ds 25mg/10mg tab 30s,,tablet,libotryp ds,libotryp ds 25/10 30s,1.0,libotryp,libotryp,libotryp,227873.0,libotryp ds 25 mg/10 mg tablet 30s,tablet,libotryp,libotryp ds 25/10 30s,libotryp ds 25mg/10mg tablet 30s,,,,,,libotryp ds 25mg/10mg tablet 30s,,,,,,,0,30s,DR. REDDY LABORATORIES LTD,,,207.25,1,
22317,esmopex 40 tab 10s,,tablet,esmopex,esmopex 40 10s,1.0,esmopex,esmopex,esmopex,369227.0,esmopex 40mg tablet 10s,tablet,esmopex,esmopex 40 10s,esmopex 40mg tablet 10s,,,,,,esmopex 40 tablet 10s,,,,,,,0,10s,NEUROPEX PHARMACEUTICAL,,,84.0,1,
29706,spirodin-650 tab 10s,,tablet,spirodin,spirodin 650 10s,1.0,spirodin,spirodin,spirodin,316065.0,spirodin 650 tablet mr 10s,tablet,spirodin,spirodin 650 10s,spirodin 650 tablet 10s,,,,,,spirodin 650 tablet 10s,,,,,,,0,10s,KOYE PHARMACEUTICALS PVT.LTD,,,152.0,1,
7366,tenefit m tab 15s,,tablet,tenefit m,tenefit m 15s,1.0,tenefit,tenefit,tenefit,375105.0,tenefit m tablet sr 15s,tablet,tenefit,tenefit m 15s,tenefit m tablet 15s,,,,,,tenefit m tablet 15s,,,,,,,0,15s,SYSTOPIC,,,141.0,1,
23246,toll d tab 10s,,tablet,toll d,toll d 10s,1.0,toll,toll,toll,375328.0,toll d tablet 10s,tablet,toll,toll d 10s,toll d tablet 10s,,,,,,toll d tablet 10s,,,,,,,0,10s,AXONWAVE PHARMACEUTICALS,,,162.0,1,
22144,trika 1 tab 10s,,tablet,trika,trika 1 10s,1.0,trika,trika,trika,329821.0,trika sr 1 tablet 10s,tablet,trika,trika 1 10s,trika 1 tablet 10s,,,,,,trika 1 tablet 10s,,,,,,,0,10s,TORRENT,,,59.7,1,
30390,boneshell plus tab 10s,,tablet,boneshell plus,boneshell plus 10s,1.0,boneshell,boneshell,boneshell,367323.0,boneshell plus tablet 10s,tablet,boneshell,boneshell plus 10s,boneshell plus tablet 10s,,,,,,boneshell plus tablet 10s,,,,,,,0,10s,Ultimate Healthcare,,,187.0,1,
